,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Missed Shot,3,0021500580,Shot Chart Detail,102,188,11,1,202730,Lavoy Allen,42,1,21,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612754,Indiana Pacers
1,Jump Shot,Missed Shot,5,0021500580,Shot Chart Detail,-30,203,11,1,202340,Avery Bradley,28,1,20,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612738,Boston Celtics
2,Turnaround Fadeaway shot,Made Shot,7,0021500580,Shot Chart Detail,-79,70,11,1,101145,Monta Ellis,18,1,10,1,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612754,Indiana Pacers
3,Jump Shot,Missed Shot,8,0021500580,Shot Chart Detail,-20,208,11,1,203096,Jared Sullinger,8,1,20,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612738,Boston Celtics
4,Driving Hook Shot,Made Shot,11,0021500580,Shot Chart Detail,1,56,10,1,101133,Ian Mahinmi,48,1,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612754,Indiana Pacers
5,Jump Shot,Missed Shot,12,0021500580,Shot Chart Detail,146,165,10,1,202340,Avery Bradley,30,1,22,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612738,Boston Celtics
6,Hook Shot,Made Shot,15,0021500580,Shot Chart Detail,-1,36,10,1,101133,Ian Mahinmi,13,1,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612754,Indiana Pacers
7,Floating Jump shot,Made Shot,17,0021500580,Shot Chart Detail,-2,134,9,1,201588,George Hill,52,1,13,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612754,Indiana Pacers
8,Driving Finger Roll Layup Shot,Made Shot,20,0021500580,Shot Chart Detail,10,3,9,1,203109,Jae Crowder,41,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612738,Boston Celtics
9,Hook Shot,Missed Shot,24,0021500580,Shot Chart Detail,30,2,9,1,202730,Lavoy Allen,27,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612754,Indiana Pacers
10,Floating Jump shot,Missed Shot,28,0021500580,Shot Chart Detail,6,124,8,1,202738,Isaiah Thomas,58,1,12,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612738,Boston Celtics
11,Putback Layup Shot,Made Shot,29,0021500580,Shot Chart Detail,-1,19,8,1,101161,Amir Johnson,57,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612738,Boston Celtics
12,Jump Shot,Made Shot,31,0021500580,Shot Chart Detail,-125,208,8,1,202331,Paul George,40,1,24,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612754,Indiana Pacers
13,Jump Shot,Made Shot,32,0021500580,Shot Chart Detail,217,116,8,1,202738,Isaiah Thomas,24,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612738,Boston Celtics
14,Jump Shot,Missed Shot,33,0021500580,Shot Chart Detail,15,149,7,1,202331,Paul George,55,1,14,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612754,Indiana Pacers
15,Jump Shot,Missed Shot,35,0021500580,Shot Chart Detail,-117,213,7,1,202340,Avery Bradley,44,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612738,Boston Celtics
16,Step Back Jump shot,Missed Shot,37,0021500580,Shot Chart Detail,-130,105,7,1,202331,Paul George,31,1,16,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612754,Indiana Pacers
17,Jump Shot,Made Shot,39,0021500580,Shot Chart Detail,104,228,7,1,203109,Jae Crowder,18,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612738,Boston Celtics
18,Jump Shot,Missed Shot,40,0021500580,Shot Chart Detail,-233,2,6,1,201588,George Hill,53,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612754,Indiana Pacers
