,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Layup Shot,Missed Shot,2,0021500286,Shot Chart Detail,-20,-5,11,1,200757,Thabo Sefolosha,44,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612737,Atlanta Hawks
1,Jump Shot,Missed Shot,4,0021500286,Shot Chart Detail,155,121,11,1,977,Kobe Bryant,25,1,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers
2,Jump Shot,Missed Shot,6,0021500286,Shot Chart Detail,117,213,11,1,2594,Kyle Korver,11,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612737,Atlanta Hawks
3,Turnaround Hook Shot,Missed Shot,8,0021500286,Shot Chart Detail,82,56,10,1,201579,Roy Hibbert,57,1,9,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers
4,Putback Layup Shot,Missed Shot,10,0021500286,Shot Chart Detail,0,-6,10,1,1626156,D'Angelo Russell,55,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers
5,Driving Layup Shot,Made Shot,12,0021500286,Shot Chart Detail,-14,23,10,1,200794,Paul Millsap,38,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612737,Atlanta Hawks
6,Jump Shot,Missed Shot,14,0021500286,Shot Chart Detail,207,134,10,1,977,Kobe Bryant,26,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers
7,Jump Shot,Made Shot,16,0021500286,Shot Chart Detail,-50,237,10,1,201143,Al Horford,16,1,24,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612737,Atlanta Hawks
8,Jump Shot,Made Shot,19,0021500286,Shot Chart Detail,-165,2,9,1,201143,Al Horford,46,1,16,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612737,Atlanta Hawks
9,Pullup Jump shot,Missed Shot,20,0021500286,Shot Chart Detail,173,121,9,1,1626156,D'Angelo Russell,26,1,21,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers
10,Pullup Jump shot,Missed Shot,22,0021500286,Shot Chart Detail,92,23,9,1,203903,Jordan Clarkson,16,1,9,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers
11,Jump Shot,Missed Shot,24,0021500286,Shot Chart Detail,232,23,8,1,201143,Al Horford,59,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612737,Atlanta Hawks
12,Driving Floating Jump Shot,Missed Shot,26,0021500286,Shot Chart Detail,73,75,8,1,977,Kobe Bryant,44,1,10,0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers
13,Jump Shot,Missed Shot,30,0021500286,Shot Chart Detail,-225,57,8,1,1626156,D'Angelo Russell,25,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612747,Los Angeles Lakers
14,Jump Shot,Missed Shot,32,0021500286,Shot Chart Detail,232,28,8,1,201143,Al Horford,5,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612737,Atlanta Hawks
15,Driving Floating Jump Shot,Missed Shot,36,0021500286,Shot Chart Detail,-2,36,7,1,203944,Julius Randle,39,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers
16,Tip Layup Shot,Missed Shot,37,0021500286,Shot Chart Detail,1,19,7,1,203944,Julius Randle,38,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers
