,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Missed Shot,2,0021500178,Shot Chart Detail,-94,8,11,1,2744,Al Jefferson,45,1,9,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612766,Charlotte Hornets
1,Jump Shot,Missed Shot,4,0021500178,Shot Chart Detail,-78,72,11,1,1626143,Jahlil Okafor,32,1,10,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612755,Philadelphia 76ers
2,Jump Shot,Missed Shot,11,0021500178,Shot Chart Detail,-243,16,10,1,203496,Robert Covington,54,1,24,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612755,Philadelphia 76ers
3,Driving Layup Shot,Made Shot,13,0021500178,Shot Chart Detail,15,7,10,1,202689,Kemba Walker,42,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612766,Charlotte Hornets
4,Layup Shot,Missed Shot,14,0021500178,Shot Chart Detail,10,11,10,1,203917,Nik Stauskas,22,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612755,Philadelphia 76ers
5,Jump Shot,Made Shot,16,0021500178,Shot Chart Detail,-158,198,10,1,202689,Kemba Walker,13,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612766,Charlotte Hornets
6,Jump Shot,Missed Shot,17,0021500178,Shot Chart Detail,6,62,9,1,1626143,Jahlil Okafor,49,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612755,Philadelphia 76ers
7,Jump Shot,Missed Shot,19,0021500178,Shot Chart Detail,177,170,9,1,202391,Jeremy Lin,42,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612766,Charlotte Hornets
8,Layup Shot,Made Shot,21,0021500178,Shot Chart Detail,2,13,9,1,1626143,Jahlil Okafor,29,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612755,Philadelphia 76ers
9,Reverse Layup Shot,Made Shot,22,0021500178,Shot Chart Detail,-7,7,9,1,202391,Jeremy Lin,7,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612766,Charlotte Hornets
