,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Missed Shot,3,0021500779,Shot Chart Detail,-2,82,11,1,201942,DeMar DeRozan,47,1,8,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612761,Toronto Raptors
1,Hook Shot,Made Shot,5,0021500779,Shot Chart Detail,-43,18,11,1,202685,Jonas Valanciunas,36,1,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612761,Toronto Raptors
2,Jump Shot,Made Shot,6,0021500779,Shot Chart Detail,232,51,11,1,202694,Marcus Morris,16,1,23,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612765,Detroit Pistons
3,Layup Shot,Missed Shot,7,0021500779,Shot Chart Detail,9,-1,11,1,201942,DeMar DeRozan,0,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612761,Toronto Raptors
4,Alley Oop Dunk Shot,Missed Shot,9,0021500779,Shot Chart Detail,0,1,10,1,203083,Andre Drummond,50,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
5,Jump Shot,Missed Shot,11,0021500779,Shot Chart Detail,-52,52,10,1,201942,DeMar DeRozan,41,1,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612761,Toronto Raptors
6,Jump Shot,Missed Shot,13,0021500779,Shot Chart Detail,-130,8,10,1,1626169,Stanley Johnson,30,1,13,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612765,Detroit Pistons
7,Jump Shot,Missed Shot,17,0021500779,Shot Chart Detail,187,61,9,1,101141,Ersan Ilyasova,54,1,19,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612765,Detroit Pistons
8,Jump Shot,Made Shot,19,0021500779,Shot Chart Detail,-207,154,9,1,2449,Luis Scola,40,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612761,Toronto Raptors
9,Jump Shot,Made Shot,20,0021500779,Shot Chart Detail,184,56,9,1,202704,Reggie Jackson,16,1,19,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612765,Detroit Pistons
