,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Missed Shot,3,0021500589,Shot Chart Detail,-127,11,11,1,201188,Marc Gasol,27,1,12,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612763,Memphis Grizzlies
1,Jump Shot,Made Shot,5,0021500589,Shot Chart Detail,-61,247,11,1,101141,Ersan Ilyasova,16,1,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612765,Detroit Pistons
2,Hook Shot,Missed Shot,6,0021500589,Shot Chart Detail,2,38,10,1,2216,Zach Randolph,56,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612763,Memphis Grizzlies
3,Jump Shot,Missed Shot,8,0021500589,Shot Chart Detail,-117,164,10,1,2754,Tony Allen,48,1,20,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612763,Memphis Grizzlies
4,Running Layup Shot,Made Shot,10,0021500589,Shot Chart Detail,-7,-1,10,1,202704,Reggie Jackson,40,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
5,Jump Shot,Missed Shot,11,0021500589,Shot Chart Detail,230,36,10,1,201584,Courtney Lee,13,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612763,Memphis Grizzlies
6,Step Back Jump shot,Missed Shot,14,0021500589,Shot Chart Detail,-91,159,9,1,203484,Kentavious Caldwell-Pope,55,1,18,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612765,Detroit Pistons
7,Turnaround Bank shot,Made Shot,16,0021500589,Shot Chart Detail,-22,51,9,1,2216,Zach Randolph,43,1,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612763,Memphis Grizzlies
8,Jump Shot,Missed Shot,17,0021500589,Shot Chart Detail,-102,229,9,1,101141,Ersan Ilyasova,18,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612765,Detroit Pistons
9,Jump Shot,Missed Shot,19,0021500589,Shot Chart Detail,-132,21,9,1,2216,Zach Randolph,0,1,13,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612763,Memphis Grizzlies
10,Jump Shot,Made Shot,22,0021500589,Shot Chart Detail,1,38,8,1,203484,Kentavious Caldwell-Pope,51,1,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
11,Driving Floating Bank Jump Shot,Made Shot,23,0021500589,Shot Chart Detail,-84,16,8,1,201596,Mario Chalmers,33,1,8,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612763,Memphis Grizzlies
12,Turnaround Bank shot,Made Shot,24,0021500589,Shot Chart Detail,87,11,8,1,202694,Marcus Morris,9,1,8,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612765,Detroit Pistons
13,Reverse Layup Shot,Missed Shot,25,0021500589,Shot Chart Detail,-12,-1,7,1,201584,Courtney Lee,46,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612763,Memphis Grizzlies
14,Driving Layup Shot,Made Shot,28,0021500589,Shot Chart Detail,9,8,7,1,201596,Mario Chalmers,38,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612763,Memphis Grizzlies
15,Alley Oop Dunk Shot,Made Shot,29,0021500589,Shot Chart Detail,0,1,7,1,203083,Andre Drummond,26,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
16,Jump Shot,Missed Shot,36,0021500589,Shot Chart Detail,-145,0,6,1,202694,Marcus Morris,51,1,14,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612765,Detroit Pistons
17,Tip Layup Shot,Missed Shot,37,0021500589,Shot Chart Detail,15,-1,6,1,101141,Ersan Ilyasova,48,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
18,Tip Layup Shot,Missed Shot,39,0021500589,Shot Chart Detail,2,2,6,1,203083,Andre Drummond,47,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
19,Running Layup Shot,Made Shot,42,0021500589,Shot Chart Detail,1,2,6,1,201596,Mario Chalmers,40,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612763,Memphis Grizzlies
20,Jump Shot,Missed Shot,43,0021500589,Shot Chart Detail,238,8,6,1,202694,Marcus Morris,19,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612765,Detroit Pistons
