,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Pullup Jump shot,Missed Shot,2,0021500521,Shot Chart Detail,-169,-6,11,1,201167,Arron Afflalo,44,1,16,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612752,New York Knicks
1,Jump Shot,Missed Shot,4,0021500521,Shot Chart Detail,176,7,11,1,200794,Paul Millsap,26,1,17,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612737,Atlanta Hawks
2,Hook Shot,Missed Shot,6,0021500521,Shot Chart Detail,30,90,11,1,201577,Robin Lopez,7,1,9,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612752,New York Knicks
3,Tip Dunk Shot,Made Shot,7,0021500521,Shot Chart Detail,0,1,11,1,204001,Kristaps Porzingis,4,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612752,New York Knicks
4,Jump Shot,Missed Shot,9,0021500521,Shot Chart Detail,197,136,10,1,201952,Jeff Teague,48,1,23,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612737,Atlanta Hawks
5,Jump Shot,Missed Shot,13,0021500521,Shot Chart Detail,60,237,10,1,2546,Carmelo Anthony,24,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612752,New York Knicks
6,Running Layup Shot,Made Shot,15,0021500521,Shot Chart Detail,14,-5,10,1,201952,Jeff Teague,16,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612737,Atlanta Hawks
7,Driving Dunk Shot,Made Shot,16,0021500521,Shot Chart Detail,0,1,10,1,2546,Carmelo Anthony,3,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612752,New York Knicks
8,Pullup Jump shot,Missed Shot,17,0021500521,Shot Chart Detail,-61,188,9,1,2594,Kyle Korver,43,1,19,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612737,Atlanta Hawks
9,Running Finger Roll Layup Shot,Made Shot,20,0021500521,Shot Chart Detail,9,2,9,1,203145,Kent Bazemore,30,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612737,Atlanta Hawks
10,Jump Shot,Missed Shot,21,0021500521,Shot Chart Detail,1,257,9,1,204001,Kristaps Porzingis,14,1,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612752,New York Knicks
11,Driving Layup Shot,Missed Shot,23,0021500521,Shot Chart Detail,-12,2,9,1,200794,Paul Millsap,3,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612737,Atlanta Hawks
12,Pullup Jump shot,Missed Shot,25,0021500521,Shot Chart Detail,-156,11,8,1,2546,Carmelo Anthony,50,1,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612752,New York Knicks
13,Jump Shot,Missed Shot,27,0021500521,Shot Chart Detail,210,134,8,1,203145,Kent Bazemore,31,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612737,Atlanta Hawks
14,Pullup Jump shot,Made Shot,29,0021500521,Shot Chart Detail,184,36,8,1,101181,Jose Calderon,17,1,18,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612752,New York Knicks
15,Jump Shot,Made Shot,33,0021500521,Shot Chart Detail,-232,26,7,1,203145,Kent Bazemore,56,1,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612737,Atlanta Hawks
16,Jump Shot,Missed Shot,34,0021500521,Shot Chart Detail,101,219,7,1,2546,Carmelo Anthony,38,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612752,New York Knicks
