,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Turnaround Jump Shot,Missed Shot,2,0021500131,Shot Chart Detail,43,165,11,1,201942,DeMar DeRozan,44,1,17,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612761,Toronto Raptors
1,Jump Shot,Made Shot,4,0021500131,Shot Chart Detail,1,134,11,1,201569,Eric Gordon,26,1,13,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612740,New Orleans Pelicans
2,Driving Floating Jump Shot,Missed Shot,5,0021500131,Shot Chart Detail,-12,110,11,1,201960,DeMarre Carroll,9,1,11,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612761,Toronto Raptors
3,Turnaround Hook Shot,Made Shot,7,0021500131,Shot Chart Detail,14,56,11,1,202685,Jonas Valanciunas,2,1,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612761,Toronto Raptors
4,Pullup Jump shot,Missed Shot,8,0021500131,Shot Chart Detail,-166,75,10,1,201950,Jrue Holiday,51,1,18,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612740,New Orleans Pelicans
5,Turnaround Fadeaway shot,Missed Shot,11,0021500131,Shot Chart Detail,60,75,10,1,2449,Luis Scola,32,1,9,0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612761,Toronto Raptors
6,Driving Layup Shot,Made Shot,13,0021500131,Shot Chart Detail,-25,-1,10,1,201950,Jrue Holiday,23,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612740,New Orleans Pelicans
7,Jump Shot,Missed Shot,14,0021500131,Shot Chart Detail,225,46,10,1,201960,DeMarre Carroll,5,1,22,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612761,Toronto Raptors
8,Turnaround Fadeaway Bank Jump Shot,Made Shot,16,0021500131,Shot Chart Detail,45,11,9,1,201950,Jrue Holiday,53,1,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612740,New Orleans Pelicans
9,Jump Shot,Made Shot,27,0021500131,Shot Chart Detail,-138,13,9,1,202685,Jonas Valanciunas,7,1,13,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612761,Toronto Raptors
