,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Driving Layup Shot,Missed Shot,2,0021500991,Shot Chart Detail,2,26,11,1,2449,Luis Scola,40,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612761,Toronto Raptors
1,Jump Shot,Missed Shot,5,0021500991,Shot Chart Detail,184,193,11,1,203200,Justin Holiday,32,1,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612741,Chicago Bulls
2,Running Finger Roll Layup Shot,Made Shot,7,0021500991,Shot Chart Detail,19,-11,11,1,200768,Kyle Lowry,25,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612761,Toronto Raptors
3,Jump Shot,Made Shot,8,0021500991,Shot Chart Detail,58,232,11,1,202703,Nikola Mirotic,12,1,23,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612741,Chicago Bulls
4,Pullup Jump shot,Made Shot,10,0021500991,Shot Chart Detail,120,151,10,1,202734,E'Twaun Moore,23,1,19,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612741,Chicago Bulls
5,Jump Shot,Made Shot,13,0021500991,Shot Chart Detail,-171,210,9,1,202703,Nikola Mirotic,50,1,27,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612741,Chicago Bulls
6,Jump Shot,Missed Shot,14,0021500991,Shot Chart Detail,-166,213,9,1,2449,Luis Scola,34,1,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612761,Toronto Raptors
7,Running Pull-Up Jump Shot,Missed Shot,17,0021500991,Shot Chart Detail,98,246,9,1,200768,Kyle Lowry,20,1,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612761,Toronto Raptors
8,Fadeaway Jump Shot,Missed Shot,20,0021500991,Shot Chart Detail,-4,95,8,1,200768,Kyle Lowry,43,1,9,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612761,Toronto Raptors
9,Putback Layup Shot,Made Shot,22,0021500991,Shot Chart Detail,14,18,8,1,202685,Jonas Valanciunas,40,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612761,Toronto Raptors
10,Layup Shot,Made Shot,23,0021500991,Shot Chart Detail,-7,21,8,1,201959,Taj Gibson,26,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612741,Chicago Bulls
11,Driving Layup Shot,Missed Shot,27,0021500991,Shot Chart Detail,28,2,8,1,201949,James Johnson,10,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612761,Toronto Raptors
12,Reverse Layup Shot,Made Shot,30,0021500991,Shot Chart Detail,0,7,7,1,202734,E'Twaun Moore,57,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612741,Chicago Bulls
13,Jump Shot,Missed Shot,35,0021500991,Shot Chart Detail,-37,26,7,1,201949,James Johnson,39,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612761,Toronto Raptors
