,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Made Shot,2,0021500928,Shot Chart Detail,169,-6,11,1,2561,David West,42,1,16,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612759,San Antonio Spurs
1,Jump Shot,Made Shot,6,0021500928,Shot Chart Detail,140,200,11,1,203112,Quincy Acy,14,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612758,Sacramento Kings
2,Jump Shot,Made Shot,7,0021500928,Shot Chart Detail,153,82,10,1,2561,David West,58,1,17,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612759,San Antonio Spurs
3,Jump Shot,Missed Shot,8,0021500928,Shot Chart Detail,-25,178,10,1,202326,DeMarcus Cousins,48,1,17,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612758,Sacramento Kings
4,Jump Shot,Missed Shot,10,0021500928,Shot Chart Detail,174,-15,10,1,202695,Kawhi Leonard,30,1,17,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612759,San Antonio Spurs
5,Jump Shot,Missed Shot,12,0021500928,Shot Chart Detail,9,51,10,1,200765,Rajon Rondo,22,1,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612758,Sacramento Kings
6,Layup Shot,Made Shot,14,0021500928,Shot Chart Detail,4,0,10,1,2564,Boris Diaw,15,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612759,San Antonio Spurs
7,Jump Shot,Missed Shot,15,0021500928,Shot Chart Detail,127,105,10,1,200765,Rajon Rondo,6,1,16,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612758,Sacramento Kings
8,Finger Roll Layup Shot,Missed Shot,18,0021500928,Shot Chart Detail,-14,-1,9,1,203463,Ben McLemore,45,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
9,Jump Shot,Made Shot,22,0021500928,Shot Chart Detail,-11,244,9,1,203112,Quincy Acy,25,1,24,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612758,Sacramento Kings
10,Floating Jump shot,Missed Shot,26,0021500928,Shot Chart Detail,-25,111,8,1,2561,David West,36,1,11,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612759,San Antonio Spurs
11,Jump Shot,Made Shot,29,0021500928,Shot Chart Detail,14,62,8,1,2561,David West,12,1,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612759,San Antonio Spurs
12,Layup Shot,Made Shot,33,0021500928,Shot Chart Detail,-6,2,8,1,202326,DeMarcus Cousins,0,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
13,Jump Shot,Made Shot,34,0021500928,Shot Chart Detail,-207,21,7,1,2225,Tony Parker,45,1,20,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612759,San Antonio Spurs
14,Floating Jump shot,Made Shot,35,0021500928,Shot Chart Detail,10,75,7,1,203463,Ben McLemore,28,1,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612758,Sacramento Kings
15,Jump Shot,Missed Shot,36,0021500928,Shot Chart Detail,138,8,7,1,2564,Boris Diaw,10,1,13,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612759,San Antonio Spurs
16,Cutting Dunk Shot,Made Shot,38,0021500928,Shot Chart Detail,0,1,6,1,203112,Quincy Acy,59,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
17,Layup Shot,Made Shot,39,0021500928,Shot Chart Detail,1,0,6,1,2564,Boris Diaw,45,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612759,San Antonio Spurs
18,Jump Shot,Missed Shot,40,0021500928,Shot Chart Detail,-219,115,6,1,203463,Ben McLemore,28,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612758,Sacramento Kings
19,Jump Shot,Made Shot,42,0021500928,Shot Chart Detail,33,183,6,1,2561,David West,11,1,18,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612759,San Antonio Spurs
20,Jump Shot,Missed Shot,43,0021500928,Shot Chart Detail,-19,185,5,1,202326,DeMarcus Cousins,45,1,18,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612758,Sacramento Kings
21,Layup Shot,Missed Shot,45,0021500928,Shot Chart Detail,4,11,5,1,202695,Kawhi Leonard,29,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612759,San Antonio Spurs
22,Driving Finger Roll Layup Shot,Made Shot,59,0021500928,Shot Chart Detail,-7,0,5,1,2564,Boris Diaw,2,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612759,San Antonio Spurs
23,Cutting Finger Roll Layup Shot,Made Shot,63,0021500928,Shot Chart Detail,6,2,4,1,203112,Quincy Acy,12,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
24,Jump Shot,Missed Shot,64,0021500928,Shot Chart Detail,-151,144,3,1,2225,Tony Parker,56,1,20,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612759,San Antonio Spurs
25,Turnaround Jump Shot,Missed Shot,67,0021500928,Shot Chart Detail,-110,8,3,1,202695,Kawhi Leonard,35,1,11,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612759,San Antonio Spurs
26,Jump Shot,Missed Shot,69,0021500928,Shot Chart Detail,127,205,3,1,2564,Boris Diaw,28,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612759,San Antonio Spurs
27,Layup Shot,Made Shot,74,0021500928,Shot Chart Detail,-1,0,3,1,1626246,Boban Marjanovic,21,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612759,San Antonio Spurs
28,Jump Shot,Missed Shot,75,0021500928,Shot Chart Detail,-52,3,3,1,200765,Rajon Rondo,12,1,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612758,Sacramento Kings
29,Dunk Shot,Made Shot,78,0021500928,Shot Chart Detail,0,1,2,1,202326,DeMarcus Cousins,57,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
30,Pullup Jump shot,Missed Shot,79,0021500928,Shot Chart Detail,-120,106,2,1,201988,Patty Mills,43,1,16,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612759,San Antonio Spurs
31,Jump Shot,Made Shot,85,0021500928,Shot Chart Detail,-173,188,2,1,1938,Manu Ginobili,37,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612759,San Antonio Spurs
32,Jump Shot,Missed Shot,86,0021500928,Shot Chart Detail,-70,169,2,1,201954,Darren Collison,7,1,18,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612758,Sacramento Kings
