,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Missed Shot,2,0021501159,Shot Chart Detail,22,65,11,1,1626173,Rashad Vaughn,43,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612749,Milwaukee Bucks
1,Step Back Jump shot,Missed Shot,4,0021501159,Shot Chart Detail,-153,85,11,1,2747,J.R. Smith,29,1,17,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612739,Cleveland Cavaliers
2,Jump Shot,Missed Shot,6,0021501159,Shot Chart Detail,-30,174,11,1,203948,Johnny O'Bryant,20,1,17,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612749,Milwaukee Bucks
3,Jump Shot,Made Shot,8,0021501159,Shot Chart Detail,-151,232,11,1,2747,J.R. Smith,12,1,27,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612739,Cleveland Cavaliers
4,Jump Shot,Missed Shot,9,0021501159,Shot Chart Detail,-151,242,10,1,203507,Giannis Antetokounmpo,57,1,28,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612749,Milwaukee Bucks
5,Step Back Jump shot,Missed Shot,11,0021501159,Shot Chart Detail,-143,2,10,1,201567,Kevin Love,41,1,14,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612739,Cleveland Cavaliers
6,Fadeaway Jump Shot,Made Shot,13,0021501159,Shot Chart Detail,-17,62,10,1,203953,Jabari Parker,29,1,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612749,Milwaukee Bucks
7,Jump Shot,Made Shot,14,0021501159,Shot Chart Detail,228,2,10,1,201567,Kevin Love,10,1,22,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612739,Cleveland Cavaliers
8,Jump Shot,Missed Shot,15,0021501159,Shot Chart Detail,-102,-5,9,1,203953,Jabari Parker,49,1,10,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612749,Milwaukee Bucks
9,Putback Layup Shot,Made Shot,17,0021501159,Shot Chart Detail,-12,3,9,1,203948,Johnny O'Bryant,46,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
