,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Turnaround Hook Shot,Made Shot,2,0021500205,Shot Chart Detail,-55,7,11,1,203083,Andre Drummond,42,1,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612765,Detroit Pistons
1,Turnaround Hook Shot,Made Shot,3,0021500205,Shot Chart Detail,-34,38,11,1,203953,Jabari Parker,23,1,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612749,Milwaukee Bucks
2,Jump Shot,Missed Shot,4,0021500205,Shot Chart Detail,-184,198,11,1,101141,Ersan Ilyasova,9,1,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612765,Detroit Pistons
3,Driving Hook Shot,Missed Shot,6,0021500205,Shot Chart Detail,25,13,11,1,203953,Jabari Parker,1,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
4,Running Layup Shot,Made Shot,9,0021500205,Shot Chart Detail,17,11,10,1,203114,Khris Middleton,37,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
5,Floating Jump shot,Made Shot,10,0021500205,Shot Chart Detail,-32,139,10,1,202704,Reggie Jackson,8,1,14,1,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612765,Detroit Pistons
6,Driving Layup Shot,Made Shot,12,0021500205,Shot Chart Detail,-7,2,9,1,202328,Greg Monroe,52,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
7,Jump Shot,Missed Shot,13,0021500205,Shot Chart Detail,-189,36,9,1,101141,Ersan Ilyasova,38,1,19,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612765,Detroit Pistons
8,Layup Shot,Missed Shot,15,0021500205,Shot Chart Detail,-22,11,9,1,203083,Andre Drummond,34,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
9,Layup Shot,Missed Shot,17,0021500205,Shot Chart Detail,-2,11,9,1,202704,Reggie Jackson,30,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
10,Hook Shot,Made Shot,19,0021500205,Shot Chart Detail,42,97,9,1,203083,Andre Drummond,14,1,10,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612765,Detroit Pistons
11,Jump Shot,Missed Shot,20,0021500205,Shot Chart Detail,55,174,8,1,203507,Giannis Antetokounmpo,56,1,18,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612749,Milwaukee Bucks
12,Layup Shot,Missed Shot,22,0021500205,Shot Chart Detail,-14,-1,8,1,203487,Michael Carter-Williams,51,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
13,Tip Layup Shot,Missed Shot,23,0021500205,Shot Chart Detail,-5,4,8,1,203487,Michael Carter-Williams,48,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
14,Putback Layup Shot,Made Shot,25,0021500205,Shot Chart Detail,-9,-6,8,1,202328,Greg Monroe,47,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
15,Alley Oop Dunk Shot,Made Shot,27,0021500205,Shot Chart Detail,0,1,8,1,203083,Andre Drummond,34,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
16,Jump Shot,Missed Shot,28,0021500205,Shot Chart Detail,-55,23,8,1,203507,Giannis Antetokounmpo,17,1,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612749,Milwaukee Bucks
17,Alley Oop Layup shot,Made Shot,30,0021500205,Shot Chart Detail,-7,2,7,1,203083,Andre Drummond,55,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
18,Jump Shot,Missed Shot,31,0021500205,Shot Chart Detail,-133,115,7,1,202328,Greg Monroe,42,1,17,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612749,Milwaukee Bucks
19,Pullup Jump shot,Made Shot,34,0021500205,Shot Chart Detail,-91,110,7,1,203487,Michael Carter-Williams,27,1,14,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612749,Milwaukee Bucks
20,Jump Shot,Made Shot,35,0021500205,Shot Chart Detail,-232,75,6,1,203484,Kentavious Caldwell-Pope,54,1,24,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612765,Detroit Pistons
21,Driving Layup Shot,Made Shot,36,0021500205,Shot Chart Detail,-4,7,6,1,203487,Michael Carter-Williams,41,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
22,Step Back Jump shot,Missed Shot,41,0021500205,Shot Chart Detail,-176,195,6,1,202704,Reggie Jackson,17,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612765,Detroit Pistons
23,Driving Floating Jump Shot,Made Shot,43,0021500205,Shot Chart Detail,60,46,5,1,203487,Michael Carter-Williams,56,1,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612749,Milwaukee Bucks
24,Turnaround Jump Shot,Missed Shot,49,0021500205,Shot Chart Detail,-61,7,5,1,203487,Michael Carter-Williams,28,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612749,Milwaukee Bucks
25,Turnaround Hook Shot,Missed Shot,52,0021500205,Shot Chart Detail,-37,33,4,1,202328,Greg Monroe,59,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612749,Milwaukee Bucks
26,Jump Shot,Missed Shot,54,0021500205,Shot Chart Detail,230,11,4,1,101141,Ersan Ilyasova,49,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612765,Detroit Pistons
27,Jump Shot,Made Shot,72,0021500205,Shot Chart Detail,-156,21,4,1,202694,Marcus Morris,1,1,15,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612765,Detroit Pistons
28,Hook Shot,Made Shot,73,0021500205,Shot Chart Detail,-73,7,3,1,203089,John Henson,46,1,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612749,Milwaukee Bucks
29,Hook Shot,Missed Shot,74,0021500205,Shot Chart Detail,120,46,3,1,202704,Reggie Jackson,20,1,12,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612765,Detroit Pistons
30,Hook Shot,Missed Shot,83,0021500205,Shot Chart Detail,-37,32,3,1,203089,John Henson,7,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612749,Milwaukee Bucks
31,Driving Layup Shot,Made Shot,79,0021500205,Shot Chart Detail,-4,11,2,1,202704,Reggie Jackson,58,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
32,Cutting Layup Shot,Made Shot,80,0021500205,Shot Chart Detail,-12,-6,2,1,203487,Michael Carter-Williams,44,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
33,Hook Shot,Missed Shot,87,0021500205,Shot Chart Detail,6,11,2,1,203382,Aron Baynes,22,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
34,Floating Jump shot,Missed Shot,102,0021500205,Shot Chart Detail,-42,21,1,1,201573,Jerryd Bayless,35,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612749,Milwaukee Bucks
35,Jump Shot,Missed Shot,104,0021500205,Shot Chart Detail,38,154,1,1,203382,Aron Baynes,21,1,15,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612765,Detroit Pistons
36,Jump Shot,Made Shot,106,0021500205,Shot Chart Detail,-147,131,1,1,203487,Michael Carter-Williams,9,1,19,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612749,Milwaukee Bucks
37,Jump Shot,Made Shot,107,0021500205,Shot Chart Detail,-241,80,0,1,203484,Kentavious Caldwell-Pope,46,1,25,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612765,Detroit Pistons
38,Floating Jump shot,Made Shot,108,0021500205,Shot Chart Detail,-148,-16,0,1,201573,Jerryd Bayless,36,1,14,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612749,Milwaukee Bucks
39,Jump Shot,Missed Shot,119,0021500205,Shot Chart Detail,-38,159,11,2,203953,Jabari Parker,27,1,16,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612749,Milwaukee Bucks
40,Jump Shot,Made Shot,121,0021500205,Shot Chart Detail,-160,-11,11,2,1626199,Darrun Hilliard,14,1,16,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612765,Detroit Pistons
41,Jump Shot,Missed Shot,122,0021500205,Shot Chart Detail,127,214,11,2,201573,Jerryd Bayless,2,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612749,Milwaukee Bucks
42,Putback Layup Shot,Missed Shot,124,0021500205,Shot Chart Detail,-7,-6,10,2,202328,Greg Monroe,59,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
43,Jump Shot,Missed Shot,126,0021500205,Shot Chart Detail,-173,213,10,2,201229,Anthony Tolliver,47,1,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612765,Detroit Pistons
44,Hook Shot,Missed Shot,128,0021500205,Shot Chart Detail,-56,0,10,2,202328,Greg Monroe,30,1,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612749,Milwaukee Bucks
45,Putback Layup Shot,Made Shot,130,0021500205,Shot Chart Detail,-12,2,10,2,202328,Greg Monroe,24,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
46,Jump Shot,Missed Shot,131,0021500205,Shot Chart Detail,102,170,10,2,1626169,Stanley Johnson,7,1,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612765,Detroit Pistons
47,Driving Layup Shot,Made Shot,133,0021500205,Shot Chart Detail,-11,2,9,2,203953,Jabari Parker,51,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
48,Jump Shot,Missed Shot,134,0021500205,Shot Chart Detail,202,129,9,2,203915,Spencer Dinwiddie,24,1,23,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612765,Detroit Pistons
49,Layup Shot,Missed Shot,137,0021500205,Shot Chart Detail,1,7,9,2,201573,Jerryd Bayless,15,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
50,Layup Shot,Missed Shot,140,0021500205,Shot Chart Detail,-19,7,9,2,202328,Greg Monroe,7,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
51,Jump Shot,Made Shot,142,0021500205,Shot Chart Detail,222,93,8,2,201229,Anthony Tolliver,59,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612765,Detroit Pistons
52,Hook Shot,Missed Shot,150,0021500205,Shot Chart Detail,-43,16,8,2,202328,Greg Monroe,28,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612749,Milwaukee Bucks
53,Jump Shot,Missed Shot,152,0021500205,Shot Chart Detail,227,-5,8,2,1626169,Stanley Johnson,18,1,22,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612765,Detroit Pistons
54,Jump Shot,Made Shot,154,0021500205,Shot Chart Detail,55,11,8,2,203953,Jabari Parker,11,1,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612749,Milwaukee Bucks
55,Jump Shot,Missed Shot,161,0021500205,Shot Chart Detail,-71,16,7,2,1626169,Stanley Johnson,52,1,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612765,Detroit Pistons
56,Jump Shot,Made Shot,163,0021500205,Shot Chart Detail,115,223,7,2,201564,O.J. Mayo,46,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612749,Milwaukee Bucks
57,Jump Shot,Missed Shot,164,0021500205,Shot Chart Detail,-171,21,7,2,1626199,Darrun Hilliard,32,1,17,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612765,Detroit Pistons
58,Layup Shot,Missed Shot,168,0021500205,Shot Chart Detail,6,16,7,2,203953,Jabari Parker,22,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
59,Running Layup Shot,Made Shot,171,0021500205,Shot Chart Detail,-14,11,7,2,1626169,Stanley Johnson,13,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
60,Cutting Layup Shot,Made Shot,173,0021500205,Shot Chart Detail,-9,7,7,2,202349,Greivis Vasquez,1,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
61,Layup Shot,Missed Shot,183,0021500205,Shot Chart Detail,0,2,6,2,203953,Jabari Parker,38,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
62,Jump Shot,Missed Shot,185,0021500205,Shot Chart Detail,110,82,6,2,202349,Greivis Vasquez,31,1,13,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612749,Milwaukee Bucks
63,Jump Shot,Missed Shot,187,0021500205,Shot Chart Detail,-43,7,6,2,203915,Spencer Dinwiddie,16,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612765,Detroit Pistons
64,Tip Layup Shot,Missed Shot,188,0021500205,Shot Chart Detail,-5,9,6,2,203083,Andre Drummond,13,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
65,Jump Shot,Missed Shot,191,0021500205,Shot Chart Detail,-233,-21,6,2,201564,O.J. Mayo,3,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612749,Milwaukee Bucks
66,Jump Shot,Missed Shot,193,0021500205,Shot Chart Detail,-1,188,5,2,202349,Greivis Vasquez,54,1,18,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612749,Milwaukee Bucks
67,Layup Shot,Made Shot,196,0021500205,Shot Chart Detail,9,7,5,2,202349,Greivis Vasquez,39,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
68,Jump Shot,Missed Shot,207,0021500205,Shot Chart Detail,-235,92,5,2,202694,Marcus Morris,22,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612765,Detroit Pistons
69,Jump Shot,Made Shot,209,0021500205,Shot Chart Detail,215,-7,5,2,1626169,Stanley Johnson,14,1,21,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612765,Detroit Pistons
70,Jump Shot,Made Shot,214,0021500205,Shot Chart Detail,227,2,4,2,201573,Jerryd Bayless,53,1,22,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612749,Milwaukee Bucks
71,Turnaround Jump Shot,Missed Shot,215,0021500205,Shot Chart Detail,-102,-19,4,2,202694,Marcus Morris,35,1,10,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612765,Detroit Pistons
72,Tip Layup Shot,Made Shot,216,0021500205,Shot Chart Detail,-9,7,4,2,203083,Andre Drummond,34,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
73,Jump Shot,Made Shot,218,0021500205,Shot Chart Detail,-235,106,4,2,203114,Khris Middleton,18,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612749,Milwaukee Bucks
74,Jump Shot,Missed Shot,219,0021500205,Shot Chart Detail,163,208,4,2,1626169,Stanley Johnson,1,1,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612765,Detroit Pistons
75,Step Back Jump shot,Made Shot,223,0021500205,Shot Chart Detail,-83,80,3,2,202704,Reggie Jackson,40,1,11,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612765,Detroit Pistons
76,Jump Shot,Missed Shot,233,0021500205,Shot Chart Detail,-53,36,3,2,101141,Ersan Ilyasova,0,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612765,Detroit Pistons
77,Tip Layup Shot,Missed Shot,234,0021500205,Shot Chart Detail,-12,12,2,2,203083,Andre Drummond,59,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
78,Tip Layup Shot,Missed Shot,237,0021500205,Shot Chart Detail,2,-1,2,2,203083,Andre Drummond,56,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
79,Tip Layup Shot,Missed Shot,238,0021500205,Shot Chart Detail,1,12,2,2,203083,Andre Drummond,54,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
80,Tip Layup Shot,Missed Shot,240,0021500205,Shot Chart Detail,0,4,2,2,101141,Ersan Ilyasova,53,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
81,Tip Layup Shot,Made Shot,242,0021500205,Shot Chart Detail,-9,-1,2,2,203083,Andre Drummond,50,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
82,Layup Shot,Made Shot,244,0021500205,Shot Chart Detail,-6,-1,2,2,202328,Greg Monroe,36,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
83,Jump Shot,Missed Shot,245,0021500205,Shot Chart Detail,-197,185,2,2,101141,Ersan Ilyasova,16,1,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612765,Detroit Pistons
84,Layup Shot,Made Shot,248,0021500205,Shot Chart Detail,-4,7,2,2,202328,Greg Monroe,3,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
85,Turnaround Jump Shot,Missed Shot,256,0021500205,Shot Chart Detail,-91,41,1,2,203114,Khris Middleton,19,1,9,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612749,Milwaukee Bucks
86,Tip Layup Shot,Made Shot,257,0021500205,Shot Chart Detail,-9,-1,1,2,203507,Giannis Antetokounmpo,18,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
87,Layup Shot,Missed Shot,263,0021500205,Shot Chart Detail,-7,26,0,2,203487,Michael Carter-Williams,48,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
88,Layup Shot,Made Shot,265,0021500205,Shot Chart Detail,-19,7,0,2,203507,Giannis Antetokounmpo,47,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
89,Tip Layup Shot,Made Shot,267,0021500205,Shot Chart Detail,-6,2,0,2,203382,Aron Baynes,32,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
90,Jump Shot,Missed Shot,266,0021500205,Shot Chart Detail,76,154,0,2,202704,Reggie Jackson,32,1,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612765,Detroit Pistons
91,Jump Shot,Made Shot,269,0021500205,Shot Chart Detail,-50,262,0,2,201573,Jerryd Bayless,13,1,26,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612749,Milwaukee Bucks
92,Jump Shot,Missed Shot,270,0021500205,Shot Chart Detail,186,183,0,2,202704,Reggie Jackson,1,1,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612765,Detroit Pistons
93,Turnaround Fadeaway shot,Made Shot,275,0021500205,Shot Chart Detail,-124,-15,11,3,203114,Khris Middleton,42,1,12,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612749,Milwaukee Bucks
94,Pullup Jump shot,Made Shot,279,0021500205,Shot Chart Detail,-156,115,11,3,203484,Kentavious Caldwell-Pope,24,1,19,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612765,Detroit Pistons
95,Dunk Shot,Made Shot,280,0021500205,Shot Chart Detail,0,1,11,3,203953,Jabari Parker,3,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
96,Jump Shot,Made Shot,281,0021500205,Shot Chart Detail,-34,7,10,3,203484,Kentavious Caldwell-Pope,46,1,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
97,Jump Shot,Made Shot,283,0021500205,Shot Chart Detail,-140,-1,10,3,202694,Marcus Morris,23,1,14,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612765,Detroit Pistons
98,Hook Shot,Made Shot,284,0021500205,Shot Chart Detail,-32,16,10,3,202328,Greg Monroe,2,1,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
99,Jump Shot,Missed Shot,287,0021500205,Shot Chart Detail,-248,0,9,3,202694,Marcus Morris,49,1,24,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612765,Detroit Pistons
100,Cutting Dunk Shot,Made Shot,290,0021500205,Shot Chart Detail,0,1,9,3,203953,Jabari Parker,32,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
101,Layup Shot,Missed Shot,295,0021500205,Shot Chart Detail,-11,7,9,3,203083,Andre Drummond,12,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
102,Hook Shot,Missed Shot,297,0021500205,Shot Chart Detail,-34,31,9,3,202328,Greg Monroe,1,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612749,Milwaukee Bucks
103,Jump Shot,Made Shot,299,0021500205,Shot Chart Detail,99,223,8,3,203484,Kentavious Caldwell-Pope,51,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612765,Detroit Pistons
104,Jump Shot,Made Shot,300,0021500205,Shot Chart Detail,45,244,8,3,203114,Khris Middleton,35,1,24,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612749,Milwaukee Bucks
105,Driving Layup Shot,Missed Shot,313,0021500205,Shot Chart Detail,-28,12,8,3,203484,Kentavious Caldwell-Pope,14,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
106,Tip Layup Shot,Missed Shot,301,0021500205,Shot Chart Detail,-43,13,8,3,101141,Ersan Ilyasova,12,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612765,Detroit Pistons
107,Hook Shot,Missed Shot,305,0021500205,Shot Chart Detail,-60,3,7,3,202328,Greg Monroe,32,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612749,Milwaukee Bucks
108,Jump Shot,Missed Shot,309,0021500205,Shot Chart Detail,-124,120,7,3,203507,Giannis Antetokounmpo,2,1,17,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612749,Milwaukee Bucks
