,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Running Jump Shot,Missed Shot,3,0021500297,Shot Chart Detail,-20,-1,11,1,203526,Raul Neto,39,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612762,Utah Jazz
1,Tip Layup Shot,Made Shot,4,0021500297,Shot Chart Detail,12,2,11,1,1626168,Trey Lyles,35,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612762,Utah Jazz
2,Jump Shot,Missed Shot,6,0021500297,Shot Chart Detail,-43,237,11,1,101145,Monta Ellis,27,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612754,Indiana Pacers
3,Jump Shot,Made Shot,9,0021500297,Shot Chart Detail,227,21,11,1,201588,George Hill,0,1,22,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612754,Indiana Pacers
4,Jump Shot,Missed Shot,15,0021500297,Shot Chart Detail,163,95,10,1,202331,Paul George,33,1,18,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612754,Indiana Pacers
5,Jump Shot,Missed Shot,17,0021500297,Shot Chart Detail,-227,0,10,1,203526,Raul Neto,14,1,22,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612762,Utah Jazz
6,Jump Shot,Made Shot,19,0021500297,Shot Chart Detail,-233,-1,10,1,203526,Raul Neto,5,1,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612762,Utah Jazz
7,Floating Jump shot,Missed Shot,20,0021500297,Shot Chart Detail,69,183,9,1,101139,CJ Miles,52,1,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612754,Indiana Pacers
8,Jump Shot,Missed Shot,22,0021500297,Shot Chart Detail,-235,70,9,1,101145,Monta Ellis,34,1,24,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612754,Indiana Pacers
9,Pullup Jump shot,Missed Shot,24,0021500297,Shot Chart Detail,107,11,9,1,1626168,Trey Lyles,17,1,10,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612762,Utah Jazz
10,Pullup Jump shot,Made Shot,28,0021500297,Shot Chart Detail,-16,188,8,1,202331,Paul George,34,1,18,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612754,Indiana Pacers
11,Jump Shot,Missed Shot,29,0021500297,Shot Chart Detail,143,57,8,1,202324,Derrick Favors,13,1,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612762,Utah Jazz
12,Fadeaway Jump Shot,Made Shot,31,0021500297,Shot Chart Detail,158,-5,8,1,203918,Rodney Hood,3,1,15,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612762,Utah Jazz
13,Fadeaway Jump Shot,Made Shot,39,0021500297,Shot Chart Detail,1,70,7,1,202330,Gordon Hayward,43,1,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612762,Utah Jazz
14,Jump Shot,Missed Shot,40,0021500297,Shot Chart Detail,24,2,7,1,101139,CJ Miles,33,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612754,Indiana Pacers
15,Jump Shot,Made Shot,42,0021500297,Shot Chart Detail,-114,213,7,1,202330,Gordon Hayward,17,1,24,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612762,Utah Jazz
16,Reverse Dunk Shot,Made Shot,43,0021500297,Shot Chart Detail,0,1,6,1,202331,Paul George,55,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612754,Indiana Pacers
17,Dunk Shot,Made Shot,46,0021500297,Shot Chart Detail,0,1,6,1,101133,Ian Mahinmi,25,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612754,Indiana Pacers
18,Jump Bank Shot,Made Shot,47,0021500297,Shot Chart Detail,32,2,6,1,202324,Derrick Favors,4,1,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612762,Utah Jazz
19,Fadeaway Jump Shot,Missed Shot,48,0021500297,Shot Chart Detail,159,26,5,1,202331,Paul George,53,1,16,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612754,Indiana Pacers
20,Jump Shot,Missed Shot,50,0021500297,Shot Chart Detail,0,154,5,1,202324,Derrick Favors,41,1,15,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612762,Utah Jazz
21,Jump Shot,Missed Shot,52,0021500297,Shot Chart Detail,-186,72,5,1,201588,George Hill,26,1,19,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612754,Indiana Pacers
22,Jump Shot,Missed Shot,54,0021500297,Shot Chart Detail,-145,193,5,1,203918,Rodney Hood,15,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612762,Utah Jazz
23,Jump Shot,Missed Shot,56,0021500297,Shot Chart Detail,-60,2,4,1,203526,Raul Neto,57,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612762,Utah Jazz
24,Jump Shot,Missed Shot,58,0021500297,Shot Chart Detail,-196,149,4,1,101139,CJ Miles,53,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612754,Indiana Pacers
25,Jump Shot,Missed Shot,66,0021500297,Shot Chart Detail,233,8,4,1,202331,Paul George,33,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612754,Indiana Pacers
26,Jump Shot,Made Shot,72,0021500297,Shot Chart Detail,228,-19,4,1,202692,Alec Burks,2,1,22,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612762,Utah Jazz
27,Reverse Layup Shot,Missed Shot,73,0021500297,Shot Chart Detail,-25,-6,3,1,201941,Jordan Hill,49,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612754,Indiana Pacers
28,Jump Shot,Missed Shot,77,0021500297,Shot Chart Detail,-161,193,3,1,203504,Trey Burke,35,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612762,Utah Jazz
29,Jump Shot,Missed Shot,79,0021500297,Shot Chart Detail,-225,41,3,1,201155,Rodney Stuckey,25,1,22,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612754,Indiana Pacers
30,Jump Shot,Made Shot,81,0021500297,Shot Chart Detail,-230,-11,3,1,203504,Trey Burke,18,1,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612762,Utah Jazz
31,Jump Shot,Missed Shot,84,0021500297,Shot Chart Detail,130,110,3,1,101145,Monta Ellis,5,1,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612754,Indiana Pacers
32,Floating Jump shot,Made Shot,86,0021500297,Shot Chart Detail,-106,61,2,1,203918,Rodney Hood,44,1,12,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612762,Utah Jazz
33,Pullup Jump shot,Made Shot,87,0021500297,Shot Chart Detail,25,129,2,1,202331,Paul George,33,1,13,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612754,Indiana Pacers
34,Jump Shot,Missed Shot,88,0021500297,Shot Chart Detail,1,67,2,1,202324,Derrick Favors,17,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612762,Utah Jazz
35,Jump Shot,Missed Shot,102,0021500297,Shot Chart Detail,-189,36,1,1,202331,Paul George,42,1,19,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612754,Indiana Pacers
36,Running Layup Shot,Missed Shot,104,0021500297,Shot Chart Detail,-19,2,1,1,202692,Alec Burks,34,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612762,Utah Jazz
37,Layup Shot,Missed Shot,112,0021500297,Shot Chart Detail,22,3,1,1,202331,Paul George,5,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612754,Indiana Pacers
38,Hook Shot,Missed Shot,114,0021500297,Shot Chart Detail,0,36,1,1,202730,Lavoy Allen,3,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612754,Indiana Pacers
39,Pullup Jump shot,Made Shot,116,0021500297,Shot Chart Detail,64,110,0,1,203504,Trey Burke,41,1,12,1,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612762,Utah Jazz
40,Floating Jump shot,Missed Shot,122,0021500297,Shot Chart Detail,-37,51,0,1,203481,Jeff Withey,18,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612762,Utah Jazz
41,Layup Shot,Made Shot,134,0021500297,Shot Chart Detail,-22,-6,11,2,201155,Rodney Stuckey,40,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612754,Indiana Pacers
42,Jump Shot,Missed Shot,135,0021500297,Shot Chart Detail,38,188,11,2,202692,Alec Burks,19,1,19,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612762,Utah Jazz
43,Jump Shot,Missed Shot,140,0021500297,Shot Chart Detail,123,213,10,2,203504,Trey Burke,29,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612762,Utah Jazz
44,Jump Shot,Made Shot,142,0021500297,Shot Chart Detail,104,223,10,2,202330,Gordon Hayward,24,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612762,Utah Jazz
45,Hook Shot,Made Shot,143,0021500297,Shot Chart Detail,-6,31,10,2,201941,Jordan Hill,4,1,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612754,Indiana Pacers
46,Jump Shot,Missed Shot,144,0021500297,Shot Chart Detail,19,41,9,2,202344,Trevor Booker,49,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612762,Utah Jazz
47,Layup Shot,Missed Shot,157,0021500297,Shot Chart Detail,-16,7,9,2,201941,Jordan Hill,13,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612754,Indiana Pacers
48,Tip Layup Shot,Missed Shot,158,0021500297,Shot Chart Detail,14,7,9,2,202730,Lavoy Allen,12,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612754,Indiana Pacers
49,Jump Shot,Missed Shot,163,0021500297,Shot Chart Detail,-147,198,8,2,203504,Trey Burke,47,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612762,Utah Jazz
50,Floating Jump shot,Missed Shot,168,0021500297,Shot Chart Detail,15,90,8,2,201978,Chase Budinger,27,1,9,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612754,Indiana Pacers
51,Alley Oop Dunk Shot,Made Shot,176,0021500297,Shot Chart Detail,-14,-1,8,2,202324,Derrick Favors,10,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612762,Utah Jazz
52,Pullup Jump shot,Made Shot,177,0021500297,Shot Chart Detail,0,141,7,2,201155,Rodney Stuckey,58,1,14,1,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612754,Indiana Pacers
53,Floating Jump shot,Made Shot,178,0021500297,Shot Chart Detail,61,82,7,2,202324,Derrick Favors,46,1,10,1,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612762,Utah Jazz
54,Turnaround Hook Shot,Made Shot,179,0021500297,Shot Chart Detail,-2,70,7,2,201941,Jordan Hill,31,1,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612754,Indiana Pacers
55,Jump Shot,Missed Shot,180,0021500297,Shot Chart Detail,107,141,7,2,1626168,Trey Lyles,18,1,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612762,Utah Jazz
56,Step Back Jump shot,Missed Shot,182,0021500297,Shot Chart Detail,-143,193,7,2,201588,George Hill,5,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612754,Indiana Pacers
