,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Made Shot,5,0021501183,Shot Chart Detail,122,131,11,1,202331,Paul George,34,1,17,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612754,Indiana Pacers
1,Turnaround Jump Shot,Made Shot,6,0021501183,Shot Chart Detail,-135,38,11,1,202685,Jonas Valanciunas,16,1,14,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612761,Toronto Raptors
2,Jump Shot,Missed Shot,9,0021501183,Shot Chart Detail,105,218,10,1,201949,James Johnson,45,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612761,Toronto Raptors
3,Driving Layup Shot,Missed Shot,11,0021501183,Shot Chart Detail,-20,8,10,1,1626181,Norman Powell,35,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612761,Toronto Raptors
4,Driving Layup Shot,Made Shot,13,0021501183,Shot Chart Detail,2,2,10,1,101145,Monta Ellis,27,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612754,Indiana Pacers
5,Pullup Jump shot,Missed Shot,17,0021501183,Shot Chart Detail,148,198,9,1,1626181,Norman Powell,58,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612761,Toronto Raptors
6,Tip Layup Shot,Missed Shot,19,0021501183,Shot Chart Detail,-1,16,9,1,201574,Jason Thompson,53,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612761,Toronto Raptors
7,Pullup Jump shot,Missed Shot,21,0021501183,Shot Chart Detail,122,100,9,1,201588,George Hill,40,1,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612754,Indiana Pacers
8,Driving Dunk Shot,Made Shot,23,0021501183,Shot Chart Detail,0,1,9,1,201949,James Johnson,31,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612761,Toronto Raptors
9,Pullup Jump shot,Made Shot,24,0021501183,Shot Chart Detail,-74,101,9,1,202331,Paul George,17,1,12,1,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612754,Indiana Pacers
10,Pullup Jump shot,Missed Shot,28,0021501183,Shot Chart Detail,-88,169,8,1,1626167,Myles Turner,39,1,19,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612754,Indiana Pacers
11,Jump Shot,Made Shot,30,0021501183,Shot Chart Detail,-109,95,8,1,202685,Jonas Valanciunas,23,1,14,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612761,Toronto Raptors
12,Jump Shot,Missed Shot,31,0021501183,Shot Chart Detail,176,175,8,1,202331,Paul George,11,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612754,Indiana Pacers
13,Turnaround Jump Shot,Missed Shot,33,0021501183,Shot Chart Detail,104,57,7,1,201574,Jason Thompson,46,1,11,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612761,Toronto Raptors
14,Driving Layup Shot,Missed Shot,35,0021501183,Shot Chart Detail,20,11,7,1,101145,Monta Ellis,37,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612754,Indiana Pacers
15,Jump Shot,Made Shot,44,0021501183,Shot Chart Detail,238,7,6,1,202331,Paul George,50,1,23,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612754,Indiana Pacers
16,Driving Floating Bank Jump Shot,Made Shot,45,0021501183,Shot Chart Detail,46,115,6,1,202709,Cory Joseph,28,1,12,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612761,Toronto Raptors
17,Jump Shot,Made Shot,46,0021501183,Shot Chart Detail,-43,214,6,1,202730,Lavoy Allen,15,1,21,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612754,Indiana Pacers
