,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Missed Shot,2,0021500168,Shot Chart Detail,235,16,11,1,203935,Marcus Smart,46,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612738,Boston Celtics
1,Jump Shot,Missed Shot,4,0021500168,Shot Chart Detail,166,198,11,1,101114,Deron Williams,21,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612742,Dallas Mavericks
2,Step Back Jump shot,Missed Shot,6,0021500168,Shot Chart Detail,153,18,11,1,202738,Isaiah Thomas,12,1,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612738,Boston Celtics
3,Turnaround Fadeaway shot,Missed Shot,8,0021500168,Shot Chart Detail,-119,52,10,1,1717,Dirk Nowitzki,53,1,12,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612742,Dallas Mavericks
4,Jump Shot,Made Shot,10,0021500168,Shot Chart Detail,68,247,10,1,203109,Jae Crowder,37,1,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612738,Boston Celtics
5,Driving Layup Shot,Missed Shot,11,0021500168,Shot Chart Detail,15,2,10,1,202718,Chandler Parsons,23,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612742,Dallas Mavericks
6,Driving Finger Roll Layup Shot,Made Shot,13,0021500168,Shot Chart Detail,9,2,10,1,202738,Isaiah Thomas,1,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612738,Boston Celtics
7,Driving Bank shot,Missed Shot,14,0021500168,Shot Chart Detail,-9,36,9,1,101114,Deron Williams,52,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612742,Dallas Mavericks
8,Jump Shot,Made Shot,16,0021500168,Shot Chart Detail,10,136,9,1,203935,Marcus Smart,43,1,13,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612738,Boston Celtics
9,Jump Shot,Missed Shot,19,0021500168,Shot Chart Detail,56,237,9,1,202083,Wesley Matthews,22,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612742,Dallas Mavericks
10,Jump Shot,Missed Shot,21,0021500168,Shot Chart Detail,50,242,9,1,203096,Jared Sullinger,3,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612738,Boston Celtics
11,Jump Shot,Missed Shot,24,0021500168,Shot Chart Detail,-94,169,8,1,202083,Wesley Matthews,43,1,19,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612742,Dallas Mavericks
