,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Missed Shot,2,0021500950,Shot Chart Detail,58,175,11,1,203111,Orlando Johnson,42,1,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612740,New Orleans Pelicans
1,Hook Shot,Made Shot,4,0021500950,Shot Chart Detail,-4,56,11,1,203469,Cody Zeller,24,1,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612766,Charlotte Hornets
2,Jump Shot,Made Shot,10,0021500950,Shot Chart Detail,169,190,11,1,201950,Jrue Holiday,6,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612740,New Orleans Pelicans
3,Jump Shot,Made Shot,11,0021500950,Shot Chart Detail,-124,228,10,1,202689,Kemba Walker,51,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612766,Charlotte Hornets
4,Jump Shot,Made Shot,12,0021500950,Shot Chart Detail,60,156,10,1,203076,Anthony Davis,39,1,16,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612740,New Orleans Pelicans
5,Jump Shot,Made Shot,13,0021500950,Shot Chart Detail,-238,21,10,1,201587,Nicolas Batum,15,1,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612766,Charlotte Hornets
6,Jump Shot,Made Shot,14,0021500950,Shot Chart Detail,115,170,10,1,201967,Dante Cunningham,0,1,20,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612740,New Orleans Pelicans
7,Jump Shot,Missed Shot,18,0021500950,Shot Chart Detail,-143,126,9,1,201584,Courtney Lee,36,1,19,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612766,Charlotte Hornets
8,Jump Shot,Made Shot,20,0021500950,Shot Chart Detail,-20,203,9,1,203076,Anthony Davis,25,1,20,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612740,New Orleans Pelicans
9,Jump Shot,Missed Shot,21,0021500950,Shot Chart Detail,-83,232,9,1,101107,Marvin Williams,13,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612766,Charlotte Hornets
10,Jump Shot,Missed Shot,23,0021500950,Shot Chart Detail,-66,242,9,1,201950,Jrue Holiday,1,1,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612740,New Orleans Pelicans
11,Pullup Jump shot,Missed Shot,25,0021500950,Shot Chart Detail,-50,121,8,1,201584,Courtney Lee,53,1,13,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612766,Charlotte Hornets
12,Running Layup Shot,Made Shot,28,0021500950,Shot Chart Detail,-1,3,8,1,201587,Nicolas Batum,36,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612766,Charlotte Hornets
13,Driving Layup Shot,Made Shot,29,0021500950,Shot Chart Detail,6,16,8,1,201950,Jrue Holiday,14,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612740,New Orleans Pelicans
14,Jump Shot,Made Shot,30,0021500950,Shot Chart Detail,19,247,7,1,101107,Marvin Williams,58,1,24,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612766,Charlotte Hornets
15,Jump Shot,Missed Shot,31,0021500950,Shot Chart Detail,58,244,7,1,203111,Orlando Johnson,45,1,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612740,New Orleans Pelicans
16,Jump Shot,Missed Shot,33,0021500950,Shot Chart Detail,96,159,7,1,201587,Nicolas Batum,32,1,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612766,Charlotte Hornets
17,Fadeaway Jump Shot,Missed Shot,35,0021500950,Shot Chart Detail,-102,26,7,1,203076,Anthony Davis,19,1,10,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612740,New Orleans Pelicans
18,Jump Shot,Made Shot,37,0021500950,Shot Chart Detail,120,219,7,1,201584,Courtney Lee,13,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612766,Charlotte Hornets
19,Jump Shot,Made Shot,39,0021500950,Shot Chart Detail,-147,41,6,1,203076,Anthony Davis,52,1,15,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612740,New Orleans Pelicans
20,Driving Finger Roll Layup Shot,Made Shot,40,0021500950,Shot Chart Detail,2,11,6,1,202689,Kemba Walker,38,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612766,Charlotte Hornets
21,Jump Shot,Missed Shot,41,0021500950,Shot Chart Detail,-94,234,6,1,203076,Anthony Davis,25,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612740,New Orleans Pelicans
22,Jump Shot,Made Shot,43,0021500950,Shot Chart Detail,-227,-8,6,1,101107,Marvin Williams,16,1,22,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612766,Charlotte Hornets
23,Driving Reverse Layup Shot,Made Shot,49,0021500950,Shot Chart Detail,12,11,5,1,201950,Jrue Holiday,59,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612740,New Orleans Pelicans
24,Step Back Jump shot,Missed Shot,50,0021500950,Shot Chart Detail,-58,178,5,1,202689,Kemba Walker,37,1,18,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612766,Charlotte Hornets
25,Jump Shot,Missed Shot,52,0021500950,Shot Chart Detail,-137,218,5,1,201583,Ryan Anderson,21,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612740,New Orleans Pelicans
26,Turnaround Fadeaway shot,Made Shot,54,0021500950,Shot Chart Detail,96,31,5,1,201587,Nicolas Batum,11,1,10,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612766,Charlotte Hornets
27,Layup Shot,Missed Shot,63,0021500950,Shot Chart Detail,-7,7,4,1,202391,Jeremy Lin,40,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612766,Charlotte Hornets
28,Driving Layup Shot,Made Shot,66,0021500950,Shot Chart Detail,6,-1,4,1,202689,Kemba Walker,20,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612766,Charlotte Hornets
29,Cutting Layup Shot,Made Shot,67,0021500950,Shot Chart Detail,-7,7,4,1,201950,Jrue Holiday,10,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612740,New Orleans Pelicans
30,Jump Shot,Missed Shot,70,0021500950,Shot Chart Detail,158,193,3,1,202689,Kemba Walker,44,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612766,Charlotte Hornets
31,Jump Shot,Missed Shot,72,0021500950,Shot Chart Detail,-19,278,3,1,201583,Ryan Anderson,37,1,27,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612740,New Orleans Pelicans
32,Pullup Jump shot,Made Shot,74,0021500950,Shot Chart Detail,-161,185,3,1,202689,Kemba Walker,28,1,24,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612766,Charlotte Hornets
33,Step Back Jump shot,Missed Shot,75,0021500950,Shot Chart Detail,-150,41,3,1,203076,Anthony Davis,14,1,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612740,New Orleans Pelicans
34,Driving Layup Shot,Made Shot,78,0021500950,Shot Chart Detail,-16,11,3,1,203076,Anthony Davis,3,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612740,New Orleans Pelicans
35,Layup Shot,Missed Shot,89,0021500950,Shot Chart Detail,-12,7,2,1,201950,Jrue Holiday,27,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612740,New Orleans Pelicans
36,Tip Layup Shot,Made Shot,90,0021500950,Shot Chart Detail,2,11,2,1,202087,Alonzo Gee,26,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612740,New Orleans Pelicans
37,Layup Shot,Missed Shot,94,0021500950,Shot Chart Detail,2,7,2,1,1626163,Frank Kaminsky,9,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612766,Charlotte Hornets
38,Jump Shot,Made Shot,96,0021500950,Shot Chart Detail,171,100,2,1,1626163,Frank Kaminsky,6,1,19,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612766,Charlotte Hornets
39,Jump Shot,Missed Shot,97,0021500950,Shot Chart Detail,148,149,1,1,201962,Toney Douglas,51,1,21,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612740,New Orleans Pelicans
40,Cutting Layup Shot,Made Shot,99,0021500950,Shot Chart Detail,-12,8,1,1,203111,Orlando Johnson,40,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612740,New Orleans Pelicans
41,Jump Shot,Made Shot,104,0021500950,Shot Chart Detail,58,247,1,1,1626163,Frank Kaminsky,24,1,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612766,Charlotte Hornets
42,Pullup Jump shot,Made Shot,105,0021500950,Shot Chart Detail,-132,126,1,1,201962,Toney Douglas,10,1,18,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612740,New Orleans Pelicans
43,Pullup Jump shot,Made Shot,106,0021500950,Shot Chart Detail,-73,273,0,1,202689,Kemba Walker,55,1,28,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612766,Charlotte Hornets
44,Jump Shot,Missed Shot,107,0021500950,Shot Chart Detail,-25,252,0,1,203076,Anthony Davis,46,1,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612740,New Orleans Pelicans
45,Step Back Jump shot,Missed Shot,109,0021500950,Shot Chart Detail,117,126,0,1,202689,Kemba Walker,35,1,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612766,Charlotte Hornets
46,Jump Shot,Missed Shot,116,0021500950,Shot Chart Detail,230,26,0,1,202391,Jeremy Lin,2,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612766,Charlotte Hornets
47,Jump Shot,Missed Shot,118,0021500950,Shot Chart Detail,-55,591,0,1,201583,Ryan Anderson,0,1,59,0,3PT Field Goal,Back Court(BC),Backcourt,Back Court Shot,1610612740,New Orleans Pelicans
48,Layup Shot,Missed Shot,123,0021500950,Shot Chart Detail,-1,28,11,2,1626163,Frank Kaminsky,36,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612766,Charlotte Hornets
49,Layup Shot,Missed Shot,125,0021500950,Shot Chart Detail,-12,13,11,2,203111,Orlando Johnson,21,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612740,New Orleans Pelicans
50,Alley Oop Layup shot,Made Shot,127,0021500950,Shot Chart Detail,-11,7,11,2,1626163,Frank Kaminsky,5,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612766,Charlotte Hornets
51,Jump Shot,Missed Shot,128,0021500950,Shot Chart Detail,153,136,10,2,203076,Anthony Davis,54,1,20,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612740,New Orleans Pelicans
52,Hook Shot,Made Shot,130,0021500950,Shot Chart Detail,-68,41,10,2,2744,Al Jefferson,37,1,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612766,Charlotte Hornets
53,Alley Oop Layup shot,Missed Shot,143,0021500950,Shot Chart Detail,10,8,9,2,203087,Jeremy Lamb,55,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612766,Charlotte Hornets
54,Floating Jump shot,Made Shot,145,0021500950,Shot Chart Detail,-99,16,9,2,203087,Jeremy Lamb,51,1,10,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612766,Charlotte Hornets
55,Jump Shot,Missed Shot,156,0021500950,Shot Chart Detail,-228,18,9,2,202391,Jeremy Lin,17,1,22,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612766,Charlotte Hornets
56,Jump Shot,Missed Shot,158,0021500950,Shot Chart Detail,119,247,9,2,201962,Toney Douglas,8,1,27,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612740,New Orleans Pelicans
57,Running Layup Shot,Made Shot,161,0021500950,Shot Chart Detail,-4,13,8,2,202087,Alonzo Gee,52,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612740,New Orleans Pelicans
58,Step Back Jump shot,Missed Shot,171,0021500950,Shot Chart Detail,-176,43,8,2,201583,Ryan Anderson,30,1,18,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612740,New Orleans Pelicans
59,Jump Shot,Missed Shot,173,0021500950,Shot Chart Detail,232,16,8,2,201962,Toney Douglas,14,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612740,New Orleans Pelicans
60,Jump Bank Shot,Made Shot,175,0021500950,Shot Chart Detail,63,21,7,2,202391,Jeremy Lin,56,1,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612766,Charlotte Hornets
61,Floating Jump shot,Missed Shot,188,0021500950,Shot Chart Detail,102,28,7,2,201962,Toney Douglas,11,1,10,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612740,New Orleans Pelicans
62,Putback Layup Shot,Made Shot,189,0021500950,Shot Chart Detail,-7,11,7,2,2570,Kendrick Perkins,9,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612740,New Orleans Pelicans
63,Layup Shot,Missed Shot,191,0021500950,Shot Chart Detail,6,11,6,2,1626163,Frank Kaminsky,50,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612766,Charlotte Hornets
64,Layup Shot,Missed Shot,194,0021500950,Shot Chart Detail,2,16,6,2,201583,Ryan Anderson,29,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612740,New Orleans Pelicans
65,Jump Shot,Made Shot,196,0021500950,Shot Chart Detail,-235,23,6,2,201584,Courtney Lee,19,1,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612766,Charlotte Hornets
66,Jump Shot,Made Shot,197,0021500950,Shot Chart Detail,-96,232,6,2,201962,Toney Douglas,7,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612740,New Orleans Pelicans
67,Jump Shot,Missed Shot,198,0021500950,Shot Chart Detail,82,237,5,2,202391,Jeremy Lin,56,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612766,Charlotte Hornets
68,Jump Shot,Missed Shot,200,0021500950,Shot Chart Detail,153,228,5,2,203111,Orlando Johnson,44,1,27,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612740,New Orleans Pelicans
69,Layup Shot,Missed Shot,202,0021500950,Shot Chart Detail,15,11,5,2,203469,Cody Zeller,32,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612766,Charlotte Hornets
70,Running Layup Shot,Made Shot,204,0021500950,Shot Chart Detail,-7,8,5,2,202087,Alonzo Gee,29,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612740,New Orleans Pelicans
71,Driving Layup Shot,Made Shot,211,0021500950,Shot Chart Detail,17,7,5,2,201584,Courtney Lee,14,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612766,Charlotte Hornets
72,Jump Shot,Missed Shot,212,0021500950,Shot Chart Detail,187,174,5,2,201583,Ryan Anderson,1,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612740,New Orleans Pelicans
73,Jump Shot,Missed Shot,215,0021500950,Shot Chart Detail,-14,175,4,2,203076,Anthony Davis,43,1,17,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612740,New Orleans Pelicans
74,Jump Shot,Missed Shot,217,0021500950,Shot Chart Detail,-133,214,4,2,201587,Nicolas Batum,26,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612766,Charlotte Hornets
75,Jump Shot,Made Shot,220,0021500950,Shot Chart Detail,-135,26,4,2,201950,Jrue Holiday,12,1,13,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612740,New Orleans Pelicans
76,Jump Shot,Made Shot,222,0021500950,Shot Chart Detail,-40,249,3,2,201587,Nicolas Batum,56,1,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612766,Charlotte Hornets
77,Jump Shot,Made Shot,223,0021500950,Shot Chart Detail,-43,244,3,2,201950,Jrue Holiday,41,1,24,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612740,New Orleans Pelicans
