,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Driving Layup Shot,Made Shot,2,0021500142,Shot Chart Detail,-6,3,11,1,203457,Nerlens Noel,35,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612755,Philadelphia 76ers
1,Jump Shot,Missed Shot,3,0021500142,Shot Chart Detail,-86,149,11,1,200746,LaMarcus Aldridge,16,1,17,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612759,San Antonio Spurs
2,Jump Shot,Missed Shot,5,0021500142,Shot Chart Detail,42,46,11,1,203457,Nerlens Noel,0,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612755,Philadelphia 76ers
3,Layup Shot,Made Shot,7,0021500142,Shot Chart Detail,-32,7,10,1,200746,LaMarcus Aldridge,47,1,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612759,San Antonio Spurs
4,Pullup Jump shot,Missed Shot,8,0021500142,Shot Chart Detail,-50,95,10,1,203917,Nik Stauskas,25,1,10,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612755,Philadelphia 76ers
5,Jump Shot,Made Shot,11,0021500142,Shot Chart Detail,63,28,10,1,2225,Tony Parker,12,1,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612759,San Antonio Spurs
6,Jump Shot,Missed Shot,12,0021500142,Shot Chart Detail,127,7,9,1,203457,Nerlens Noel,48,1,12,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612755,Philadelphia 76ers
7,Jump Shot,Missed Shot,19,0021500142,Shot Chart Detail,222,115,9,1,203924,Jerami Grant,25,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612755,Philadelphia 76ers
8,Layup Shot,Missed Shot,21,0021500142,Shot Chart Detail,-12,7,9,1,200746,LaMarcus Aldridge,21,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612759,San Antonio Spurs
9,Driving Bank shot,Missed Shot,28,0021500142,Shot Chart Detail,-42,26,9,1,203924,Jerami Grant,2,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612755,Philadelphia 76ers
