,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Made Shot,2,0021501077,Shot Chart Detail,228,13,11,1,201976,Patrick Beverley,42,1,22,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612745,Houston Rockets
1,Driving Layup Shot,Missed Shot,3,0021501077,Shot Chart Detail,17,2,11,1,1626181,Norman Powell,22,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612761,Toronto Raptors
2,Tip Layup Shot,Missed Shot,4,0021501077,Shot Chart Detail,6,18,11,1,202685,Jonas Valanciunas,21,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612761,Toronto Raptors
3,Running Finger Roll Layup Shot,Made Shot,7,0021501077,Shot Chart Detail,-6,21,11,1,201935,James Harden,14,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
4,Turnaround Hook Shot,Missed Shot,8,0021501077,Shot Chart Detail,-65,56,10,1,202685,Jonas Valanciunas,51,1,8,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612761,Toronto Raptors
5,Cutting Layup Shot,Made Shot,10,0021501077,Shot Chart Detail,12,2,10,1,202700,Donatas Motiejunas,38,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
6,Pullup Jump shot,Made Shot,11,0021501077,Shot Chart Detail,43,247,10,1,200768,Kyle Lowry,19,1,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612761,Toronto Raptors
7,Floating Jump shot,Made Shot,12,0021501077,Shot Chart Detail,-24,110,10,1,202700,Donatas Motiejunas,4,1,11,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612745,Houston Rockets
8,Jump Shot,Missed Shot,13,0021501077,Shot Chart Detail,220,120,9,1,2449,Luis Scola,47,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612761,Toronto Raptors
9,Driving Floating Jump Shot,Made Shot,16,0021501077,Shot Chart Detail,9,124,9,1,201935,James Harden,31,1,12,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612745,Houston Rockets
