,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Hook Shot,Missed Shot,2,0021501198,Shot Chart Detail,27,33,11,1,203994,Jusuf Nurkic,44,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612743,Denver Nuggets
1,Hook Shot,Missed Shot,4,0021501198,Shot Chart Detail,0,26,11,1,203994,Jusuf Nurkic,33,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612743,Denver Nuggets
2,Fadeaway Jump Shot,Missed Shot,6,0021501198,Shot Chart Detail,181,18,11,1,202330,Gordon Hayward,15,1,18,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612762,Utah Jazz
3,Dunk Shot,Made Shot,8,0021501198,Shot Chart Detail,0,1,11,1,203497,Rudy Gobert,13,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612762,Utah Jazz
4,Turnaround Jump Shot,Missed Shot,9,0021501198,Shot Chart Detail,-150,57,10,1,203994,Jusuf Nurkic,51,1,16,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612743,Denver Nuggets
5,Jump Shot,Made Shot,11,0021501198,Shot Chart Detail,-176,124,10,1,1626168,Trey Lyles,28,1,21,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612762,Utah Jazz
6,Driving Layup Shot,Missed Shot,12,0021501198,Shot Chart Detail,-14,26,10,1,203994,Jusuf Nurkic,11,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612743,Denver Nuggets
7,Hook Shot,Made Shot,14,0021501198,Shot Chart Detail,-1,21,10,1,203999,Nikola Jokic,7,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612743,Denver Nuggets
8,Driving Layup Shot,Made Shot,16,0021501198,Shot Chart Detail,-1,11,9,1,1626144,Emmanuel Mudiay,46,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612743,Denver Nuggets
9,Jump Shot,Made Shot,17,0021501198,Shot Chart Detail,86,16,9,1,202330,Gordon Hayward,32,1,8,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612762,Utah Jazz
10,Floating Jump shot,Made Shot,23,0021501198,Shot Chart Detail,-50,36,8,1,202714,Shelvin Mack,52,1,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612762,Utah Jazz
11,Jump Shot,Missed Shot,24,0021501198,Shot Chart Detail,-29,174,8,1,203994,Jusuf Nurkic,45,1,17,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612743,Denver Nuggets
12,Jump Shot,Made Shot,26,0021501198,Shot Chart Detail,245,7,8,1,1626168,Trey Lyles,26,1,24,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612762,Utah Jazz
13,Hook Shot,Missed Shot,31,0021501198,Shot Chart Detail,-2,51,8,1,203994,Jusuf Nurkic,10,1,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612743,Denver Nuggets
14,Jump Shot,Missed Shot,33,0021501198,Shot Chart Detail,-32,247,7,1,203918,Rodney Hood,51,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612762,Utah Jazz
15,Jump Shot,Missed Shot,35,0021501198,Shot Chart Detail,-35,95,7,1,1626144,Emmanuel Mudiay,40,1,10,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612743,Denver Nuggets
16,Driving Floating Jump Shot,Made Shot,40,0021501198,Shot Chart Detail,22,65,7,1,1626168,Trey Lyles,5,1,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612762,Utah Jazz
17,Jump Shot,Made Shot,44,0021501198,Shot Chart Detail,138,214,6,1,1626144,Emmanuel Mudiay,43,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612743,Denver Nuggets
18,Finger Roll Layup Shot,Made Shot,45,0021501198,Shot Chart Detail,28,11,6,1,203918,Rodney Hood,25,1,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612762,Utah Jazz
19,Jump Shot,Missed Shot,46,0021501198,Shot Chart Detail,-91,228,6,1,201589,Darrell Arthur,14,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612743,Denver Nuggets
