,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Made Shot,2,0021500926,Shot Chart Detail,20,92,11,1,203952,Andrew Wiggins,45,1,9,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612750,Minnesota Timberwolves
1,Turnaround Bank shot,Made Shot,3,0021500926,Shot Chart Detail,115,16,11,1,202711,Bojan Bogdanovic,26,1,11,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612751,Brooklyn Nets
2,Turnaround Bank shot,Made Shot,4,0021500926,Shot Chart Detail,-120,47,11,1,1626157,Karl-Anthony Towns,6,1,12,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612750,Minnesota Timberwolves
3,Layup Shot,Missed Shot,5,0021500926,Shot Chart Detail,-12,16,10,1,203080,Thomas Robinson,40,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612751,Brooklyn Nets
4,Putback Dunk Shot,Made Shot,7,0021500926,Shot Chart Detail,0,1,10,1,203186,Willie Reed,39,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612751,Brooklyn Nets
5,Jump Shot,Made Shot,9,0021500926,Shot Chart Detail,-142,208,10,1,203952,Andrew Wiggins,29,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612750,Minnesota Timberwolves
6,Pullup Jump shot,Made Shot,10,0021500926,Shot Chart Detail,151,26,10,1,202711,Bojan Bogdanovic,11,1,15,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612751,Brooklyn Nets
7,Driving Dunk Shot,Made Shot,12,0021500926,Shot Chart Detail,0,1,9,1,1626157,Karl-Anthony Towns,56,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612750,Minnesota Timberwolves
8,Jump Shot,Missed Shot,13,0021500926,Shot Chart Detail,-1,262,9,1,202711,Bojan Bogdanovic,38,1,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612751,Brooklyn Nets
9,Pullup Jump shot,Missed Shot,23,0021500926,Shot Chart Detail,-2,224,9,1,203897,Zach LaVine,14,1,22,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612750,Minnesota Timberwolves
10,Jump Shot,Made Shot,25,0021500926,Shot Chart Detail,-109,144,9,1,203476,Gorgui Dieng,10,1,18,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612750,Minnesota Timberwolves
11,Jump Shot,Missed Shot,27,0021500926,Shot Chart Detail,-74,193,8,1,201961,Wayne Ellington,51,1,20,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612751,Brooklyn Nets
12,Alley Oop Layup shot,Made Shot,29,0021500926,Shot Chart Detail,-24,11,8,1,203897,Zach LaVine,46,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612750,Minnesota Timberwolves
13,Driving Layup Shot,Missed Shot,40,0021500926,Shot Chart Detail,-12,-1,8,1,202711,Bojan Bogdanovic,25,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612751,Brooklyn Nets
14,Jump Shot,Missed Shot,30,0021500926,Shot Chart Detail,-19,28,8,1,203186,Willie Reed,20,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612751,Brooklyn Nets
15,Jump Shot,Missed Shot,32,0021500926,Shot Chart Detail,-42,21,8,1,203476,Gorgui Dieng,8,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612750,Minnesota Timberwolves
16,Jump Shot,Missed Shot,34,0021500926,Shot Chart Detail,232,8,7,1,201961,Wayne Ellington,58,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612751,Brooklyn Nets
17,Jump Shot,Made Shot,37,0021500926,Shot Chart Detail,179,174,7,1,201961,Wayne Ellington,27,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612751,Brooklyn Nets
18,Jump Shot,Missed Shot,44,0021500926,Shot Chart Detail,191,36,7,1,203080,Thomas Robinson,4,1,19,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612751,Brooklyn Nets
19,Step Back Jump shot,Missed Shot,49,0021500926,Shot Chart Detail,4,178,6,1,202711,Bojan Bogdanovic,54,1,17,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612751,Brooklyn Nets
20,Driving Layup Shot,Made Shot,51,0021500926,Shot Chart Detail,-6,16,6,1,201937,Ricky Rubio,49,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612750,Minnesota Timberwolves
