,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Made Shot,2,0021500334,Shot Chart Detail,225,21,11,1,203099,Jared Cunningham,40,1,22,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612739,Cleveland Cavaliers
1,Floating Jump shot,Missed Shot,3,0021500334,Shot Chart Detail,-7,85,11,1,203901,Elfrid Payton,21,1,8,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612753,Orlando Magic
2,Floating Jump shot,Made Shot,6,0021500334,Shot Chart Detail,0,62,11,1,201567,Kevin Love,4,1,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612739,Cleveland Cavaliers
3,Jump Shot,Missed Shot,8,0021500334,Shot Chart Detail,-237,16,10,1,203099,Jared Cunningham,30,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612739,Cleveland Cavaliers
4,Dunk Shot,Made Shot,10,0021500334,Shot Chart Detail,0,1,10,1,202389,Timofey Mozgov,17,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612739,Cleveland Cavaliers
5,Jump Shot,Made Shot,11,0021500334,Shot Chart Detail,128,16,9,1,202696,Nikola Vucevic,56,1,12,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612753,Orlando Magic
6,Jump Shot,Made Shot,12,0021500334,Shot Chart Detail,187,160,9,1,203521,Matthew Dellavedova,36,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612739,Cleveland Cavaliers
7,Layup Shot,Made Shot,14,0021500334,Shot Chart Detail,15,13,9,1,202696,Nikola Vucevic,12,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612753,Orlando Magic
8,Layup Shot,Made Shot,15,0021500334,Shot Chart Detail,4,3,8,1,202389,Timofey Mozgov,55,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612739,Cleveland Cavaliers
9,Driving Layup Shot,Missed Shot,16,0021500334,Shot Chart Detail,-7,21,8,1,203095,Evan Fournier,35,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612753,Orlando Magic
10,Putback Layup Shot,Missed Shot,17,0021500334,Shot Chart Detail,-14,18,8,1,202696,Nikola Vucevic,32,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612753,Orlando Magic
11,Reverse Dunk Shot,Made Shot,27,0021500334,Shot Chart Detail,0,1,7,1,2544,LeBron James,58,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612739,Cleveland Cavaliers
12,Jump Shot,Missed Shot,29,0021500334,Shot Chart Detail,-135,210,7,1,202699,Tobias Harris,39,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612753,Orlando Magic
13,Alley Oop Layup shot,Made Shot,31,0021500334,Shot Chart Detail,-1,16,7,1,202389,Timofey Mozgov,23,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612739,Cleveland Cavaliers
14,Jump Shot,Missed Shot,38,0021500334,Shot Chart Detail,-209,178,6,1,201567,Kevin Love,44,1,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612739,Cleveland Cavaliers
