,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Driving Layup Shot,Made Shot,3,0021500659,Shot Chart Detail,-9,16,11,1,2544,LeBron James,34,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612739,Cleveland Cavaliers
1,Jump Shot,Missed Shot,4,0021500659,Shot Chart Detail,58,159,11,1,201959,Taj Gibson,20,1,16,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612741,Chicago Bulls
2,Putback Layup Shot,Missed Shot,5,0021500659,Shot Chart Detail,11,24,11,1,202710,Jimmy Butler,18,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612741,Chicago Bulls
3,Jump Shot,Made Shot,9,0021500659,Shot Chart Detail,60,144,11,1,201565,Derrick Rose,5,1,15,1,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612741,Chicago Bulls
4,Jump Shot,Made Shot,10,0021500659,Shot Chart Detail,24,247,10,1,201567,Kevin Love,45,1,24,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612739,Cleveland Cavaliers
5,Jump Shot,Missed Shot,11,0021500659,Shot Chart Detail,230,-6,10,1,2200,Pau Gasol,19,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612741,Chicago Bulls
6,Step Back Jump shot,Missed Shot,13,0021500659,Shot Chart Detail,171,-6,10,1,2747,J.R. Smith,7,1,17,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612739,Cleveland Cavaliers
7,Floating Jump shot,Missed Shot,15,0021500659,Shot Chart Detail,-24,46,9,1,201565,Derrick Rose,52,1,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612741,Chicago Bulls
8,Fadeaway Jump Shot,Made Shot,17,0021500659,Shot Chart Detail,-119,-10,9,1,202681,Kyrie Irving,34,1,11,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612739,Cleveland Cavaliers
9,Driving Bank shot,Made Shot,18,0021500659,Shot Chart Detail,4,47,9,1,203503,Tony Snell,11,1,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612741,Chicago Bulls
10,Floating Jump shot,Missed Shot,19,0021500659,Shot Chart Detail,-140,51,8,1,2747,J.R. Smith,57,1,14,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612739,Cleveland Cavaliers
11,Running Finger Roll Layup Shot,Missed Shot,21,0021500659,Shot Chart Detail,-25,19,8,1,201565,Derrick Rose,50,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612741,Chicago Bulls
12,Jump Shot,Missed Shot,23,0021500659,Shot Chart Detail,-238,38,8,1,203503,Tony Snell,44,1,24,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612741,Chicago Bulls
13,Jump Shot,Missed Shot,25,0021500659,Shot Chart Detail,174,-21,8,1,202681,Kyrie Irving,34,1,17,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612739,Cleveland Cavaliers
14,Jump Shot,Missed Shot,28,0021500659,Shot Chart Detail,-147,210,8,1,201567,Kevin Love,27,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612739,Cleveland Cavaliers
15,Layup Shot,Made Shot,31,0021500659,Shot Chart Detail,-9,2,8,1,202681,Kyrie Irving,14,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612739,Cleveland Cavaliers
