,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Driving Layup Shot,Made Shot,2,0021500329,Shot Chart Detail,9,23,11,1,201152,Thaddeus Young,47,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612751,Brooklyn Nets
1,Turnaround Hook Shot,Made Shot,3,0021500329,Shot Chart Detail,-43,8,11,1,1626143,Jahlil Okafor,24,1,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612755,Philadelphia 76ers
2,Alley Oop Layup shot,Missed Shot,4,0021500329,Shot Chart Detail,-22,-6,11,1,201152,Thaddeus Young,9,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612751,Brooklyn Nets
3,Jump Shot,Missed Shot,6,0021500329,Shot Chart Detail,-135,82,10,1,203457,Nerlens Noel,54,1,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612755,Philadelphia 76ers
4,Jump Shot,Missed Shot,8,0021500329,Shot Chart Detail,-235,-15,10,1,2207,Joe Johnson,44,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612751,Brooklyn Nets
5,Step Back Jump shot,Missed Shot,17,0021500329,Shot Chart Detail,-96,139,10,1,1626143,Jahlil Okafor,18,1,16,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612755,Philadelphia 76ers
6,Hook Shot,Made Shot,19,0021500329,Shot Chart Detail,102,46,10,1,201572,Brook Lopez,11,1,11,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612751,Brooklyn Nets
7,Jump Shot,Missed Shot,20,0021500329,Shot Chart Detail,-147,203,9,1,203477,Isaiah Canaan,48,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612755,Philadelphia 76ers
8,Layup Shot,Missed Shot,23,0021500329,Shot Chart Detail,-14,18,9,1,1626143,Jahlil Okafor,26,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612755,Philadelphia 76ers
9,Driving Hook Shot,Missed Shot,25,0021500329,Shot Chart Detail,-9,51,9,1,201152,Thaddeus Young,17,1,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612751,Brooklyn Nets
10,Finger Roll Layup Shot,Made Shot,27,0021500329,Shot Chart Detail,-14,7,9,1,203100,Tony Wroten,6,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612755,Philadelphia 76ers
11,Floating Jump shot,Missed Shot,28,0021500329,Shot Chart Detail,-12,97,8,1,101127,Jarrett Jack,54,1,9,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612751,Brooklyn Nets
12,Jump Shot,Made Shot,30,0021500329,Shot Chart Detail,-194,169,8,1,202711,Bojan Bogdanovic,32,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612751,Brooklyn Nets
13,Jump Shot,Made Shot,31,0021500329,Shot Chart Detail,-2,56,8,1,203457,Nerlens Noel,8,1,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612755,Philadelphia 76ers
14,Jump Shot,Made Shot,32,0021500329,Shot Chart Detail,199,13,7,1,202711,Bojan Bogdanovic,50,1,19,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612751,Brooklyn Nets
15,Driving Dunk Shot,Missed Shot,33,0021500329,Shot Chart Detail,0,1,7,1,1626143,Jahlil Okafor,39,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612755,Philadelphia 76ers
16,Jump Shot,Missed Shot,38,0021500329,Shot Chart Detail,-120,56,7,1,1626143,Jahlil Okafor,17,1,13,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612755,Philadelphia 76ers
17,Jump Shot,Missed Shot,44,0021500329,Shot Chart Detail,-40,188,6,1,101127,Jarrett Jack,55,1,19,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612751,Brooklyn Nets
18,Jump Shot,Missed Shot,46,0021500329,Shot Chart Detail,-202,149,6,1,203477,Isaiah Canaan,48,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612755,Philadelphia 76ers
19,Jump Shot,Missed Shot,48,0021500329,Shot Chart Detail,232,-21,6,1,203924,Jerami Grant,35,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612755,Philadelphia 76ers
20,Jump Shot,Missed Shot,55,0021500329,Shot Chart Detail,123,218,6,1,203496,Robert Covington,22,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612755,Philadelphia 76ers
21,Dunk Shot,Made Shot,57,0021500329,Shot Chart Detail,0,1,6,1,1626158,Richaun Holmes,13,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612755,Philadelphia 76ers
22,Jump Shot,Made Shot,58,0021500329,Shot Chart Detail,1,43,5,1,2207,Joe Johnson,53,1,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612751,Brooklyn Nets
23,Layup Shot,Made Shot,66,0021500329,Shot Chart Detail,14,11,5,1,1626158,Richaun Holmes,23,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612755,Philadelphia 76ers
24,Jump Shot,Made Shot,67,0021500329,Shot Chart Detail,17,244,5,1,101127,Jarrett Jack,11,1,24,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612751,Brooklyn Nets
25,Jump Shot,Missed Shot,68,0021500329,Shot Chart Detail,-130,90,4,1,1626158,Richaun Holmes,50,1,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612755,Philadelphia 76ers
26,Step Back Jump shot,Made Shot,70,0021500329,Shot Chart Detail,1,188,4,1,203080,Thomas Robinson,39,1,18,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612751,Brooklyn Nets
27,Jump Shot,Missed Shot,71,0021500329,Shot Chart Detail,-145,198,4,1,203917,Nik Stauskas,24,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612755,Philadelphia 76ers
