,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Missed Shot,3,0021501120,Shot Chart Detail,-160,28,11,1,203078,Bradley Beal,36,1,16,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612764,Washington Wizards
1,Step Back Jump shot,Made Shot,5,0021501120,Shot Chart Detail,-160,31,11,1,202326,DeMarcus Cousins,16,1,16,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612758,Sacramento Kings
2,Pullup Jump shot,Missed Shot,6,0021501120,Shot Chart Detail,63,82,11,1,202693,Markieff Morris,3,1,10,0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612764,Washington Wizards
3,Jump Shot,Missed Shot,8,0021501120,Shot Chart Detail,61,33,10,1,200752,Rudy Gay,46,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612758,Sacramento Kings
4,Jump Shot,Missed Shot,12,0021501120,Shot Chart Detail,-84,154,10,1,101162,Marcin Gortat,20,1,17,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612764,Washington Wizards
5,Hook Shot,Made Shot,14,0021501120,Shot Chart Detail,45,51,10,1,202326,DeMarcus Cousins,12,1,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612758,Sacramento Kings
6,Jump Shot,Missed Shot,15,0021501120,Shot Chart Detail,10,252,9,1,203490,Otto Porter,56,1,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612764,Washington Wizards
7,Jump Shot,Missed Shot,18,0021501120,Shot Chart Detail,-56,51,9,1,202326,DeMarcus Cousins,50,1,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612758,Sacramento Kings
8,Driving Reverse Layup Shot,Made Shot,20,0021501120,Shot Chart Detail,14,23,9,1,203078,Bradley Beal,47,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612764,Washington Wizards
9,Jump Shot,Missed Shot,24,0021501120,Shot Chart Detail,-145,208,9,1,200765,Rajon Rondo,32,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612758,Sacramento Kings
10,Jump Shot,Missed Shot,26,0021501120,Shot Chart Detail,-210,149,9,1,203078,Bradley Beal,24,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612764,Washington Wizards
11,Jump Shot,Missed Shot,29,0021501120,Shot Chart Detail,45,31,9,1,202693,Markieff Morris,14,1,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612764,Washington Wizards
12,Layup Shot,Made Shot,31,0021501120,Shot Chart Detail,32,7,9,1,203078,Bradley Beal,9,1,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612764,Washington Wizards
13,Hook Shot,Made Shot,33,0021501120,Shot Chart Detail,-48,31,8,1,202326,DeMarcus Cousins,55,1,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612758,Sacramento Kings
