,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Pullup Jump shot,Missed Shot,2,0021501015,Shot Chart Detail,-55,151,11,1,1626144,Emmanuel Mudiay,43,1,16,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612743,Denver Nuggets
1,Cutting Layup Shot,Made Shot,4,0021501015,Shot Chart Detail,12,0,11,1,2594,Kyle Korver,31,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612737,Atlanta Hawks
2,Jump Shot,Missed Shot,5,0021501015,Shot Chart Detail,-163,46,11,1,201589,Darrell Arthur,13,1,16,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612743,Denver Nuggets
3,Jump Shot,Made Shot,13,0021501015,Shot Chart Detail,171,188,10,1,203501,Tim Hardaway Jr.,35,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612737,Atlanta Hawks
4,Jump Shot,Missed Shot,14,0021501015,Shot Chart Detail,20,237,10,1,203999,Nikola Jokic,22,1,23,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612743,Denver Nuggets
5,Running Jump Shot,Missed Shot,17,0021501015,Shot Chart Detail,46,26,10,1,203914,Gary Harris,9,1,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612743,Denver Nuggets
6,Tip Layup Shot,Made Shot,18,0021501015,Shot Chart Detail,0,-1,10,1,201589,Darrell Arthur,8,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612743,Denver Nuggets
7,Jump Shot,Made Shot,20,0021501015,Shot Chart Detail,-110,223,9,1,200794,Paul Millsap,54,1,24,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612737,Atlanta Hawks
8,Driving Layup Shot,Missed Shot,23,0021501015,Shot Chart Detail,24,7,9,1,203914,Gary Harris,36,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612743,Denver Nuggets
9,Turnaround Hook Shot,Missed Shot,25,0021501015,Shot Chart Detail,32,11,9,1,201143,Al Horford,18,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612737,Atlanta Hawks
10,Jump Shot,Made Shot,28,0021501015,Shot Chart Detail,-199,156,8,1,203914,Gary Harris,55,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612743,Denver Nuggets
