,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Missed Shot,2,0021501217,Shot Chart Detail,-102,232,11,1,2736,Luol Deng,34,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612748,Miami Heat
1,Jump Shot,Missed Shot,4,0021501217,Shot Chart Detail,15,247,11,1,203109,Jae Crowder,10,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612738,Boston Celtics
2,Fadeaway Jump Shot,Missed Shot,6,0021501217,Shot Chart Detail,32,75,11,1,203096,Jared Sullinger,6,1,8,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612738,Boston Celtics
3,Jump Shot,Missed Shot,8,0021501217,Shot Chart Detail,-30,51,10,1,202355,Hassan Whiteside,49,1,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612748,Miami Heat
4,Tip Layup Shot,Made Shot,9,0021501217,Shot Chart Detail,-4,3,10,1,2736,Luol Deng,48,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
5,Driving Reverse Layup Shot,Made Shot,11,0021501217,Shot Chart Detail,2,-5,10,1,202340,Avery Bradley,41,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612738,Boston Celtics
6,Jump Shot,Missed Shot,12,0021501217,Shot Chart Detail,240,36,10,1,2207,Joe Johnson,25,1,24,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612748,Miami Heat
7,Turnaround Bank shot,Missed Shot,14,0021501217,Shot Chart Detail,-94,38,10,1,2548,Dwyane Wade,18,1,10,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612748,Miami Heat
8,Driving Layup Shot,Made Shot,16,0021501217,Shot Chart Detail,-11,2,10,1,201609,Goran Dragic,16,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
9,Driving Layup Shot,Missed Shot,17,0021501217,Shot Chart Detail,4,-1,10,1,202738,Isaiah Thomas,5,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612738,Boston Celtics
10,Putback Layup Shot,Made Shot,18,0021501217,Shot Chart Detail,0,3,10,1,101161,Amir Johnson,4,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612738,Boston Celtics
11,Cutting Layup Shot,Made Shot,20,0021501217,Shot Chart Detail,15,7,9,1,2736,Luol Deng,47,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
12,Jump Shot,Missed Shot,22,0021501217,Shot Chart Detail,-48,149,9,1,203096,Jared Sullinger,30,1,15,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612738,Boston Celtics
13,Pullup Jump shot,Made Shot,24,0021501217,Shot Chart Detail,-4,61,9,1,201609,Goran Dragic,22,1,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612748,Miami Heat
14,Driving Layup Shot,Missed Shot,25,0021501217,Shot Chart Detail,9,3,9,1,202738,Isaiah Thomas,13,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612738,Boston Celtics
15,Jump Shot,Missed Shot,27,0021501217,Shot Chart Detail,-201,-6,9,1,203096,Jared Sullinger,4,1,20,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612738,Boston Celtics
16,Jump Shot,Made Shot,29,0021501217,Shot Chart Detail,-155,110,8,1,2736,Luol Deng,51,1,19,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612748,Miami Heat
17,Jump Shot,Made Shot,30,0021501217,Shot Chart Detail,79,239,8,1,202340,Avery Bradley,37,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612738,Boston Celtics
18,Turnaround Jump Shot,Made Shot,31,0021501217,Shot Chart Detail,61,47,8,1,202355,Hassan Whiteside,13,1,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612748,Miami Heat
19,Driving Hook Shot,Made Shot,32,0021501217,Shot Chart Detail,-2,65,8,1,203096,Jared Sullinger,0,1,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612738,Boston Celtics
