,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Layup Shot,Missed Shot,2,0021500422,Shot Chart Detail,-9,16,11,1,101150,Lou Williams,43,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers
1,Jump Shot,Made Shot,5,0021500422,Shot Chart Detail,123,139,11,1,203903,Jordan Clarkson,37,1,18,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers
2,Jump Shot,Missed Shot,6,0021500422,Shot Chart Detail,-168,21,11,1,202702,Kenneth Faried,17,1,16,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612743,Denver Nuggets
3,Layup Shot,Made Shot,8,0021500422,Shot Chart Detail,-6,13,11,1,1626204,Larry Nance Jr.,8,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers
4,Jump Shot,Made Shot,9,0021500422,Shot Chart Detail,128,203,10,1,203123,Kostas Papanikolaou,56,1,23,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612743,Denver Nuggets
5,Jump Shot,Made Shot,10,0021500422,Shot Chart Detail,6,134,10,1,977,Kobe Bryant,44,1,13,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers
6,Jump Shot,Missed Shot,11,0021500422,Shot Chart Detail,-191,175,10,1,2749,Jameer Nelson,34,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612743,Denver Nuggets
7,Jump Shot,Made Shot,13,0021500422,Shot Chart Detail,-145,0,10,1,1626204,Larry Nance Jr.,24,1,14,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers
8,Driving Layup Shot,Missed Shot,19,0021500422,Shot Chart Detail,28,0,9,1,203903,Jordan Clarkson,51,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers
9,Jump Shot,Missed Shot,22,0021500422,Shot Chart Detail,115,232,9,1,203123,Kostas Papanikolaou,25,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612743,Denver Nuggets
10,Jump Shot,Made Shot,25,0021500422,Shot Chart Detail,230,28,9,1,101150,Lou Williams,0,1,23,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers
11,Floating Jump shot,Missed Shot,26,0021500422,Shot Chart Detail,-27,47,8,1,203914,Gary Harris,50,1,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612743,Denver Nuggets
12,Jump Shot,Missed Shot,28,0021500422,Shot Chart Detail,-233,7,8,1,101150,Lou Williams,40,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612747,Los Angeles Lakers
13,Floating Jump shot,Missed Shot,41,0021500422,Shot Chart Detail,-43,31,8,1,101150,Lou Williams,14,1,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers
14,Driving Dunk Shot,Missed Shot,44,0021500422,Shot Chart Detail,0,1,7,1,1626204,Larry Nance Jr.,54,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers
15,Running Jump Shot,Made Shot,46,0021500422,Shot Chart Detail,-65,21,7,1,203115,Will Barton,44,1,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612743,Denver Nuggets
16,Jump Shot,Missed Shot,47,0021500422,Shot Chart Detail,130,159,7,1,1626204,Larry Nance Jr.,27,1,20,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers
17,Jump Shot,Made Shot,49,0021500422,Shot Chart Detail,123,218,7,1,203115,Will Barton,19,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612743,Denver Nuggets
18,Hook Shot,Made Shot,51,0021500422,Shot Chart Detail,-56,36,6,1,201579,Roy Hibbert,53,1,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers
19,Jump Shot,Made Shot,52,0021500422,Shot Chart Detail,-91,242,6,1,203115,Will Barton,41,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612743,Denver Nuggets
20,Jump Shot,Made Shot,57,0021500422,Shot Chart Detail,-181,208,6,1,977,Kobe Bryant,33,1,27,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers
21,Jump Shot,Made Shot,64,0021500422,Shot Chart Detail,-176,170,6,1,203123,Kostas Papanikolaou,13,1,24,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612743,Denver Nuggets
22,Jump Shot,Missed Shot,65,0021500422,Shot Chart Detail,-233,7,5,1,1626156,D'Angelo Russell,57,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612747,Los Angeles Lakers
23,Jump Shot,Missed Shot,72,0021500422,Shot Chart Detail,158,188,5,1,977,Kobe Bryant,26,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers
24,Driving Layup Shot,Made Shot,74,0021500422,Shot Chart Detail,20,11,5,1,203115,Will Barton,19,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612743,Denver Nuggets
25,Turnaround Jump Shot,Missed Shot,79,0021500422,Shot Chart Detail,46,41,5,1,977,Kobe Bryant,9,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers
26,Floating Jump shot,Missed Shot,86,0021500422,Shot Chart Detail,19,100,4,1,1626156,D'Angelo Russell,34,1,10,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers
27,Jump Shot,Missed Shot,94,0021500422,Shot Chart Detail,-124,214,4,1,977,Kobe Bryant,16,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers
28,Dunk Shot,Made Shot,96,0021500422,Shot Chart Detail,0,1,4,1,101138,Brandon Bass,10,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers
29,Jump Shot,Missed Shot,104,0021500422,Shot Chart Detail,-17,56,3,1,203115,Will Barton,28,1,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612743,Denver Nuggets
30,Hook Shot,Made Shot,106,0021500422,Shot Chart Detail,-7,36,3,1,203115,Will Barton,22,1,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612743,Denver Nuggets
31,Jump Shot,Missed Shot,107,0021500422,Shot Chart Detail,133,136,3,1,203944,Julius Randle,12,1,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers
32,Jump Shot,Made Shot,109,0021500422,Shot Chart Detail,-94,18,3,1,977,Kobe Bryant,5,1,9,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers
33,Jump Shot,Made Shot,110,0021500422,Shot Chart Detail,4,259,2,1,200751,Randy Foye,56,1,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612743,Denver Nuggets
34,Turnaround Jump Shot,Missed Shot,111,0021500422,Shot Chart Detail,145,47,2,1,977,Kobe Bryant,42,1,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers
35,Jump Shot,Missed Shot,113,0021500422,Shot Chart Detail,137,208,2,1,200751,Randy Foye,27,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612743,Denver Nuggets
