,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Made Shot,2,0021500204,Shot Chart Detail,132,208,11,1,204001,Kristaps Porzingis,40,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612752,New York Knicks
1,Jump Shot,Missed Shot,3,0021500204,Shot Chart Detail,91,141,11,1,2547,Chris Bosh,19,1,16,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612748,Miami Heat
2,Jump Shot,Missed Shot,6,0021500204,Shot Chart Detail,110,67,11,1,201167,Arron Afflalo,4,1,12,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612752,New York Knicks
3,Jump Shot,Missed Shot,8,0021500204,Shot Chart Detail,-56,116,10,1,201609,Goran Dragic,57,1,12,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612748,Miami Heat
4,Tip Layup Shot,Made Shot,10,0021500204,Shot Chart Detail,-6,-6,10,1,201609,Goran Dragic,55,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
5,Jump Shot,Missed Shot,11,0021500204,Shot Chart Detail,-45,136,10,1,204001,Kristaps Porzingis,41,1,14,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612752,New York Knicks
6,Layup Shot,Missed Shot,13,0021500204,Shot Chart Detail,9,7,10,1,201609,Goran Dragic,34,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
7,Layup Shot,Missed Shot,15,0021500204,Shot Chart Detail,-1,11,10,1,201577,Robin Lopez,19,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612752,New York Knicks
8,Jump Shot,Made Shot,17,0021500204,Shot Chart Detail,-168,85,10,1,101181,Jose Calderon,15,1,18,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612752,New York Knicks
9,Jump Shot,Missed Shot,18,0021500204,Shot Chart Detail,2,188,9,1,2547,Chris Bosh,58,1,18,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612748,Miami Heat
