,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Missed Shot,2,0021500629,Shot Chart Detail,155,213,11,1,203496,Robert Covington,50,1,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612755,Philadelphia 76ers
1,Driving Layup Shot,Made Shot,4,0021500629,Shot Chart Detail,-2,11,11,1,203901,Elfrid Payton,39,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612753,Orlando Magic
2,Jump Shot,Missed Shot,6,0021500629,Shot Chart Detail,1,252,11,1,101112,Channing Frye,16,1,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612753,Orlando Magic
3,Jump Bank Shot,Made Shot,8,0021500629,Shot Chart Detail,-58,18,10,1,1626143,Jahlil Okafor,56,1,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612755,Philadelphia 76ers
4,Layup Shot,Made Shot,9,0021500629,Shot Chart Detail,2,16,10,1,203901,Elfrid Payton,44,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612753,Orlando Magic
5,Hook Shot,Made Shot,11,0021500629,Shot Chart Detail,-7,46,10,1,202696,Nikola Vucevic,24,1,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612753,Orlando Magic
6,Jump Shot,Made Shot,12,0021500629,Shot Chart Detail,-120,90,10,1,203457,Nerlens Noel,3,1,15,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612755,Philadelphia 76ers
7,Layup Shot,Made Shot,13,0021500629,Shot Chart Detail,6,8,9,1,202696,Nikola Vucevic,46,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612753,Orlando Magic
8,Jump Shot,Missed Shot,16,0021500629,Shot Chart Detail,33,82,9,1,203960,JaKarr Sampson,1,1,8,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612755,Philadelphia 76ers
9,Layup Shot,Made Shot,23,0021500629,Shot Chart Detail,2,11,8,1,203901,Elfrid Payton,36,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612753,Orlando Magic
10,Layup Shot,Missed Shot,28,0021500629,Shot Chart Detail,1,0,8,1,202397,Ish Smith,26,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612755,Philadelphia 76ers
11,Layup Shot,Missed Shot,31,0021500629,Shot Chart Detail,-14,8,8,1,203960,JaKarr Sampson,13,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612755,Philadelphia 76ers
12,Putback Layup Shot,Made Shot,34,0021500629,Shot Chart Detail,-1,-5,8,1,202696,Nikola Vucevic,7,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612753,Orlando Magic
13,Running Layup Shot,Missed Shot,33,0021500629,Shot Chart Detail,-7,2,8,1,202699,Tobias Harris,7,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612753,Orlando Magic
14,Turnaround Jump Shot,Made Shot,46,0021500629,Shot Chart Detail,9,47,7,1,1626143,Jahlil Okafor,14,1,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612755,Philadelphia 76ers
15,Jump Shot,Missed Shot,47,0021500629,Shot Chart Detail,12,218,6,1,101112,Channing Frye,58,1,21,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612753,Orlando Magic
16,Jump Shot,Missed Shot,49,0021500629,Shot Chart Detail,86,228,6,1,203496,Robert Covington,42,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612755,Philadelphia 76ers
17,Jump Shot,Missed Shot,51,0021500629,Shot Chart Detail,182,164,6,1,203095,Evan Fournier,20,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612753,Orlando Magic
18,Jump Shot,Missed Shot,53,0021500629,Shot Chart Detail,6,267,6,1,203496,Robert Covington,5,1,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612755,Philadelphia 76ers
19,Jump Shot,Missed Shot,55,0021500629,Shot Chart Detail,-228,-10,5,1,202699,Tobias Harris,55,1,22,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612753,Orlando Magic
