,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Cutting Dunk Shot,Made Shot,2,0021501008,Shot Chart Detail,0,1,11,1,200797,Ryan Hollins,43,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612763,Memphis Grizzlies
1,Running Layup Shot,Made Shot,4,0021501008,Shot Chart Detail,20,-5,11,1,1627362,Briante Weber,18,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612763,Memphis Grizzlies
2,Driving Floating Jump Shot,Missed Shot,5,0021501008,Shot Chart Detail,-7,36,11,1,201937,Ricky Rubio,6,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612750,Minnesota Timberwolves
3,Floating Jump shot,Missed Shot,12,0021501008,Shot Chart Detail,-70,36,10,1,1627362,Briante Weber,54,1,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612763,Memphis Grizzlies
4,Putback Dunk Shot,Made Shot,13,0021501008,Shot Chart Detail,0,1,10,1,203210,JaMychal Green,51,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612763,Memphis Grizzlies
5,Jump Shot,Made Shot,15,0021501008,Shot Chart Detail,104,234,10,1,203897,Zach LaVine,40,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612750,Minnesota Timberwolves
6,Floating Jump shot,Made Shot,16,0021501008,Shot Chart Detail,63,36,10,1,200797,Ryan Hollins,14,1,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612763,Memphis Grizzlies
7,Jump Shot,Missed Shot,17,0021501008,Shot Chart Detail,50,31,9,1,203476,Gorgui Dieng,53,1,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612750,Minnesota Timberwolves
8,Jump Shot,Made Shot,19,0021501008,Shot Chart Detail,235,-19,9,1,203897,Zach LaVine,48,1,23,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612750,Minnesota Timberwolves
9,Layup Shot,Made Shot,25,0021501008,Shot Chart Detail,20,2,9,1,203476,Gorgui Dieng,16,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612750,Minnesota Timberwolves
