,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Missed Shot,2,0021501155,Shot Chart Detail,-92,139,11,1,2405,Amar'e Stoudemire,46,1,16,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612748,Miami Heat
1,Jump Shot,Made Shot,4,0021501155,Shot Chart Detail,-189,13,11,1,202699,Tobias Harris,32,1,18,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612765,Detroit Pistons
2,Driving Floating Bank Jump Shot,Made Shot,5,0021501155,Shot Chart Detail,64,11,11,1,2548,Dwyane Wade,19,1,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612748,Miami Heat
3,Turnaround Hook Shot,Missed Shot,6,0021501155,Shot Chart Detail,-68,3,10,1,203083,Andre Drummond,55,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612765,Detroit Pistons
4,Driving Layup Shot,Missed Shot,8,0021501155,Shot Chart Detail,4,7,10,1,201609,Goran Dragic,48,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
5,Reverse Layup Shot,Made Shot,10,0021501155,Shot Chart Detail,9,3,10,1,202699,Tobias Harris,36,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
6,Driving Layup Shot,Made Shot,11,0021501155,Shot Chart Detail,-12,7,10,1,2207,Joe Johnson,15,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
7,Jump Bank Shot,Made Shot,15,0021501155,Shot Chart Detail,28,11,9,1,2548,Dwyane Wade,53,1,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
8,Jump Shot,Missed Shot,17,0021501155,Shot Chart Detail,-74,131,9,1,2548,Dwyane Wade,17,1,15,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612748,Miami Heat
9,Floating Jump shot,Missed Shot,19,0021501155,Shot Chart Detail,12,126,9,1,202704,Reggie Jackson,8,1,12,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612765,Detroit Pistons
10,Running Layup Shot,Made Shot,21,0021501155,Shot Chart Detail,9,8,9,1,2736,Luol Deng,1,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
11,Pullup Jump shot,Missed Shot,22,0021501155,Shot Chart Detail,-137,120,8,1,202694,Marcus Morris,43,1,18,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612765,Detroit Pistons
12,Driving Layup Shot,Missed Shot,24,0021501155,Shot Chart Detail,20,3,8,1,2405,Amar'e Stoudemire,21,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
13,Driving Layup Shot,Made Shot,26,0021501155,Shot Chart Detail,20,3,8,1,202699,Tobias Harris,11,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
14,Jump Shot,Missed Shot,28,0021501155,Shot Chart Detail,-199,146,7,1,203484,Kentavious Caldwell-Pope,47,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612765,Detroit Pistons
15,Jump Bank Shot,Made Shot,30,0021501155,Shot Chart Detail,112,43,7,1,2207,Joe Johnson,37,1,11,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612748,Miami Heat
16,Jump Shot,Missed Shot,32,0021501155,Shot Chart Detail,-192,185,7,1,202704,Reggie Jackson,6,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612765,Detroit Pistons
17,Jump Shot,Made Shot,34,0021501155,Shot Chart Detail,-161,61,6,1,2736,Luol Deng,52,1,17,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612748,Miami Heat
18,Turnaround Jump Shot,Missed Shot,40,0021501155,Shot Chart Detail,-53,38,6,1,2548,Dwyane Wade,21,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612748,Miami Heat
19,Alley Oop Layup shot,Made Shot,42,0021501155,Shot Chart Detail,-29,-1,6,1,203083,Andre Drummond,10,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
20,Driving Finger Roll Layup Shot,Made Shot,43,0021501155,Shot Chart Detail,22,11,5,1,201609,Goran Dragic,58,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
21,Floating Jump shot,Made Shot,49,0021501155,Shot Chart Detail,-2,115,5,1,202699,Tobias Harris,37,1,11,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612765,Detroit Pistons
22,Jump Shot,Missed Shot,50,0021501155,Shot Chart Detail,235,31,5,1,2736,Luol Deng,11,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612748,Miami Heat
23,Floating Jump shot,Missed Shot,52,0021501155,Shot Chart Detail,-58,70,5,1,202704,Reggie Jackson,3,1,9,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612765,Detroit Pistons
