,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Hook Shot,Made Shot,2,0021500647,Shot Chart Detail,-20,46,11,1,201572,Brook Lopez,45,1,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612751,Brooklyn Nets
1,Hook Shot,Made Shot,4,0021500647,Shot Chart Detail,-73,-6,11,1,201152,Thaddeus Young,14,1,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612751,Brooklyn Nets
2,Jump Shot,Made Shot,5,0021500647,Shot Chart Detail,60,169,10,1,203526,Raul Neto,51,1,17,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612762,Utah Jazz
3,Jump Shot,Made Shot,6,0021500647,Shot Chart Detail,-237,21,10,1,201961,Wayne Ellington,35,1,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612751,Brooklyn Nets
4,Alley Oop Dunk Shot,Missed Shot,7,0021500647,Shot Chart Detail,0,1,10,1,203497,Rudy Gobert,16,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612762,Utah Jazz
5,Layup Shot,Missed Shot,9,0021500647,Shot Chart Detail,-16,-5,10,1,203497,Rudy Gobert,5,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612762,Utah Jazz
6,Driving Reverse Layup Shot,Made Shot,11,0021500647,Shot Chart Detail,-6,-6,9,1,201961,Wayne Ellington,43,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612751,Brooklyn Nets
7,Jump Shot,Missed Shot,14,0021500647,Shot Chart Detail,-112,3,9,1,202330,Gordon Hayward,32,1,11,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612762,Utah Jazz
8,Jump Shot,Made Shot,16,0021500647,Shot Chart Detail,-61,237,9,1,2207,Joe Johnson,14,1,24,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612751,Brooklyn Nets
9,Driving Layup Shot,Made Shot,18,0021500647,Shot Chart Detail,-32,11,8,1,202330,Gordon Hayward,48,1,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612762,Utah Jazz
10,Jump Shot,Missed Shot,25,0021500647,Shot Chart Detail,-235,-1,8,1,1626168,Trey Lyles,21,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612762,Utah Jazz
11,Pullup Jump shot,Missed Shot,27,0021500647,Shot Chart Detail,138,124,8,1,201961,Wayne Ellington,13,1,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612751,Brooklyn Nets
12,Jump Shot,Missed Shot,29,0021500647,Shot Chart Detail,233,41,7,1,203526,Raul Neto,58,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612762,Utah Jazz
13,Jump Shot,Missed Shot,31,0021500647,Shot Chart Detail,-202,72,7,1,202388,Donald Sloan,47,1,21,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612751,Brooklyn Nets
14,Jump Shot,Missed Shot,38,0021500647,Shot Chart Detail,-81,72,7,1,201572,Brook Lopez,16,1,10,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612751,Brooklyn Nets
15,Alley Oop Dunk Shot,Made Shot,40,0021500647,Shot Chart Detail,0,1,7,1,203497,Rudy Gobert,8,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612762,Utah Jazz
16,Driving Reverse Layup Shot,Made Shot,42,0021500647,Shot Chart Detail,12,-11,6,1,201961,Wayne Ellington,50,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612751,Brooklyn Nets
17,Jump Shot,Made Shot,44,0021500647,Shot Chart Detail,-238,33,6,1,2207,Joe Johnson,17,1,24,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612751,Brooklyn Nets
18,Jump Shot,Missed Shot,51,0021500647,Shot Chart Detail,-4,170,5,1,201572,Brook Lopez,26,1,17,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612751,Brooklyn Nets
19,Layup Shot,Missed Shot,53,0021500647,Shot Chart Detail,14,16,5,1,202344,Trevor Booker,11,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612762,Utah Jazz
20,Hook Shot,Made Shot,55,0021500647,Shot Chart Detail,17,43,5,1,201572,Brook Lopez,2,1,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612751,Brooklyn Nets
21,Jump Shot,Made Shot,56,0021500647,Shot Chart Detail,4,254,4,1,202330,Gordon Hayward,43,1,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612762,Utah Jazz
22,Jump Shot,Missed Shot,57,0021500647,Shot Chart Detail,189,160,4,1,201961,Wayne Ellington,24,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612751,Brooklyn Nets
23,Layup Shot,Made Shot,59,0021500647,Shot Chart Detail,-25,7,4,1,202344,Trevor Booker,4,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612762,Utah Jazz
24,Jump Shot,Missed Shot,62,0021500647,Shot Chart Detail,-192,7,3,1,201152,Thaddeus Young,52,1,19,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612751,Brooklyn Nets
25,Floating Jump shot,Missed Shot,67,0021500647,Shot Chart Detail,84,-1,3,1,203186,Willie Reed,20,1,8,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612751,Brooklyn Nets
26,Layup Shot,Missed Shot,69,0021500647,Shot Chart Detail,-14,2,3,1,202388,Donald Sloan,13,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612751,Brooklyn Nets
27,Jump Shot,Made Shot,71,0021500647,Shot Chart Detail,227,-6,2,1,202330,Gordon Hayward,56,1,22,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612762,Utah Jazz
28,Layup Shot,Missed Shot,72,0021500647,Shot Chart Detail,-24,2,2,1,201961,Wayne Ellington,42,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612751,Brooklyn Nets
29,Jump Shot,Missed Shot,74,0021500647,Shot Chart Detail,232,-11,2,1,201961,Wayne Ellington,36,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612751,Brooklyn Nets
30,Driving Layup Shot,Made Shot,76,0021500647,Shot Chart Detail,-12,0,2,1,202330,Gordon Hayward,27,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612762,Utah Jazz
31,Hook Shot,Missed Shot,80,0021500647,Shot Chart Detail,78,8,2,1,203186,Willie Reed,6,1,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612751,Brooklyn Nets
32,Running Layup Shot,Missed Shot,82,0021500647,Shot Chart Detail,6,11,1,1,203504,Trey Burke,50,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612762,Utah Jazz
33,Tip Layup Shot,Missed Shot,84,0021500647,Shot Chart Detail,-9,8,1,1,202344,Trevor Booker,48,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612762,Utah Jazz
34,Hook Shot,Made Shot,86,0021500647,Shot Chart Detail,43,61,1,1,201152,Thaddeus Young,33,1,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612751,Brooklyn Nets
35,Jump Shot,Made Shot,87,0021500647,Shot Chart Detail,119,-6,1,1,203481,Jeff Withey,17,1,11,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612762,Utah Jazz
36,Jump Shot,Missed Shot,88,0021500647,Shot Chart Detail,-37,38,1,1,202388,Donald Sloan,2,1,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612751,Brooklyn Nets
37,Putback Layup Shot,Missed Shot,90,0021500647,Shot Chart Detail,-27,11,1,1,203186,Willie Reed,0,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612751,Brooklyn Nets
38,Jump Bank Shot,Made Shot,94,0021500647,Shot Chart Detail,122,3,0,1,202711,Bojan Bogdanovic,40,1,12,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612751,Brooklyn Nets
39,Dunk Shot,Made Shot,95,0021500647,Shot Chart Detail,0,1,0,1,203481,Jeff Withey,32,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612762,Utah Jazz
40,Jump Shot,Missed Shot,98,0021500647,Shot Chart Detail,-176,21,0,1,203918,Rodney Hood,3,1,17,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612762,Utah Jazz
41,Tip Layup Shot,Missed Shot,100,0021500647,Shot Chart Detail,-2,7,0,1,202344,Trevor Booker,0,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612762,Utah Jazz
42,Jump Bank Shot,Made Shot,110,0021500647,Shot Chart Detail,81,26,11,2,203499,Shane Larkin,26,1,8,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612751,Brooklyn Nets
43,Jump Shot,Missed Shot,112,0021500647,Shot Chart Detail,14,139,11,2,203499,Shane Larkin,1,1,13,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612751,Brooklyn Nets
44,Hook Shot,Made Shot,120,0021500647,Shot Chart Detail,-53,26,10,2,203186,Willie Reed,39,1,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612751,Brooklyn Nets
45,Jump Shot,Missed Shot,122,0021500647,Shot Chart Detail,1,247,10,2,200745,Andrea Bargnani,10,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612751,Brooklyn Nets
46,Jump Shot,Missed Shot,124,0021500647,Shot Chart Detail,-68,111,9,2,203918,Rodney Hood,55,1,13,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612762,Utah Jazz
