,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Missed Shot,2,0021500927,Shot Chart Detail,-168,188,11,1,2772,Trevor Ariza,37,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612745,Houston Rockets
1,Jump Shot,Missed Shot,4,0021500927,Shot Chart Detail,158,-15,11,1,201959,Taj Gibson,14,1,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612741,Chicago Bulls
2,Jump Shot,Missed Shot,7,0021500927,Shot Chart Detail,-37,111,10,1,2200,Pau Gasol,58,1,11,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612741,Chicago Bulls
3,Driving Hook Shot,Missed Shot,9,0021500927,Shot Chart Detail,6,41,10,1,2200,Pau Gasol,56,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612741,Chicago Bulls
4,Tip Layup Shot,Made Shot,10,0021500927,Shot Chart Detail,12,11,10,1,2200,Pau Gasol,54,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612741,Chicago Bulls
5,Layup Shot,Made Shot,12,0021500927,Shot Chart Detail,13,-1,10,1,202700,Donatas Motiejunas,46,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
6,Layup Shot,Missed Shot,13,0021500927,Shot Chart Detail,-27,4,10,1,202710,Jimmy Butler,29,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612741,Chicago Bulls
7,Layup Shot,Missed Shot,15,0021500927,Shot Chart Detail,8,14,10,1,201976,Patrick Beverley,22,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
8,Layup Shot,Missed Shot,16,0021500927,Shot Chart Detail,13,5,10,1,202700,Donatas Motiejunas,21,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
9,Running Jump Shot,Made Shot,19,0021500927,Shot Chart Detail,19,36,10,1,201565,Derrick Rose,15,1,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612741,Chicago Bulls
10,Jump Shot,Made Shot,20,0021500927,Shot Chart Detail,96,106,10,1,202700,Donatas Motiejunas,3,1,14,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612745,Houston Rockets
11,Jump Shot,Made Shot,21,0021500927,Shot Chart Detail,40,174,9,1,2200,Pau Gasol,47,1,17,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612741,Chicago Bulls
12,Jump Shot,Missed Shot,22,0021500927,Shot Chart Detail,225,-6,9,1,2772,Trevor Ariza,31,1,22,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612745,Houston Rockets
13,Layup Shot,Made Shot,23,0021500927,Shot Chart Detail,-28,9,9,1,2730,Dwight Howard,29,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
14,Dunk Shot,Made Shot,30,0021500927,Shot Chart Detail,0,1,9,1,2772,Trevor Ariza,2,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
15,Driving Hook Shot,Missed Shot,36,0021500927,Shot Chart Detail,-58,21,8,1,2730,Dwight Howard,31,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612745,Houston Rockets
16,Pullup Jump shot,Made Shot,39,0021500927,Shot Chart Detail,119,51,8,1,2772,Trevor Ariza,23,1,12,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612745,Houston Rockets
17,Jump Shot,Made Shot,48,0021500927,Shot Chart Detail,94,51,7,1,2200,Pau Gasol,33,1,10,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612741,Chicago Bulls
18,Jump Shot,Missed Shot,53,0021500927,Shot Chart Detail,232,2,7,1,2772,Trevor Ariza,5,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612745,Houston Rockets
19,Layup Shot,Missed Shot,56,0021500927,Shot Chart Detail,4,2,6,1,2200,Pau Gasol,54,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612741,Chicago Bulls
20,Cutting Layup Shot,Made Shot,66,0021500927,Shot Chart Detail,-9,2,6,1,2399,Mike Dunleavy,34,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612741,Chicago Bulls
21,Driving Layup Shot,Missed Shot,67,0021500927,Shot Chart Detail,6,16,6,1,2730,Dwight Howard,20,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
22,Running Jump Shot,Made Shot,69,0021500927,Shot Chart Detail,-186,188,6,1,2399,Mike Dunleavy,14,1,26,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612741,Chicago Bulls
23,Jump Shot,Missed Shot,73,0021500927,Shot Chart Detail,-12,75,5,1,2746,Josh Smith,50,1,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612745,Houston Rockets
24,Jump Shot,Missed Shot,81,0021500927,Shot Chart Detail,156,208,5,1,1891,Jason Terry,42,1,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612745,Houston Rockets
25,Alley Oop Dunk Shot,Made Shot,83,0021500927,Shot Chart Detail,0,1,5,1,202710,Jimmy Butler,33,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612741,Chicago Bulls
26,Alley Oop Dunk Shot,Missed Shot,84,0021500927,Shot Chart Detail,0,1,5,1,2730,Dwight Howard,22,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
27,Driving Reverse Layup Shot,Made Shot,86,0021500927,Shot Chart Detail,-16,2,5,1,201565,Derrick Rose,17,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612741,Chicago Bulls
28,Jump Shot,Missed Shot,93,0021500927,Shot Chart Detail,-130,149,4,1,201565,Derrick Rose,38,1,19,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612741,Chicago Bulls
29,Jump Shot,Missed Shot,96,0021500927,Shot Chart Detail,-176,180,4,1,201935,James Harden,28,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612745,Houston Rockets
30,Driving Reverse Layup Shot,Made Shot,98,0021500927,Shot Chart Detail,17,3,4,1,2399,Mike Dunleavy,22,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612741,Chicago Bulls
31,Driving Dunk Shot,Made Shot,108,0021500927,Shot Chart Detail,-29,0,4,1,202734,E'Twaun Moore,3,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612741,Chicago Bulls
32,Driving Reverse Layup Shot,Made Shot,109,0021500927,Shot Chart Detail,-19,0,3,1,2772,Trevor Ariza,40,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
33,Jump Shot,Missed Shot,115,0021500927,Shot Chart Detail,-132,213,2,1,202703,Nikola Mirotic,55,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612741,Chicago Bulls
34,Finger Roll Layup Shot,Made Shot,117,0021500927,Shot Chart Detail,14,31,2,1,201147,Corey Brewer,48,1,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
35,Jump Shot,Missed Shot,119,0021500927,Shot Chart Detail,50,244,2,1,2746,Josh Smith,13,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612745,Houston Rockets
36,Jump Shot,Missed Shot,124,0021500927,Shot Chart Detail,28,21,2,1,2730,Dwight Howard,10,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
37,Layup Shot,Missed Shot,142,0021500927,Shot Chart Detail,-19,-6,1,1,2730,Dwight Howard,1,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
38,Tip Layup Shot,Made Shot,143,0021500927,Shot Chart Detail,4,13,0,1,2746,Josh Smith,59,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
39,Jump Shot,Missed Shot,148,0021500927,Shot Chart Detail,35,247,0,1,2746,Josh Smith,36,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612745,Houston Rockets
40,Layup Shot,Missed Shot,150,0021500927,Shot Chart Detail,-7,8,0,1,202734,E'Twaun Moore,28,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612741,Chicago Bulls
