,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Missed Shot,3,0021500837,Shot Chart Detail,177,128,11,1,203903,Jordan Clarkson,35,1,21,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers
1,Jump Shot,Made Shot,5,0021500837,Shot Chart Detail,68,149,11,1,203953,Jabari Parker,21,1,16,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612749,Milwaukee Bucks
2,Jump Shot,Missed Shot,6,0021500837,Shot Chart Detail,159,231,10,1,977,Kobe Bryant,58,1,28,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers
3,Running Dunk Shot,Made Shot,8,0021500837,Shot Chart Detail,0,1,10,1,203101,Miles Plumlee,49,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
4,Jump Shot,Missed Shot,9,0021500837,Shot Chart Detail,-9,182,10,1,201579,Roy Hibbert,29,1,18,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers
5,Driving Finger Roll Layup Shot,Made Shot,11,0021500837,Shot Chart Detail,-2,-5,10,1,203507,Giannis Antetokounmpo,19,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
6,Jump Shot,Missed Shot,12,0021500837,Shot Chart Detail,9,34,10,1,201579,Roy Hibbert,5,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers
7,Jump Shot,Missed Shot,14,0021500837,Shot Chart Detail,69,34,9,1,203953,Jabari Parker,57,1,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612749,Milwaukee Bucks
8,Turnaround Jump Shot,Made Shot,17,0021500837,Shot Chart Detail,114,25,9,1,977,Kobe Bryant,35,1,11,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers
9,Jump Shot,Missed Shot,18,0021500837,Shot Chart Detail,230,15,9,1,203507,Giannis Antetokounmpo,21,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612749,Milwaukee Bucks
10,Jump Shot,Missed Shot,21,0021500837,Shot Chart Detail,-174,115,8,1,203953,Jabari Parker,59,1,20,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612749,Milwaukee Bucks
