,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Cutting Layup Shot,Made Shot,2,0021500878,Shot Chart Detail,-4,-1,11,1,203145,Kent Bazemore,43,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612737,Atlanta Hawks
1,Step Back Jump shot,Missed Shot,3,0021500878,Shot Chart Detail,-140,149,11,1,202689,Kemba Walker,16,1,20,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612766,Charlotte Hornets
2,Turnaround Fadeaway shot,Made Shot,5,0021500878,Shot Chart Detail,-66,120,11,1,200794,Paul Millsap,6,1,13,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612737,Atlanta Hawks
3,Driving Layup Shot,Missed Shot,6,0021500878,Shot Chart Detail,15,2,10,1,201584,Courtney Lee,49,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612766,Charlotte Hornets
4,Jump Shot,Missed Shot,8,0021500878,Shot Chart Detail,163,23,10,1,201143,Al Horford,24,1,16,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612737,Atlanta Hawks
5,Jump Shot,Missed Shot,10,0021500878,Shot Chart Detail,12,242,10,1,101107,Marvin Williams,15,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612766,Charlotte Hornets
6,Driving Layup Shot,Made Shot,15,0021500878,Shot Chart Detail,9,7,9,1,202689,Kemba Walker,48,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612766,Charlotte Hornets
7,Jump Shot,Made Shot,22,0021500878,Shot Chart Detail,-78,139,9,1,200794,Paul Millsap,23,1,15,1,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612737,Atlanta Hawks
8,Jump Shot,Missed Shot,23,0021500878,Shot Chart Detail,-145,23,9,1,201587,Nicolas Batum,11,1,14,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612766,Charlotte Hornets
9,Pullup Jump shot,Missed Shot,25,0021500878,Shot Chart Detail,-94,124,8,1,201952,Jeff Teague,51,1,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612737,Atlanta Hawks
10,Driving Floating Jump Shot,Missed Shot,27,0021500878,Shot Chart Detail,-43,56,8,1,203469,Cody Zeller,39,1,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612766,Charlotte Hornets
11,Layup Shot,Made Shot,29,0021500878,Shot Chart Detail,-24,11,8,1,201143,Al Horford,22,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612737,Atlanta Hawks
12,Jump Shot,Missed Shot,30,0021500878,Shot Chart Detail,153,195,8,1,201587,Nicolas Batum,3,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612766,Charlotte Hornets
13,Jump Shot,Missed Shot,32,0021500878,Shot Chart Detail,-110,228,7,1,200794,Paul Millsap,56,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612737,Atlanta Hawks
14,Reverse Layup Shot,Missed Shot,34,0021500878,Shot Chart Detail,15,8,7,1,203469,Cody Zeller,42,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612766,Charlotte Hornets
15,Driving Floating Jump Shot,Missed Shot,36,0021500878,Shot Chart Detail,-1,80,7,1,200794,Paul Millsap,26,1,8,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612737,Atlanta Hawks
16,Jump Shot,Missed Shot,38,0021500878,Shot Chart Detail,-109,213,7,1,202689,Kemba Walker,14,1,23,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612766,Charlotte Hornets
17,Driving Finger Roll Layup Shot,Made Shot,41,0021500878,Shot Chart Detail,2,7,7,1,2594,Kyle Korver,0,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612737,Atlanta Hawks
18,Jump Shot,Missed Shot,42,0021500878,Shot Chart Detail,-34,244,6,1,101107,Marvin Williams,43,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612766,Charlotte Hornets
19,Layup Shot,Missed Shot,49,0021500878,Shot Chart Detail,15,3,6,1,101107,Marvin Williams,4,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612766,Charlotte Hornets
20,Pullup Jump shot,Missed Shot,51,0021500878,Shot Chart Detail,-94,228,5,1,201952,Jeff Teague,44,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612737,Atlanta Hawks
21,Putback Layup Shot,Made Shot,53,0021500878,Shot Chart Detail,2,7,5,1,203488,Mike Muscala,40,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612737,Atlanta Hawks
22,Driving Layup Shot,Missed Shot,54,0021500878,Shot Chart Detail,14,11,5,1,101107,Marvin Williams,21,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612766,Charlotte Hornets
23,Driving Dunk Shot,Made Shot,56,0021500878,Shot Chart Detail,0,1,5,1,203145,Kent Bazemore,7,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612737,Atlanta Hawks
24,Pullup Jump shot,Missed Shot,57,0021500878,Shot Chart Detail,-122,218,4,1,202689,Kemba Walker,45,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612766,Charlotte Hornets
25,Pullup Jump shot,Made Shot,66,0021500878,Shot Chart Detail,-4,188,4,1,200757,Thabo Sefolosha,9,1,18,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612737,Atlanta Hawks
26,Jump Shot,Missed Shot,71,0021500878,Shot Chart Detail,177,31,3,1,2744,Al Jefferson,41,1,17,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612766,Charlotte Hornets
27,Step Back Jump shot,Missed Shot,73,0021500878,Shot Chart Detail,205,75,3,1,200757,Thabo Sefolosha,26,1,21,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612737,Atlanta Hawks
28,Pullup Jump shot,Missed Shot,75,0021500878,Shot Chart Detail,-35,242,3,1,202391,Jeremy Lin,8,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612766,Charlotte Hornets
29,Driving Floating Jump Shot,Missed Shot,79,0021500878,Shot Chart Detail,-7,149,2,1,203471,Dennis Schroder,58,1,14,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612737,Atlanta Hawks
30,Pullup Jump shot,Missed Shot,81,0021500878,Shot Chart Detail,92,169,2,1,200757,Thabo Sefolosha,47,1,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612737,Atlanta Hawks
31,Pullup Jump shot,Missed Shot,83,0021500878,Shot Chart Detail,-145,11,2,1,201584,Courtney Lee,28,1,14,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612766,Charlotte Hornets
32,Driving Layup Shot,Missed Shot,93,0021500878,Shot Chart Detail,14,7,2,1,202689,Kemba Walker,10,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612766,Charlotte Hornets
33,Jump Shot,Missed Shot,95,0021500878,Shot Chart Detail,27,156,2,1,201143,Al Horford,3,1,15,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612737,Atlanta Hawks
34,Jump Shot,Missed Shot,97,0021500878,Shot Chart Detail,32,237,1,1,1626163,Frank Kaminsky,46,1,23,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612766,Charlotte Hornets
35,Jump Shot,Made Shot,99,0021500878,Shot Chart Detail,-83,237,1,1,203118,Mike Scott,36,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612737,Atlanta Hawks
36,Pullup Jump shot,Made Shot,105,0021500878,Shot Chart Detail,171,126,0,1,203471,Dennis Schroder,52,1,21,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612737,Atlanta Hawks
37,Jump Shot,Missed Shot,106,0021500878,Shot Chart Detail,69,228,0,1,1626163,Frank Kaminsky,40,1,23,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612766,Charlotte Hornets
38,Jump Shot,Made Shot,108,0021500878,Shot Chart Detail,-232,61,0,1,202391,Jeremy Lin,37,1,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612766,Charlotte Hornets
39,Floating Jump shot,Missed Shot,111,0021500878,Shot Chart Detail,-74,21,0,1,2744,Al Jefferson,2,1,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612766,Charlotte Hornets
40,Running Pull-Up Jump Shot,Made Shot,113,0021500878,Shot Chart Detail,97,401,0,1,203501,Tim Hardaway Jr.,0,1,41,1,3PT Field Goal,Back Court(BC),Above the Break 3,Back Court Shot,1610612737,Atlanta Hawks
41,Jump Shot,Made Shot,124,0021500878,Shot Chart Detail,-156,67,11,2,201143,Al Horford,30,1,16,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612737,Atlanta Hawks
42,Pullup Jump shot,Made Shot,125,0021500878,Shot Chart Detail,166,115,11,2,203087,Jeremy Lamb,9,1,20,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612766,Charlotte Hornets
