,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Missed Shot,2,0021500790,Shot Chart Detail,69,61,11,1,202695,Kawhi Leonard,44,1,9,0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612759,San Antonio Spurs
1,Hook Shot,Missed Shot,4,0021500790,Shot Chart Detail,-68,82,11,1,202696,Nikola Vucevic,29,1,10,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612753,Orlando Magic
2,Jump Shot,Missed Shot,6,0021500790,Shot Chart Detail,1,100,11,1,200746,LaMarcus Aldridge,11,1,10,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612759,San Antonio Spurs
3,Jump Shot,Missed Shot,8,0021500790,Shot Chart Detail,-222,116,10,1,203932,Aaron Gordon,59,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612753,Orlando Magic
4,Pullup Jump shot,Missed Shot,16,0021500790,Shot Chart Detail,-104,41,10,1,203492,Ray McCallum,13,1,11,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612759,San Antonio Spurs
5,Jump Shot,Made Shot,18,0021500790,Shot Chart Detail,27,174,10,1,202696,Nikola Vucevic,5,1,17,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612753,Orlando Magic
6,Turnaround Jump Shot,Missed Shot,19,0021500790,Shot Chart Detail,32,65,9,1,1495,Tim Duncan,49,1,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612759,San Antonio Spurs
7,Fadeaway Jump Shot,Missed Shot,21,0021500790,Shot Chart Detail,22,85,9,1,200746,LaMarcus Aldridge,43,1,8,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612759,San Antonio Spurs
8,Jump Shot,Made Shot,33,0021500790,Shot Chart Detail,-148,23,9,1,202695,Kawhi Leonard,3,1,14,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612759,San Antonio Spurs
9,Jump Shot,Missed Shot,34,0021500790,Shot Chart Detail,-150,126,8,1,202696,Nikola Vucevic,52,1,19,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612753,Orlando Magic
10,Jump Shot,Missed Shot,38,0021500790,Shot Chart Detail,236,67,8,1,203095,Evan Fournier,28,1,24,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612753,Orlando Magic
11,Fadeaway Jump Shot,Missed Shot,40,0021500790,Shot Chart Detail,-92,46,8,1,1495,Tim Duncan,7,1,10,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612759,San Antonio Spurs
12,Jump Shot,Missed Shot,42,0021500790,Shot Chart Detail,153,190,7,1,203901,Elfrid Payton,59,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612753,Orlando Magic
13,Pullup Jump shot,Made Shot,44,0021500790,Shot Chart Detail,71,23,7,1,203901,Elfrid Payton,51,1,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612753,Orlando Magic
14,Jump Shot,Missed Shot,45,0021500790,Shot Chart Detail,-37,70,7,1,1495,Tim Duncan,29,1,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612759,San Antonio Spurs
15,Jump Shot,Missed Shot,47,0021500790,Shot Chart Detail,-135,210,7,1,201980,Danny Green,23,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612759,San Antonio Spurs
16,Driving Layup Shot,Missed Shot,49,0021500790,Shot Chart Detail,-24,13,7,1,202696,Nikola Vucevic,14,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612753,Orlando Magic
17,Driving Layup Shot,Made Shot,51,0021500790,Shot Chart Detail,4,23,7,1,203095,Evan Fournier,6,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612753,Orlando Magic
18,Jump Shot,Made Shot,52,0021500790,Shot Chart Detail,-61,169,6,1,200746,LaMarcus Aldridge,53,1,17,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612759,San Antonio Spurs
19,Step Back Jump shot,Made Shot,54,0021500790,Shot Chart Detail,-132,26,6,1,202695,Kawhi Leonard,19,1,13,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612759,San Antonio Spurs
20,Pullup Bank shot,Made Shot,55,0021500790,Shot Chart Detail,-130,85,6,1,203506,Victor Oladipo,6,1,15,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612753,Orlando Magic
21,Hook Shot,Missed Shot,60,0021500790,Shot Chart Detail,6,61,5,1,200746,LaMarcus Aldridge,54,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612759,San Antonio Spurs
22,Floating Jump shot,Made Shot,62,0021500790,Shot Chart Detail,32,90,5,1,203901,Elfrid Payton,40,1,9,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612753,Orlando Magic
23,Pullup Jump shot,Made Shot,63,0021500790,Shot Chart Detail,-107,97,5,1,200746,LaMarcus Aldridge,14,1,14,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612759,San Antonio Spurs
24,Pullup Jump shot,Missed Shot,64,0021500790,Shot Chart Detail,-86,160,5,1,203095,Evan Fournier,0,1,18,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612753,Orlando Magic
25,Jump Shot,Made Shot,66,0021500790,Shot Chart Detail,109,56,4,1,200746,LaMarcus Aldridge,48,1,12,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612759,San Antonio Spurs
26,Driving Layup Shot,Made Shot,67,0021500790,Shot Chart Detail,19,16,4,1,203095,Evan Fournier,39,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612753,Orlando Magic
27,Turnaround Jump Shot,Made Shot,70,0021500790,Shot Chart Detail,-135,38,4,1,202695,Kawhi Leonard,16,1,14,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612759,San Antonio Spurs
28,Turnaround Jump Shot,Made Shot,71,0021500790,Shot Chart Detail,9,75,4,1,202696,Nikola Vucevic,2,1,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612753,Orlando Magic
29,Jump Shot,Made Shot,72,0021500790,Shot Chart Detail,-178,183,3,1,202695,Kawhi Leonard,43,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612759,San Antonio Spurs
30,Pullup Jump shot,Made Shot,73,0021500790,Shot Chart Detail,-117,111,3,1,203506,Victor Oladipo,19,1,16,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612753,Orlando Magic
31,Layup Shot,Made Shot,74,0021500790,Shot Chart Detail,-7,21,3,1,200746,LaMarcus Aldridge,7,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612759,San Antonio Spurs
