,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Running Reverse Dunk Shot,Made Shot,3,0021500408,Shot Chart Detail,0,1,11,1,200752,Rudy Gay,36,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
1,Jump Shot,Made Shot,5,0021500408,Shot Chart Detail,-1,257,11,1,202326,DeMarcus Cousins,15,1,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612758,Sacramento Kings
2,Hook Shot,Missed Shot,6,0021500408,Shot Chart Detail,-12,43,10,1,2449,Luis Scola,52,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612761,Toronto Raptors
3,Jump Shot,Missed Shot,8,0021500408,Shot Chart Detail,189,7,10,1,202326,DeMarcus Cousins,26,1,18,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612758,Sacramento Kings
4,Running Alley Oop Dunk Shot,Made Shot,11,0021500408,Shot Chart Detail,0,1,10,1,203463,Ben McLemore,9,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
5,Jump Shot,Made Shot,18,0021500408,Shot Chart Detail,-61,120,9,1,201942,DeMar DeRozan,57,1,13,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612761,Toronto Raptors
6,Running Alley Oop Dunk Shot,Missed Shot,19,0021500408,Shot Chart Detail,9,2,9,1,200752,Rudy Gay,50,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
7,Layup Shot,Missed Shot,21,0021500408,Shot Chart Detail,-17,2,9,1,2449,Luis Scola,27,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612761,Toronto Raptors
8,Running Layup Shot,Made Shot,23,0021500408,Shot Chart Detail,9,0,9,1,200765,Rajon Rondo,21,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
9,Jump Shot,Missed Shot,24,0021500408,Shot Chart Detail,-1,80,9,1,202687,Bismack Biyombo,3,1,8,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612761,Toronto Raptors
10,Running Alley Oop Layup Shot,Missed Shot,26,0021500408,Shot Chart Detail,9,7,8,1,200752,Rudy Gay,58,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
11,Jump Shot,Made Shot,31,0021500408,Shot Chart Detail,238,-15,8,1,200765,Rajon Rondo,42,1,23,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612758,Sacramento Kings
12,Dunk Shot,Missed Shot,32,0021500408,Shot Chart Detail,0,1,8,1,202687,Bismack Biyombo,20,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612761,Toronto Raptors
13,Running Jump Shot,Made Shot,34,0021500408,Shot Chart Detail,-243,-24,8,1,203463,Ben McLemore,12,1,24,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612758,Sacramento Kings
