,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Made Shot,2,0021500774,Shot Chart Detail,-66,237,11,1,101107,Marvin Williams,39,1,24,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612766,Charlotte Hornets
1,Cutting Layup Shot,Missed Shot,4,0021500774,Shot Chart Detail,4,11,11,1,2399,Mike Dunleavy,22,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612741,Chicago Bulls
2,Jump Shot,Missed Shot,6,0021500774,Shot Chart Detail,-156,23,11,1,203077,Michael Kidd-Gilchrist,12,1,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612766,Charlotte Hornets
3,Jump Shot,Missed Shot,8,0021500774,Shot Chart Detail,225,28,10,1,2399,Mike Dunleavy,55,1,22,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612741,Chicago Bulls
4,Layup Shot,Made Shot,10,0021500774,Shot Chart Detail,9,0,10,1,203469,Cody Zeller,36,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612766,Charlotte Hornets
5,Jump Shot,Made Shot,11,0021500774,Shot Chart Detail,22,188,10,1,2200,Pau Gasol,22,1,18,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612741,Chicago Bulls
6,Step Back Jump shot,Made Shot,12,0021500774,Shot Chart Detail,155,21,10,1,201587,Nicolas Batum,0,1,15,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612766,Charlotte Hornets
7,Layup Shot,Made Shot,13,0021500774,Shot Chart Detail,25,11,9,1,201959,Taj Gibson,41,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612741,Chicago Bulls
8,Jump Shot,Made Shot,14,0021500774,Shot Chart Detail,-9,188,9,1,202689,Kemba Walker,23,1,18,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612766,Charlotte Hornets
9,Jump Shot,Missed Shot,15,0021500774,Shot Chart Detail,-7,249,8,1,2200,Pau Gasol,57,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612741,Chicago Bulls
10,Jump Shot,Made Shot,17,0021500774,Shot Chart Detail,1,100,8,1,203077,Michael Kidd-Gilchrist,45,1,10,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612766,Charlotte Hornets
11,Running Jump Shot,Missed Shot,18,0021500774,Shot Chart Detail,4,105,8,1,2550,Kirk Hinrich,29,1,10,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612741,Chicago Bulls
12,Layup Shot,Missed Shot,22,0021500774,Shot Chart Detail,6,7,8,1,2399,Mike Dunleavy,0,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612741,Chicago Bulls
13,Jump Shot,Made Shot,24,0021500774,Shot Chart Detail,-70,28,7,1,203077,Michael Kidd-Gilchrist,47,1,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612766,Charlotte Hornets
14,Jump Shot,Made Shot,30,0021500774,Shot Chart Detail,63,105,7,1,2200,Pau Gasol,27,1,12,1,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612741,Chicago Bulls
15,Layup Shot,Missed Shot,31,0021500774,Shot Chart Detail,19,16,7,1,203077,Michael Kidd-Gilchrist,12,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612766,Charlotte Hornets
16,Jump Shot,Made Shot,33,0021500774,Shot Chart Detail,-25,242,7,1,201587,Nicolas Batum,7,1,24,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612766,Charlotte Hornets
17,Jump Shot,Missed Shot,40,0021500774,Shot Chart Detail,42,165,6,1,2200,Pau Gasol,48,1,17,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612741,Chicago Bulls
18,Layup Shot,Missed Shot,42,0021500774,Shot Chart Detail,-1,7,6,1,203077,Michael Kidd-Gilchrist,37,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612766,Charlotte Hornets
19,Jump Shot,Missed Shot,44,0021500774,Shot Chart Detail,228,23,6,1,202734,E'Twaun Moore,31,1,22,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612741,Chicago Bulls
20,Jump Shot,Missed Shot,46,0021500774,Shot Chart Detail,194,149,6,1,201587,Nicolas Batum,11,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612766,Charlotte Hornets
21,Jump Shot,Made Shot,48,0021500774,Shot Chart Detail,-220,131,6,1,202734,E'Twaun Moore,4,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612741,Chicago Bulls
