,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Reverse Layup Shot,Missed Shot,3,0021500743,Shot Chart Detail,-17,-1,11,1,203526,Raul Neto,32,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612762,Utah Jazz
1,Jump Shot,Missed Shot,5,0021500743,Shot Chart Detail,-230,70,11,1,203914,Gary Harris,11,1,24,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612743,Denver Nuggets
2,Jump Shot,Missed Shot,7,0021500743,Shot Chart Detail,-97,121,10,1,202324,Derrick Favors,59,1,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612762,Utah Jazz
3,Jump Shot,Missed Shot,9,0021500743,Shot Chart Detail,109,126,10,1,203999,Nikola Jokic,38,1,16,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612743,Denver Nuggets
4,Running Layup Shot,Made Shot,12,0021500743,Shot Chart Detail,2,7,10,1,202702,Kenneth Faried,19,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612743,Denver Nuggets
5,Dunk Shot,Made Shot,15,0021500743,Shot Chart Detail,0,1,9,1,202324,Derrick Favors,58,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612762,Utah Jazz
6,Jump Shot,Missed Shot,16,0021500743,Shot Chart Detail,30,180,9,1,202702,Kenneth Faried,48,1,18,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612743,Denver Nuggets
7,Jump Shot,Made Shot,18,0021500743,Shot Chart Detail,205,139,9,1,203918,Rodney Hood,26,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612762,Utah Jazz
8,Turnaround Jump Shot,Missed Shot,19,0021500743,Shot Chart Detail,14,33,9,1,201568,Danilo Gallinari,6,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612743,Denver Nuggets
9,Jump Shot,Missed Shot,23,0021500743,Shot Chart Detail,-140,111,8,1,202324,Derrick Favors,49,1,17,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612762,Utah Jazz
10,Fadeaway Jump Shot,Made Shot,25,0021500743,Shot Chart Detail,30,80,8,1,1626144,Emmanuel Mudiay,30,1,8,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612743,Denver Nuggets
11,Reverse Dunk Shot,Made Shot,26,0021500743,Shot Chart Detail,0,1,8,1,203497,Rudy Gobert,11,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612762,Utah Jazz
12,Step Back Jump shot,Made Shot,28,0021500743,Shot Chart Detail,-151,2,7,1,1626144,Emmanuel Mudiay,46,1,15,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612743,Denver Nuggets
13,Jump Shot,Missed Shot,29,0021500743,Shot Chart Detail,-52,154,7,1,202324,Derrick Favors,25,1,16,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612762,Utah Jazz
14,Jump Shot,Made Shot,31,0021500743,Shot Chart Detail,-158,195,7,1,203914,Gary Harris,12,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612743,Denver Nuggets
