,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Layup Shot,Made Shot,2,0021501025,Shot Chart Detail,-22,11,11,1,201950,Jrue Holiday,46,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612740,New Orleans Pelicans
1,Layup Shot,Missed Shot,4,0021501025,Shot Chart Detail,-17,18,11,1,203076,Anthony Davis,24,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612740,New Orleans Pelicans
2,Dunk Shot,Made Shot,6,0021501025,Shot Chart Detail,0,1,11,1,203486,Mason Plumlee,7,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612757,Portland Trail Blazers
3,Jump Shot,Missed Shot,7,0021501025,Shot Chart Detail,-1,198,10,1,203076,Anthony Davis,54,1,19,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612740,New Orleans Pelicans
4,Jump Shot,Made Shot,9,0021501025,Shot Chart Detail,155,213,10,1,203081,Damian Lillard,47,1,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612757,Portland Trail Blazers
5,Jump Shot,Missed Shot,10,0021501025,Shot Chart Detail,-92,175,10,1,201950,Jrue Holiday,35,1,19,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612740,New Orleans Pelicans
6,Pullup Jump shot,Made Shot,13,0021501025,Shot Chart Detail,63,126,10,1,201950,Jrue Holiday,19,1,14,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612740,New Orleans Pelicans
7,Driving Layup Shot,Made Shot,14,0021501025,Shot Chart Detail,-2,3,10,1,203468,CJ McCollum,2,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612757,Portland Trail Blazers
8,Layup Shot,Missed Shot,20,0021501025,Shot Chart Detail,-12,2,9,1,201600,Omer Asik,41,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612740,New Orleans Pelicans
9,Jump Shot,Missed Shot,24,0021501025,Shot Chart Detail,-79,115,9,1,203076,Anthony Davis,11,1,13,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612740,New Orleans Pelicans
10,Hook Shot,Made Shot,26,0021501025,Shot Chart Detail,28,80,8,1,203486,Mason Plumlee,58,1,8,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612757,Portland Trail Blazers
11,Running Jump Shot,Made Shot,29,0021501025,Shot Chart Detail,-138,21,8,1,203076,Anthony Davis,44,1,13,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612740,New Orleans Pelicans
