,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Driving Hook Shot,Made Shot,2,0021500630,Shot Chart Detail,-50,11,11,1,2403,Nene,39,1,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612764,Washington Wizards
1,Jump Shot,Missed Shot,4,0021500630,Shot Chart Detail,150,65,11,1,202322,John Wall,7,1,16,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612764,Washington Wizards
2,Jump Shot,Made Shot,6,0021500630,Shot Chart Detail,110,170,10,1,2547,Chris Bosh,48,1,20,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612748,Miami Heat
3,Jump Shot,Made Shot,8,0021500630,Shot Chart Detail,33,13,10,1,2403,Nene,30,1,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612764,Washington Wizards
4,Jump Shot,Made Shot,9,0021500630,Shot Chart Detail,127,13,10,1,101123,Gerald Green,13,1,12,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612748,Miami Heat
5,Jump Shot,Missed Shot,17,0021500630,Shot Chart Detail,169,188,9,1,2547,Chris Bosh,27,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612748,Miami Heat
6,Layup Shot,Missed Shot,19,0021500630,Shot Chart Detail,6,-1,9,1,2403,Nene,17,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612764,Washington Wizards
7,Cutting Dunk Shot,Made Shot,21,0021500630,Shot Chart Detail,0,1,9,1,2403,Nene,9,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612764,Washington Wizards
8,Jump Shot,Missed Shot,22,0021500630,Shot Chart Detail,-1,262,8,1,2547,Chris Bosh,53,1,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612748,Miami Heat
9,Turnaround Hook Shot,Made Shot,24,0021500630,Shot Chart Detail,-52,56,8,1,101162,Marcin Gortat,43,1,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612764,Washington Wizards
