,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Missed Shot,2,0021500957,Shot Chart Detail,-194,156,11,1,2747,J.R. Smith,40,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612739,Cleveland Cavaliers
1,Cutting Layup Shot,Missed Shot,4,0021500957,Shot Chart Detail,-24,13,11,1,201954,Darren Collison,23,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
2,Driving Hook Shot,Made Shot,6,0021500957,Shot Chart Detail,-1,56,11,1,201567,Kevin Love,11,1,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612739,Cleveland Cavaliers
3,Layup Shot,Made Shot,7,0021500957,Shot Chart Detail,-20,7,10,1,202326,DeMarcus Cousins,54,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
4,Driving Hook Shot,Missed Shot,8,0021500957,Shot Chart Detail,17,61,10,1,201567,Kevin Love,39,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612739,Cleveland Cavaliers
5,Layup Shot,Made Shot,15,0021500957,Shot Chart Detail,-27,7,10,1,2544,LeBron James,14,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612739,Cleveland Cavaliers
6,Driving Floating Bank Jump Shot,Made Shot,22,0021500957,Shot Chart Detail,-52,43,9,1,200765,Rajon Rondo,47,1,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612758,Sacramento Kings
7,Layup Shot,Missed Shot,23,0021500957,Shot Chart Detail,30,29,9,1,202681,Kyrie Irving,40,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612739,Cleveland Cavaliers
8,Jump Shot,Missed Shot,25,0021500957,Shot Chart Detail,210,134,9,1,200752,Rudy Gay,29,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612758,Sacramento Kings
9,Driving Layup Shot,Made Shot,27,0021500957,Shot Chart Detail,25,11,9,1,2544,LeBron James,21,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612739,Cleveland Cavaliers
10,Dunk Shot,Made Shot,28,0021500957,Shot Chart Detail,0,1,9,1,203112,Quincy Acy,1,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
11,Pullup Jump shot,Made Shot,29,0021500957,Shot Chart Detail,-187,154,8,1,202681,Kyrie Irving,38,1,24,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612739,Cleveland Cavaliers
12,Jump Shot,Missed Shot,30,0021500957,Shot Chart Detail,-11,193,8,1,202326,DeMarcus Cousins,19,1,19,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612758,Sacramento Kings
13,Jump Shot,Missed Shot,32,0021500957,Shot Chart Detail,43,23,8,1,201567,Kevin Love,8,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612739,Cleveland Cavaliers
14,Jump Shot,Missed Shot,34,0021500957,Shot Chart Detail,46,242,7,1,201567,Kevin Love,58,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612739,Cleveland Cavaliers
15,Finger Roll Layup Shot,Made Shot,36,0021500957,Shot Chart Detail,-20,18,7,1,200752,Rudy Gay,41,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
16,Floating Jump shot,Made Shot,37,0021500957,Shot Chart Detail,2,92,7,1,202681,Kyrie Irving,26,1,9,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612739,Cleveland Cavaliers
17,Jump Shot,Missed Shot,38,0021500957,Shot Chart Detail,141,95,7,1,200752,Rudy Gay,11,1,17,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612758,Sacramento Kings
18,Driving Layup Shot,Missed Shot,47,0021500957,Shot Chart Detail,-25,8,6,1,200765,Rajon Rondo,30,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
19,Jump Shot,Missed Shot,49,0021500957,Shot Chart Detail,232,23,6,1,202681,Kyrie Irving,19,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612739,Cleveland Cavaliers
20,Cutting Dunk Shot,Made Shot,53,0021500957,Shot Chart Detail,0,1,5,1,203112,Quincy Acy,56,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
21,Jump Shot,Missed Shot,57,0021500957,Shot Chart Detail,-6,180,5,1,202684,Tristan Thompson,42,1,18,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612739,Cleveland Cavaliers
22,Alley Oop Dunk Shot,Made Shot,59,0021500957,Shot Chart Detail,0,1,5,1,1626161,Willie Cauley-Stein,37,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
23,Jump Shot,Missed Shot,62,0021500957,Shot Chart Detail,230,26,5,1,202697,Iman Shumpert,13,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612739,Cleveland Cavaliers
24,Fadeaway Jump Shot,Made Shot,64,0021500957,Shot Chart Detail,92,43,5,1,2544,LeBron James,8,1,10,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612739,Cleveland Cavaliers
25,Jump Shot,Missed Shot,65,0021500957,Shot Chart Detail,195,149,4,1,201954,Darren Collison,52,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612758,Sacramento Kings
26,Pullup Jump shot,Made Shot,67,0021500957,Shot Chart Detail,130,80,4,1,2544,LeBron James,41,1,15,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612739,Cleveland Cavaliers
27,Jump Shot,Made Shot,77,0021500957,Shot Chart Detail,79,232,4,1,203521,Matthew Dellavedova,4,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612739,Cleveland Cavaliers
28,Jump Shot,Missed Shot,78,0021500957,Shot Chart Detail,-84,203,3,1,200765,Rajon Rondo,50,1,21,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612758,Sacramento Kings
29,Tip Layup Shot,Made Shot,79,0021500957,Shot Chart Detail,-25,2,3,1,202326,DeMarcus Cousins,48,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
30,Jump Shot,Missed Shot,81,0021500957,Shot Chart Detail,-32,97,3,1,201567,Kevin Love,35,1,10,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612739,Cleveland Cavaliers
31,Jump Shot,Made Shot,83,0021500957,Shot Chart Detail,-40,18,3,1,202684,Tristan Thompson,31,1,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612739,Cleveland Cavaliers
32,Jump Shot,Made Shot,84,0021500957,Shot Chart Detail,-35,205,3,1,202326,DeMarcus Cousins,13,1,20,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612758,Sacramento Kings
