,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Made Shot,2,0021500851,Shot Chart Detail,233,-11,11,1,2440,Matt Barnes,35,1,23,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612763,Memphis Grizzlies
1,Jump Shot,Made Shot,3,0021500851,Shot Chart Detail,-6,242,11,1,977,Kobe Bryant,19,1,24,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers
2,Jump Shot,Missed Shot,4,0021500851,Shot Chart Detail,212,136,11,1,2440,Matt Barnes,7,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612763,Memphis Grizzlies
3,Running Dunk Shot,Made Shot,7,0021500851,Shot Chart Detail,0,1,10,1,203210,JaMychal Green,53,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612763,Memphis Grizzlies
4,Driving Hook Shot,Missed Shot,14,0021500851,Shot Chart Detail,15,41,10,1,2216,Zach Randolph,23,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612763,Memphis Grizzlies
5,Tip Layup Shot,Made Shot,15,0021500851,Shot Chart Detail,-4,21,10,1,2440,Matt Barnes,21,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612763,Memphis Grizzlies
6,Jump Shot,Missed Shot,17,0021500851,Shot Chart Detail,-212,116,10,1,977,Kobe Bryant,9,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers
7,Jump Shot,Missed Shot,19,0021500851,Shot Chart Detail,222,101,10,1,201144,Mike Conley,0,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612763,Memphis Grizzlies
8,Jump Shot,Missed Shot,21,0021500851,Shot Chart Detail,-192,-16,9,1,203944,Julius Randle,47,1,19,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers
9,Driving Layup Shot,Made Shot,23,0021500851,Shot Chart Detail,-24,2,9,1,201144,Mike Conley,37,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612763,Memphis Grizzlies
10,Jump Shot,Missed Shot,24,0021500851,Shot Chart Detail,-11,252,9,1,977,Kobe Bryant,14,1,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers
11,Jump Shot,Made Shot,26,0021500851,Shot Chart Detail,119,218,8,1,2440,Matt Barnes,59,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612763,Memphis Grizzlies
12,Layup Shot,Missed Shot,30,0021500851,Shot Chart Detail,19,-1,8,1,977,Kobe Bryant,40,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers
13,Running Jump Shot,Made Shot,32,0021500851,Shot Chart Detail,-232,-16,8,1,203798,PJ Hairston,35,1,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612763,Memphis Grizzlies
14,Hook Shot,Missed Shot,37,0021500851,Shot Chart Detail,-56,-1,8,1,203944,Julius Randle,6,1,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers
15,Running Layup Shot,Made Shot,39,0021500851,Shot Chart Detail,22,-1,8,1,203210,JaMychal Green,2,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612763,Memphis Grizzlies
16,Pullup Jump shot,Made Shot,42,0021500851,Shot Chart Detail,-220,105,7,1,203903,Jordan Clarkson,47,1,24,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers
17,Pullup Jump shot,Made Shot,48,0021500851,Shot Chart Detail,159,124,7,1,977,Kobe Bryant,21,1,20,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers
18,Driving Layup Shot,Made Shot,49,0021500851,Shot Chart Detail,-25,2,7,1,201144,Mike Conley,2,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612763,Memphis Grizzlies
19,Turnaround Fadeaway shot,Made Shot,50,0021500851,Shot Chart Detail,120,77,6,1,977,Kobe Bryant,44,1,14,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers
20,Jump Shot,Missed Shot,51,0021500851,Shot Chart Detail,6,267,6,1,2440,Matt Barnes,33,1,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612763,Memphis Grizzlies
21,Turnaround Fadeaway shot,Missed Shot,53,0021500851,Shot Chart Detail,153,11,6,1,977,Kobe Bryant,20,1,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers
22,Running Jump Shot,Missed Shot,55,0021500851,Shot Chart Detail,-186,159,6,1,203798,PJ Hairston,12,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612763,Memphis Grizzlies
23,Cutting Layup Shot,Missed Shot,61,0021500851,Shot Chart Detail,-19,7,5,1,203210,JaMychal Green,51,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612763,Memphis Grizzlies
24,Jump Shot,Made Shot,69,0021500851,Shot Chart Detail,156,57,5,1,2216,Zach Randolph,45,1,16,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612763,Memphis Grizzlies
25,Fadeaway Jump Shot,Made Shot,70,0021500851,Shot Chart Detail,-145,87,5,1,101150,Lou Williams,18,1,16,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers
26,Jump Shot,Missed Shot,71,0021500851,Shot Chart Detail,158,11,5,1,203210,JaMychal Green,2,1,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612763,Memphis Grizzlies
27,Hook Shot,Missed Shot,73,0021500851,Shot Chart Detail,42,51,4,1,201579,Roy Hibbert,50,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers
28,Running Layup Shot,Missed Shot,75,0021500851,Shot Chart Detail,-16,0,4,1,201144,Mike Conley,40,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612763,Memphis Grizzlies
29,Floating Jump shot,Missed Shot,77,0021500851,Shot Chart Detail,128,52,4,1,101150,Lou Williams,22,1,13,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers
30,Running Layup Shot,Made Shot,79,0021500851,Shot Chart Detail,-12,0,4,1,203210,JaMychal Green,18,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612763,Memphis Grizzlies
31,Driving Layup Shot,Made Shot,87,0021500851,Shot Chart Detail,-6,23,3,1,203944,Julius Randle,55,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers
32,Jump Shot,Missed Shot,88,0021500851,Shot Chart Detail,137,11,3,1,2216,Zach Randolph,42,1,13,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612763,Memphis Grizzlies
33,Running Finger Roll Layup Shot,Made Shot,99,0021500851,Shot Chart Detail,17,21,3,1,202362,Lance Stephenson,1,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612763,Memphis Grizzlies
34,Pullup Jump shot,Missed Shot,100,0021500851,Shot Chart Detail,-192,7,2,1,101150,Lou Williams,51,1,19,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers
35,Turnaround Bank shot,Made Shot,102,0021500851,Shot Chart Detail,-56,38,2,1,2216,Zach Randolph,35,1,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612763,Memphis Grizzlies
36,Jump Shot,Missed Shot,105,0021500851,Shot Chart Detail,-1,252,2,1,203903,Jordan Clarkson,20,1,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers
37,Jump Shot,Made Shot,107,0021500851,Shot Chart Detail,9,269,2,1,201156,Nick Young,8,1,26,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers
38,Jump Shot,Made Shot,108,0021500851,Shot Chart Detail,158,139,1,1,1713,Vince Carter,49,1,21,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612763,Memphis Grizzlies
39,Cutting Dunk Shot,Made Shot,115,0021500851,Shot Chart Detail,0,1,1,1,201148,Brandan Wright,16,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612763,Memphis Grizzlies
40,Jump Shot,Made Shot,116,0021500851,Shot Chart Detail,-230,-10,1,1,201156,Nick Young,1,1,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612747,Los Angeles Lakers
41,Running Layup Shot,Missed Shot,127,0021500851,Shot Chart Detail,-4,8,0,1,101138,Brandon Bass,21,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers
42,Putback Dunk Shot,Made Shot,128,0021500851,Shot Chart Detail,0,1,0,1,101138,Brandon Bass,20,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers
43,Step Back Jump shot,Missed Shot,138,0021500851,Shot Chart Detail,-138,18,11,2,101150,Lou Williams,46,1,13,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers
44,Jump Shot,Missed Shot,146,0021500851,Shot Chart Detail,-145,205,11,2,1626156,D'Angelo Russell,12,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers
45,Driving Layup Shot,Missed Shot,148,0021500851,Shot Chart Detail,30,-1,11,2,202362,Lance Stephenson,0,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612763,Memphis Grizzlies
46,Tip Dunk Shot,Made Shot,149,0021500851,Shot Chart Detail,0,1,10,2,201148,Brandan Wright,56,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612763,Memphis Grizzlies
47,Jump Shot,Missed Shot,151,0021500851,Shot Chart Detail,119,95,10,2,201156,Nick Young,46,1,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers
48,Jump Shot,Missed Shot,153,0021500851,Shot Chart Detail,48,288,10,2,1713,Vince Carter,35,1,29,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612763,Memphis Grizzlies
49,Running Finger Roll Layup Shot,Made Shot,155,0021500851,Shot Chart Detail,-4,21,10,2,1626156,D'Angelo Russell,27,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers
50,Cutting Layup Shot,Made Shot,156,0021500851,Shot Chart Detail,-6,7,10,2,2440,Matt Barnes,6,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612763,Memphis Grizzlies
51,Step Back Jump shot,Made Shot,162,0021500851,Shot Chart Detail,-227,-10,9,2,2440,Matt Barnes,42,1,22,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612763,Memphis Grizzlies
52,Step Back Jump shot,Missed Shot,168,0021500851,Shot Chart Detail,182,131,9,2,1713,Vince Carter,20,1,22,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612763,Memphis Grizzlies
53,Jump Shot,Made Shot,170,0021500851,Shot Chart Detail,97,223,9,2,2440,Matt Barnes,15,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612763,Memphis Grizzlies
54,Jump Shot,Made Shot,171,0021500851,Shot Chart Detail,-96,87,9,2,1626156,D'Angelo Russell,0,1,12,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers
55,Running Pull-Up Jump Shot,Made Shot,187,0021500851,Shot Chart Detail,-20,80,8,2,1626156,D'Angelo Russell,11,1,8,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers
56,Jump Shot,Missed Shot,188,0021500851,Shot Chart Detail,-197,149,7,2,201596,Mario Chalmers,47,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612763,Memphis Grizzlies
