,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Step Back Jump shot,Made Shot,2,0021500122,Shot Chart Detail,-233,28,11,1,101141,Ersan Ilyasova,43,1,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612765,Detroit Pistons
1,Layup Shot,Missed Shot,3,0021500122,Shot Chart Detail,-23,14,11,1,200765,Rajon Rondo,30,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
2,Layup Shot,Made Shot,5,0021500122,Shot Chart Detail,22,7,11,1,200765,Rajon Rondo,28,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
3,Jump Shot,Missed Shot,6,0021500122,Shot Chart Detail,-135,203,11,1,203484,Kentavious Caldwell-Pope,11,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612765,Detroit Pistons
4,Jump Shot,Missed Shot,8,0021500122,Shot Chart Detail,-6,82,11,1,203484,Kentavious Caldwell-Pope,0,1,8,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612765,Detroit Pistons
5,Running Layup Shot,Made Shot,10,0021500122,Shot Chart Detail,28,8,10,1,202326,DeMarcus Cousins,52,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
6,Jump Shot,Missed Shot,12,0021500122,Shot Chart Detail,132,124,10,1,203083,Andre Drummond,24,1,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612765,Detroit Pistons
7,Jump Shot,Missed Shot,15,0021500122,Shot Chart Detail,-238,-1,10,1,101141,Ersan Ilyasova,6,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612765,Detroit Pistons
8,Jump Shot,Made Shot,17,0021500122,Shot Chart Detail,128,174,9,1,200752,Rudy Gay,53,1,21,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612758,Sacramento Kings
9,Cutting Layup Shot,Made Shot,19,0021500122,Shot Chart Detail,-35,26,9,1,203484,Kentavious Caldwell-Pope,40,1,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612765,Detroit Pistons
10,Jump Shot,Missed Shot,23,0021500122,Shot Chart Detail,-102,223,9,1,202326,DeMarcus Cousins,28,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612758,Sacramento Kings
11,Fadeaway Jump Shot,Made Shot,31,0021500122,Shot Chart Detail,14,90,8,1,200752,Rudy Gay,51,1,9,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612758,Sacramento Kings
12,Layup Shot,Missed Shot,32,0021500122,Shot Chart Detail,-27,13,8,1,202694,Marcus Morris,29,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
13,Jump Shot,Missed Shot,34,0021500122,Shot Chart Detail,-227,106,8,1,202694,Marcus Morris,23,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612765,Detroit Pistons
14,Layup Shot,Made Shot,36,0021500122,Shot Chart Detail,9,11,8,1,1626161,Willie Cauley-Stein,18,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
15,Floating Jump shot,Missed Shot,37,0021500122,Shot Chart Detail,-50,36,7,1,203484,Kentavious Caldwell-Pope,52,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612765,Detroit Pistons
16,Jump Shot,Made Shot,40,0021500122,Shot Chart Detail,-6,213,7,1,202326,DeMarcus Cousins,26,1,21,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612758,Sacramento Kings
