,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Hook Shot,Missed Shot,2,0021501186,Shot Chart Detail,-2,43,11,1,203960,JaKarr Sampson,37,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612743,Denver Nuggets
1,Jump Shot,Missed Shot,5,0021501186,Shot Chart Detail,143,61,11,1,203999,Nikola Jokic,8,1,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612743,Denver Nuggets
2,Jump Shot,Missed Shot,7,0021501186,Shot Chart Detail,96,139,10,1,1495,Tim Duncan,53,1,16,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612759,San Antonio Spurs
3,Hook Shot,Missed Shot,9,0021501186,Shot Chart Detail,-45,51,10,1,203994,Jusuf Nurkic,42,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612743,Denver Nuggets
4,Layup Shot,Missed Shot,11,0021501186,Shot Chart Detail,10,-1,10,1,203999,Nikola Jokic,37,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612743,Denver Nuggets
5,Dunk Shot,Made Shot,13,0021501186,Shot Chart Detail,0,1,10,1,2561,David West,28,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612759,San Antonio Spurs
6,Jump Shot,Made Shot,14,0021501186,Shot Chart Detail,2,164,10,1,203994,Jusuf Nurkic,14,1,16,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612743,Denver Nuggets
7,Driving Layup Shot,Made Shot,16,0021501186,Shot Chart Detail,15,11,9,1,1626144,Emmanuel Mudiay,55,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612743,Denver Nuggets
8,Jump Shot,Missed Shot,20,0021501186,Shot Chart Detail,-68,193,9,1,2561,David West,42,1,20,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612759,San Antonio Spurs
9,Jump Shot,Made Shot,22,0021501186,Shot Chart Detail,-71,174,9,1,1626144,Emmanuel Mudiay,23,1,18,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612743,Denver Nuggets
