,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Floating Jump shot,Missed Shot,2,0021500232,Shot Chart Detail,14,97,11,1,1626143,Jahlil Okafor,37,1,9,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612755,Philadelphia 76ers
1,Step Back Jump shot,Missed Shot,4,0021500232,Shot Chart Detail,140,72,11,1,201935,James Harden,26,1,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612745,Houston Rockets
2,Jump Shot,Missed Shot,8,0021500232,Shot Chart Detail,9,31,11,1,203991,Clint Capela,9,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
3,Dunk Shot,Made Shot,10,0021500232,Shot Chart Detail,0,1,11,1,203991,Clint Capela,7,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
4,Jump Shot,Missed Shot,12,0021500232,Shot Chart Detail,199,160,10,1,203477,Isaiah Canaan,38,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612755,Philadelphia 76ers
5,Jump Shot,Missed Shot,22,0021500232,Shot Chart Detail,102,111,10,1,203924,Jerami Grant,4,1,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612755,Philadelphia 76ers
6,Hook Shot,Missed Shot,24,0021500232,Shot Chart Detail,-30,16,9,1,2730,Dwight Howard,52,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
7,Jump Shot,Made Shot,27,0021500232,Shot Chart Detail,137,8,9,1,1626143,Jahlil Okafor,32,1,13,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612755,Philadelphia 76ers
8,Running Layup Shot,Missed Shot,29,0021500232,Shot Chart Detail,25,7,9,1,1626143,Jahlil Okafor,15,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612755,Philadelphia 76ers
9,Putback Layup Shot,Made Shot,31,0021500232,Shot Chart Detail,-19,11,9,1,203960,JaKarr Sampson,13,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612755,Philadelphia 76ers
10,Turnaround Hook Shot,Made Shot,32,0021500232,Shot Chart Detail,-53,11,8,1,2730,Dwight Howard,52,1,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612745,Houston Rockets
11,Jump Shot,Missed Shot,33,0021500232,Shot Chart Detail,-50,31,8,1,203477,Isaiah Canaan,32,1,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612755,Philadelphia 76ers
