,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Cutting Layup Shot,Missed Shot,2,0021500741,Shot Chart Detail,6,-6,11,1,2548,Dwyane Wade,42,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
1,Jump Shot,Missed Shot,4,0021500741,Shot Chart Detail,96,106,11,1,1717,Dirk Nowitzki,27,1,14,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612742,Dallas Mavericks
2,Driving Bank shot,Missed Shot,6,0021500741,Shot Chart Detail,-9,31,11,1,2548,Dwyane Wade,11,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
3,Tip Layup Shot,Missed Shot,7,0021500741,Shot Chart Detail,-2,3,11,1,2548,Dwyane Wade,9,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
4,Tip Layup Shot,Missed Shot,9,0021500741,Shot Chart Detail,-8,4,11,1,2548,Dwyane Wade,8,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
5,Pullup Jump shot,Made Shot,12,0021500741,Shot Chart Detail,64,232,11,1,202718,Chandler Parsons,1,1,24,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612742,Dallas Mavericks
6,Layup Shot,Made Shot,13,0021500741,Shot Chart Detail,-14,2,10,1,2405,Amar'e Stoudemire,45,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
7,Jump Shot,Made Shot,19,0021500741,Shot Chart Detail,101,149,10,1,2547,Chris Bosh,17,1,18,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612748,Miami Heat
8,Jump Shot,Missed Shot,20,0021500741,Shot Chart Detail,163,7,10,1,2585,Zaza Pachulia,5,1,16,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612742,Dallas Mavericks
9,Jump Shot,Missed Shot,22,0021500741,Shot Chart Detail,-68,232,9,1,2547,Chris Bosh,56,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612748,Miami Heat
