,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Missed Shot,3,0021501056,Shot Chart Detail,-189,164,11,1,203490,Otto Porter,41,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612764,Washington Wizards
1,Cutting Dunk Shot,Made Shot,5,0021501056,Shot Chart Detail,0,1,11,1,200794,Paul Millsap,29,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612737,Atlanta Hawks
2,Pullup Jump shot,Made Shot,6,0021501056,Shot Chart Detail,159,11,11,1,202693,Markieff Morris,10,1,15,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612764,Washington Wizards
3,Jump Shot,Missed Shot,7,0021501056,Shot Chart Detail,-96,244,10,1,201952,Jeff Teague,58,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612737,Atlanta Hawks
4,Jump Shot,Missed Shot,9,0021501056,Shot Chart Detail,153,75,10,1,101162,Marcin Gortat,48,1,17,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612764,Washington Wizards
5,Jump Shot,Missed Shot,12,0021501056,Shot Chart Detail,105,23,10,1,201952,Jeff Teague,28,1,10,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612737,Atlanta Hawks
6,Jump Shot,Made Shot,16,0021501056,Shot Chart Detail,9,180,10,1,200794,Paul Millsap,9,1,18,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612737,Atlanta Hawks
7,Jump Shot,Missed Shot,17,0021501056,Shot Chart Detail,105,151,9,1,203078,Bradley Beal,52,1,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612764,Washington Wizards
8,Jump Shot,Made Shot,19,0021501056,Shot Chart Detail,-201,159,9,1,201143,Al Horford,37,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612737,Atlanta Hawks
9,Jump Shot,Made Shot,20,0021501056,Shot Chart Detail,-50,262,9,1,202322,John Wall,22,1,26,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612764,Washington Wizards
10,Jump Shot,Missed Shot,24,0021501056,Shot Chart Detail,-127,228,8,1,2594,Kyle Korver,53,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612737,Atlanta Hawks
11,Jump Shot,Made Shot,26,0021501056,Shot Chart Detail,176,188,8,1,202693,Markieff Morris,50,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612764,Washington Wizards
12,Jump Shot,Missed Shot,27,0021501056,Shot Chart Detail,-112,151,8,1,201952,Jeff Teague,31,1,18,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612737,Atlanta Hawks
13,Jump Shot,Missed Shot,29,0021501056,Shot Chart Detail,33,41,8,1,202322,John Wall,23,1,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612764,Washington Wizards
14,Layup Shot,Missed Shot,31,0021501056,Shot Chart Detail,-1,0,8,1,101162,Marcin Gortat,21,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612764,Washington Wizards
15,Jump Shot,Missed Shot,34,0021501056,Shot Chart Detail,28,262,8,1,202693,Markieff Morris,7,1,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612764,Washington Wizards
16,Putback Layup Shot,Made Shot,36,0021501056,Shot Chart Detail,6,-6,8,1,101162,Marcin Gortat,3,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612764,Washington Wizards
17,Jump Shot,Missed Shot,37,0021501056,Shot Chart Detail,9,252,7,1,201143,Al Horford,55,1,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612737,Atlanta Hawks
18,Cutting Dunk Shot,Made Shot,40,0021501056,Shot Chart Detail,0,1,7,1,203490,Otto Porter,30,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612764,Washington Wizards
19,Jump Shot,Missed Shot,42,0021501056,Shot Chart Detail,-22,97,7,1,201952,Jeff Teague,7,1,9,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612737,Atlanta Hawks
20,Jump Shot,Missed Shot,45,0021501056,Shot Chart Detail,-30,13,6,1,200794,Paul Millsap,56,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612737,Atlanta Hawks
21,Jump Shot,Missed Shot,54,0021501056,Shot Chart Detail,-48,174,6,1,203145,Kent Bazemore,33,1,18,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612737,Atlanta Hawks
22,Jump Shot,Missed Shot,57,0021501056,Shot Chart Detail,19,183,6,1,202322,John Wall,17,1,18,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612764,Washington Wizards
23,Driving Bank shot,Made Shot,64,0021501056,Shot Chart Detail,48,28,5,1,2743,Kris Humphries,53,1,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612737,Atlanta Hawks
24,Step Back Jump shot,Made Shot,65,0021501056,Shot Chart Detail,-150,106,5,1,203490,Otto Porter,42,1,18,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612764,Washington Wizards
25,Layup Shot,Missed Shot,66,0021501056,Shot Chart Detail,6,-6,5,1,201952,Jeff Teague,32,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612737,Atlanta Hawks
26,Jump Shot,Made Shot,68,0021501056,Shot Chart Detail,-232,36,5,1,203490,Otto Porter,23,1,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612764,Washington Wizards
27,Jump Shot,Missed Shot,71,0021501056,Shot Chart Detail,145,51,5,1,200794,Paul Millsap,2,1,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612737,Atlanta Hawks
28,Jump Shot,Made Shot,73,0021501056,Shot Chart Detail,-238,16,4,1,2594,Kyle Korver,56,1,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612737,Atlanta Hawks
