,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Missed Shot,3,0021500192,Shot Chart Detail,66,95,11,1,202322,John Wall,39,1,11,0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612764,Washington Wizards
1,Jump Shot,Made Shot,5,0021500192,Shot Chart Detail,-145,80,11,1,101141,Ersan Ilyasova,17,1,16,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612765,Detroit Pistons
2,Jump Shot,Missed Shot,6,0021500192,Shot Chart Detail,-178,85,10,1,101162,Marcin Gortat,56,1,19,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612764,Washington Wizards
3,Layup Shot,Made Shot,8,0021500192,Shot Chart Detail,1,-5,10,1,203490,Otto Porter,51,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612764,Washington Wizards
4,Jump Shot,Missed Shot,10,0021500192,Shot Chart Detail,127,77,10,1,202704,Reggie Jackson,31,1,14,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612765,Detroit Pistons
5,Jump Shot,Missed Shot,12,0021500192,Shot Chart Detail,-215,144,10,1,2743,Kris Humphries,18,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612764,Washington Wizards
6,Jump Shot,Made Shot,14,0021500192,Shot Chart Detail,240,16,10,1,202694,Marcus Morris,7,1,24,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612765,Detroit Pistons
7,Layup Shot,Missed Shot,15,0021500192,Shot Chart Detail,-6,-6,9,1,203078,Bradley Beal,53,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612764,Washington Wizards
8,Jump Shot,Made Shot,17,0021500192,Shot Chart Detail,236,95,9,1,202694,Marcus Morris,28,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612765,Detroit Pistons
9,Jump Shot,Missed Shot,18,0021500192,Shot Chart Detail,-43,23,9,1,101162,Marcin Gortat,4,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612764,Washington Wizards
10,Hook Shot,Missed Shot,20,0021500192,Shot Chart Detail,12,46,8,1,203083,Andre Drummond,52,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612765,Detroit Pistons
11,Reverse Layup Shot,Made Shot,22,0021500192,Shot Chart Detail,-27,0,8,1,101162,Marcin Gortat,44,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612764,Washington Wizards
12,Driving Reverse Layup Shot,Made Shot,23,0021500192,Shot Chart Detail,0,-1,8,1,202704,Reggie Jackson,27,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
13,Jump Shot,Missed Shot,24,0021500192,Shot Chart Detail,240,13,8,1,202322,John Wall,8,1,24,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612764,Washington Wizards
14,Driving Layup Shot,Made Shot,26,0021500192,Shot Chart Detail,-1,-10,8,1,203484,Kentavious Caldwell-Pope,2,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
