,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Made Shot,2,0021500288,Shot Chart Detail,-150,144,11,1,201569,Eric Gordon,46,1,20,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612740,New Orleans Pelicans
1,Jump Shot,Made Shot,5,0021500288,Shot Chart Detail,186,169,10,1,2747,J.R. Smith,52,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612739,Cleveland Cavaliers
2,Jump Shot,Missed Shot,6,0021500288,Shot Chart Detail,-140,151,10,1,201936,Tyreke Evans,37,1,20,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612740,New Orleans Pelicans
3,Jump Shot,Made Shot,9,0021500288,Shot Chart Detail,235,11,10,1,2747,J.R. Smith,25,1,23,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612739,Cleveland Cavaliers
4,Jump Shot,Made Shot,12,0021500288,Shot Chart Detail,-145,124,10,1,203076,Anthony Davis,8,1,19,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612740,New Orleans Pelicans
5,Jump Shot,Made Shot,13,0021500288,Shot Chart Detail,125,224,9,1,2747,J.R. Smith,56,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612739,Cleveland Cavaliers
6,Jump Shot,Missed Shot,14,0021500288,Shot Chart Detail,-104,159,9,1,203076,Anthony Davis,45,1,18,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612740,New Orleans Pelicans
7,Alley Oop Dunk Shot,Made Shot,17,0021500288,Shot Chart Detail,0,1,9,1,202389,Timofey Mozgov,27,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612739,Cleveland Cavaliers
8,Running Finger Roll Layup Shot,Made Shot,20,0021500288,Shot Chart Detail,2,8,9,1,2544,LeBron James,4,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612739,Cleveland Cavaliers
9,Jump Shot,Missed Shot,22,0021500288,Shot Chart Detail,117,126,8,1,203076,Anthony Davis,46,1,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612740,New Orleans Pelicans
10,Jump Shot,Missed Shot,27,0021500288,Shot Chart Detail,99,229,8,1,201936,Tyreke Evans,13,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612740,New Orleans Pelicans
11,Layup Shot,Made Shot,29,0021500288,Shot Chart Detail,9,2,8,1,2544,LeBron James,2,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612739,Cleveland Cavaliers
12,Pullup Jump shot,Made Shot,30,0021500288,Shot Chart Detail,-66,120,7,1,202087,Alonzo Gee,41,1,13,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612740,New Orleans Pelicans
13,Jump Shot,Missed Shot,31,0021500288,Shot Chart Detail,-138,208,7,1,201567,Kevin Love,28,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612739,Cleveland Cavaliers
14,Driving Layup Shot,Made Shot,33,0021500288,Shot Chart Detail,6,3,7,1,201936,Tyreke Evans,20,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612740,New Orleans Pelicans
15,Jump Shot,Missed Shot,39,0021500288,Shot Chart Detail,1,254,7,1,2747,J.R. Smith,5,1,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612739,Cleveland Cavaliers
16,Step Back Jump shot,Missed Shot,49,0021500288,Shot Chart Detail,-183,11,6,1,2747,J.R. Smith,20,1,18,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612739,Cleveland Cavaliers
17,Jump Shot,Made Shot,51,0021500288,Shot Chart Detail,-94,38,6,1,203076,Anthony Davis,1,1,10,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612740,New Orleans Pelicans
18,Jump Shot,Missed Shot,57,0021500288,Shot Chart Detail,101,115,5,1,201583,Ryan Anderson,15,1,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612740,New Orleans Pelicans
19,Layup Shot,Missed Shot,67,0021500288,Shot Chart Detail,-24,2,4,1,201936,Tyreke Evans,42,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612740,New Orleans Pelicans
20,Jump Shot,Made Shot,68,0021500288,Shot Chart Detail,0,29,4,1,201583,Ryan Anderson,38,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612740,New Orleans Pelicans
