,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Cutting Layup Shot,Missed Shot,4,0021500432,Shot Chart Detail,-20,0,11,1,201600,Omer Asik,17,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612740,New Orleans Pelicans
1,Tip Layup Shot,Made Shot,5,0021500432,Shot Chart Detail,-4,16,11,1,202087,Alonzo Gee,16,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612740,New Orleans Pelicans
2,Hook Shot,Missed Shot,7,0021500432,Shot Chart Detail,76,5,10,1,203486,Mason Plumlee,53,1,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612757,Portland Trail Blazers
3,Putback Layup Shot,Made Shot,8,0021500432,Shot Chart Detail,19,16,10,1,203486,Mason Plumlee,50,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612757,Portland Trail Blazers
4,Jump Shot,Missed Shot,10,0021500432,Shot Chart Detail,-235,-1,10,1,201936,Tyreke Evans,20,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612740,New Orleans Pelicans
5,Jump Shot,Missed Shot,12,0021500432,Shot Chart Detail,-76,208,10,1,203459,Allen Crabbe,9,1,22,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612757,Portland Trail Blazers
6,Jump Shot,Made Shot,14,0021500432,Shot Chart Detail,37,242,10,1,201569,Eric Gordon,1,1,24,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612740,New Orleans Pelicans
7,Jump Shot,Missed Shot,15,0021500432,Shot Chart Detail,-155,193,9,1,202329,Al-Farouq Aminu,44,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612757,Portland Trail Blazers
8,Dunk Shot,Missed Shot,19,0021500432,Shot Chart Detail,0,1,9,1,203076,Anthony Davis,27,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612740,New Orleans Pelicans
9,Layup Shot,Made Shot,21,0021500432,Shot Chart Detail,19,2,9,1,203943,Noah Vonleh,14,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612757,Portland Trail Blazers
