,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Alley Oop Dunk Shot,Made Shot,2,0021500518,Shot Chart Detail,0,1,11,1,2730,Dwight Howard,43,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
1,Fadeaway Jump Shot,Made Shot,3,0021500518,Shot Chart Detail,-96,82,11,1,1626168,Trey Lyles,18,1,12,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612762,Utah Jazz
2,Jump Shot,Missed Shot,4,0021500518,Shot Chart Detail,33,46,11,1,201976,Patrick Beverley,2,1,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612745,Houston Rockets
3,Jump Shot,Missed Shot,16,0021500518,Shot Chart Detail,-117,-6,10,1,1626168,Trey Lyles,48,1,11,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612762,Utah Jazz
4,Jump Shot,Made Shot,18,0021500518,Shot Chart Detail,-50,165,10,1,201935,James Harden,38,1,17,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612745,Houston Rockets
5,Floating Jump shot,Missed Shot,19,0021500518,Shot Chart Detail,-30,11,10,1,203481,Jeff Withey,19,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612762,Utah Jazz
6,Tip Layup Shot,Made Shot,20,0021500518,Shot Chart Detail,20,-1,10,1,1626168,Trey Lyles,17,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612762,Utah Jazz
7,Jump Shot,Missed Shot,22,0021500518,Shot Chart Detail,-37,21,10,1,203093,Terrence Jones,3,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612745,Houston Rockets
8,Jump Shot,Missed Shot,25,0021500518,Shot Chart Detail,141,198,9,1,2772,Trevor Ariza,46,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612745,Houston Rockets
9,Jump Shot,Missed Shot,27,0021500518,Shot Chart Detail,235,-6,9,1,1626168,Trey Lyles,31,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612762,Utah Jazz
10,Step Back Jump shot,Made Shot,29,0021500518,Shot Chart Detail,184,2,9,1,201976,Patrick Beverley,18,1,18,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612745,Houston Rockets
11,Hook Shot,Missed Shot,32,0021500518,Shot Chart Detail,-2,70,8,1,203481,Jeff Withey,49,1,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612762,Utah Jazz
12,Jump Shot,Made Shot,34,0021500518,Shot Chart Detail,-233,62,8,1,201976,Patrick Beverley,38,1,24,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612745,Houston Rockets
13,Jump Shot,Missed Shot,35,0021500518,Shot Chart Detail,-230,38,8,1,202330,Gordon Hayward,19,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612762,Utah Jazz
14,Jump Shot,Made Shot,37,0021500518,Shot Chart Detail,-38,174,8,1,1626168,Trey Lyles,6,1,17,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612762,Utah Jazz
