,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Layup Shot,Missed Shot,9,0021500103,Shot Chart Detail,11,4,11,1,2225,Tony Parker,46,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612759,San Antonio Spurs
1,Jump Shot,Made Shot,14,0021500103,Shot Chart Detail,-232,31,11,1,202695,Kawhi Leonard,37,1,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612759,San Antonio Spurs
2,Layup Shot,Missed Shot,3,0021500103,Shot Chart Detail,19,16,11,1,202326,DeMarcus Cousins,25,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
3,Jump Shot,Missed Shot,5,0021500103,Shot Chart Detail,40,198,11,1,1495,Tim Duncan,9,1,20,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612759,San Antonio Spurs
4,Jump Shot,Missed Shot,7,0021500103,Shot Chart Detail,-12,61,10,1,202326,DeMarcus Cousins,56,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612758,Sacramento Kings
5,Driving Dunk Shot,Made Shot,12,0021500103,Shot Chart Detail,0,1,10,1,202326,DeMarcus Cousins,34,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
6,Jump Shot,Made Shot,19,0021500103,Shot Chart Detail,138,106,9,1,200752,Rudy Gay,59,1,17,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612758,Sacramento Kings
7,Jump Shot,Made Shot,20,0021500103,Shot Chart Detail,-237,38,9,1,201980,Danny Green,49,1,24,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612759,San Antonio Spurs
8,Layup Shot,Made Shot,21,0021500103,Shot Chart Detail,10,2,9,1,1626161,Willie Cauley-Stein,34,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
9,Jump Shot,Missed Shot,22,0021500103,Shot Chart Detail,-156,129,9,1,2225,Tony Parker,16,1,20,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612759,San Antonio Spurs
10,Jump Shot,Missed Shot,24,0021500103,Shot Chart Detail,71,237,9,1,202326,DeMarcus Cousins,7,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612758,Sacramento Kings
11,Step Back Jump shot,Made Shot,26,0021500103,Shot Chart Detail,115,13,8,1,202695,Kawhi Leonard,54,1,11,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612759,San Antonio Spurs
12,Jump Shot,Missed Shot,27,0021500103,Shot Chart Detail,-2,146,8,1,202326,DeMarcus Cousins,29,1,14,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612758,Sacramento Kings
13,Jump Shot,Missed Shot,29,0021500103,Shot Chart Detail,-142,208,8,1,201980,Danny Green,22,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612759,San Antonio Spurs
14,Jump Shot,Missed Shot,31,0021500103,Shot Chart Detail,50,21,8,1,200752,Rudy Gay,17,1,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612758,Sacramento Kings
15,Jump Shot,Missed Shot,41,0021500103,Shot Chart Detail,-17,31,7,1,1495,Tim Duncan,39,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612759,San Antonio Spurs
16,Jump Shot,Made Shot,43,0021500103,Shot Chart Detail,-43,36,7,1,1495,Tim Duncan,38,1,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612759,San Antonio Spurs
17,Jump Shot,Missed Shot,45,0021500103,Shot Chart Detail,-73,87,7,1,200752,Rudy Gay,18,1,11,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612758,Sacramento Kings
18,Layup Shot,Missed Shot,47,0021500103,Shot Chart Detail,15,-1,7,1,200752,Rudy Gay,15,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
19,Jump Shot,Missed Shot,49,0021500103,Shot Chart Detail,17,249,7,1,201980,Danny Green,4,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612759,San Antonio Spurs
20,Hook Shot,Missed Shot,51,0021500103,Shot Chart Detail,22,56,6,1,202326,DeMarcus Cousins,56,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612758,Sacramento Kings
21,Jump Shot,Missed Shot,53,0021500103,Shot Chart Detail,-30,144,6,1,202695,Kawhi Leonard,39,1,14,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612759,San Antonio Spurs
22,Jump Shot,Made Shot,55,0021500103,Shot Chart Detail,-76,-11,6,1,202326,DeMarcus Cousins,30,1,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612758,Sacramento Kings
23,Jump Shot,Missed Shot,57,0021500103,Shot Chart Detail,-25,65,6,1,1495,Tim Duncan,13,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612759,San Antonio Spurs
24,Jump Shot,Missed Shot,61,0021500103,Shot Chart Detail,-78,210,5,1,201980,Danny Green,47,1,22,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612759,San Antonio Spurs
