,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Missed Shot,2,0021500248,Shot Chart Detail,102,160,11,1,202694,Marcus Morris,46,1,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612765,Detroit Pistons
1,Jump Bank Shot,Missed Shot,4,0021500248,Shot Chart Detail,133,8,11,1,201572,Brook Lopez,27,1,13,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612751,Brooklyn Nets
2,Layup Shot,Missed Shot,6,0021500248,Shot Chart Detail,-29,-1,11,1,203484,Kentavious Caldwell-Pope,10,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
3,Turnaround Hook Shot,Missed Shot,8,0021500248,Shot Chart Detail,64,7,10,1,201572,Brook Lopez,53,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612751,Brooklyn Nets
4,Dunk Shot,Made Shot,11,0021500248,Shot Chart Detail,0,1,10,1,201152,Thaddeus Young,41,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612751,Brooklyn Nets
5,Turnaround Fadeaway shot,Missed Shot,12,0021500248,Shot Chart Detail,-74,2,10,1,202694,Marcus Morris,19,1,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612765,Detroit Pistons
6,Jump Shot,Missed Shot,15,0021500248,Shot Chart Detail,-53,129,9,1,201572,Brook Lopez,55,1,13,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612751,Brooklyn Nets
7,Jump Shot,Missed Shot,18,0021500248,Shot Chart Detail,-78,282,9,1,202704,Reggie Jackson,31,1,29,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612765,Detroit Pistons
8,Fadeaway Jump Shot,Missed Shot,20,0021500248,Shot Chart Detail,-63,72,9,1,201572,Brook Lopez,21,1,9,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612751,Brooklyn Nets
9,Driving Dunk Shot,Made Shot,22,0021500248,Shot Chart Detail,0,1,9,1,203083,Andre Drummond,16,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
10,Layup Shot,Made Shot,28,0021500248,Shot Chart Detail,-4,16,9,1,201572,Brook Lopez,3,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612751,Brooklyn Nets
11,Jump Shot,Missed Shot,32,0021500248,Shot Chart Detail,84,124,8,1,202704,Reggie Jackson,54,1,14,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612765,Detroit Pistons
