,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Fadeaway Jump Shot,Missed Shot,7,0021500503,Shot Chart Detail,-153,7,11,1,201188,Marc Gasol,16,1,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612763,Memphis Grizzlies
1,Layup Shot,Missed Shot,10,0021500503,Shot Chart Detail,-14,8,10,1,203526,Raul Neto,56,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612762,Utah Jazz
2,Jump Shot,Made Shot,12,0021500503,Shot Chart Detail,161,180,10,1,201584,Courtney Lee,37,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612763,Memphis Grizzlies
3,Running Dunk Shot,Made Shot,14,0021500503,Shot Chart Detail,0,1,10,1,2754,Tony Allen,20,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612763,Memphis Grizzlies
4,Step Back Jump shot,Made Shot,15,0021500503,Shot Chart Detail,182,-11,9,1,202330,Gordon Hayward,59,1,18,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612762,Utah Jazz
5,Step Back Jump shot,Made Shot,21,0021500503,Shot Chart Detail,79,41,9,1,202330,Gordon Hayward,16,1,8,1,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612762,Utah Jazz
6,Jump Shot,Missed Shot,22,0021500503,Shot Chart Detail,55,170,8,1,201188,Marc Gasol,55,1,17,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612763,Memphis Grizzlies
7,Pullup Jump shot,Made Shot,24,0021500503,Shot Chart Detail,125,178,8,1,203918,Rodney Hood,42,1,21,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612762,Utah Jazz
8,Turnaround Hook Shot,Made Shot,25,0021500503,Shot Chart Detail,-19,31,8,1,201145,Jeff Green,25,1,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612763,Memphis Grizzlies
9,Running Layup Shot,Made Shot,27,0021500503,Shot Chart Detail,20,0,8,1,201144,Mike Conley,5,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612763,Memphis Grizzlies
10,Layup Shot,Made Shot,29,0021500503,Shot Chart Detail,20,0,7,1,203526,Raul Neto,39,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612762,Utah Jazz
11,Jump Shot,Made Shot,30,0021500503,Shot Chart Detail,227,2,7,1,2754,Tony Allen,24,1,22,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612763,Memphis Grizzlies
12,Jump Shot,Made Shot,31,0021500503,Shot Chart Detail,-230,-6,7,1,203918,Rodney Hood,6,1,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612762,Utah Jazz
13,Step Back Jump shot,Missed Shot,32,0021500503,Shot Chart Detail,115,156,6,1,201144,Mike Conley,46,1,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612763,Memphis Grizzlies
14,Running Dunk Shot,Made Shot,41,0021500503,Shot Chart Detail,0,1,6,1,203918,Rodney Hood,5,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612762,Utah Jazz
15,Jump Shot,Missed Shot,42,0021500503,Shot Chart Detail,159,185,5,1,201145,Jeff Green,34,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612763,Memphis Grizzlies
16,Floating Jump shot,Missed Shot,44,0021500503,Shot Chart Detail,-42,90,5,1,201144,Mike Conley,19,1,9,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612763,Memphis Grizzlies
17,Jump Shot,Missed Shot,46,0021500503,Shot Chart Detail,163,185,5,1,203526,Raul Neto,12,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612762,Utah Jazz
18,Jump Shot,Missed Shot,48,0021500503,Shot Chart Detail,150,188,4,1,201145,Jeff Green,58,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612763,Memphis Grizzlies
19,Jump Shot,Missed Shot,54,0021500503,Shot Chart Detail,86,228,4,1,203918,Rodney Hood,41,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612762,Utah Jazz
20,Jump Bank Shot,Made Shot,56,0021500503,Shot Chart Detail,25,3,4,1,2216,Zach Randolph,26,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612763,Memphis Grizzlies
21,Floating Jump shot,Missed Shot,68,0021500503,Shot Chart Detail,-45,92,3,1,203918,Rodney Hood,29,1,10,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612762,Utah Jazz
22,Turnaround Jump Shot,Missed Shot,70,0021500503,Shot Chart Detail,-74,87,3,1,203918,Rodney Hood,16,1,11,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612762,Utah Jazz
23,Jump Shot,Made Shot,72,0021500503,Shot Chart Detail,-235,7,3,1,203918,Rodney Hood,7,1,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612762,Utah Jazz
24,Jump Shot,Missed Shot,79,0021500503,Shot Chart Detail,-176,165,2,1,202330,Gordon Hayward,39,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612762,Utah Jazz
25,Turnaround Fadeaway shot,Missed Shot,81,0021500503,Shot Chart Detail,-40,95,2,1,201188,Marc Gasol,27,1,10,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612763,Memphis Grizzlies
26,Jump Shot,Made Shot,83,0021500503,Shot Chart Detail,-205,2,2,1,202353,Tibor Pleiss,10,1,20,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612762,Utah Jazz
27,Jump Shot,Made Shot,84,0021500503,Shot Chart Detail,-222,106,1,1,201596,Mario Chalmers,51,1,24,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612763,Memphis Grizzlies
28,Jump Shot,Missed Shot,85,0021500503,Shot Chart Detail,53,139,1,1,202330,Gordon Hayward,28,1,14,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612762,Utah Jazz
29,Jump Shot,Missed Shot,87,0021500503,Shot Chart Detail,143,106,1,1,2216,Zach Randolph,16,1,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612763,Memphis Grizzlies
30,Jump Shot,Missed Shot,92,0021500503,Shot Chart Detail,-196,0,1,1,203504,Trey Burke,2,1,19,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612762,Utah Jazz
31,Jump Shot,Made Shot,94,0021500503,Shot Chart Detail,228,95,0,1,203187,Chris Johnson,55,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612762,Utah Jazz
32,Jump Shot,Made Shot,95,0021500503,Shot Chart Detail,-230,75,0,1,201596,Mario Chalmers,39,1,24,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612763,Memphis Grizzlies
33,Driving Layup Shot,Made Shot,96,0021500503,Shot Chart Detail,-22,-5,0,1,203504,Trey Burke,23,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612762,Utah Jazz
