,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Missed Shot,2,0021501202,Shot Chart Detail,-171,178,11,1,2756,Sasha Vujacic,42,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612752,New York Knicks
1,Jump Shot,Made Shot,4,0021501202,Shot Chart Detail,-58,-16,11,1,202685,Jonas Valanciunas,19,1,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612761,Toronto Raptors
2,Jump Shot,Missed Shot,5,0021501202,Shot Chart Detail,122,26,11,1,2546,Carmelo Anthony,1,1,12,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612752,New York Knicks
3,Fadeaway Jump Shot,Missed Shot,7,0021501202,Shot Chart Detail,119,105,10,1,200768,Kyle Lowry,44,1,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612761,Toronto Raptors
4,Jump Shot,Missed Shot,9,0021501202,Shot Chart Detail,137,105,10,1,2546,Carmelo Anthony,33,1,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612752,New York Knicks
5,Floating Jump shot,Made Shot,11,0021501202,Shot Chart Detail,2,43,10,1,1626170,Jerian Grant,24,1,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612752,New York Knicks
6,Jump Shot,Missed Shot,12,0021501202,Shot Chart Detail,68,144,10,1,1626181,Norman Powell,6,1,15,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612761,Toronto Raptors
7,Layup Shot,Missed Shot,15,0021501202,Shot Chart Detail,-14,0,9,1,201577,Robin Lopez,41,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612752,New York Knicks
8,Driving Reverse Layup Shot,Missed Shot,17,0021501202,Shot Chart Detail,-14,0,9,1,201942,DeMar DeRozan,28,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612761,Toronto Raptors
9,Layup Shot,Made Shot,19,0021501202,Shot Chart Detail,15,7,9,1,202685,Jonas Valanciunas,25,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612761,Toronto Raptors
