,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Hook Shot,Made Shot,2,0021500420,Shot Chart Detail,37,80,11,1,202355,Hassan Whiteside,44,1,8,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612748,Miami Heat
1,Jump Shot,Missed Shot,3,0021500420,Shot Chart Detail,246,21,11,1,203484,Kentavious Caldwell-Pope,27,1,24,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612765,Detroit Pistons
2,Dunk Shot,Made Shot,5,0021500420,Shot Chart Detail,0,1,11,1,202355,Hassan Whiteside,18,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
3,Driving Finger Roll Layup Shot,Made Shot,6,0021500420,Shot Chart Detail,6,21,10,1,202704,Reggie Jackson,55,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
4,Driving Layup Shot,Missed Shot,7,0021500420,Shot Chart Detail,-4,13,10,1,2548,Dwyane Wade,42,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
5,Jump Shot,Missed Shot,15,0021500420,Shot Chart Detail,141,33,9,1,202694,Marcus Morris,56,1,14,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612765,Detroit Pistons
6,Reverse Layup Shot,Made Shot,17,0021500420,Shot Chart Detail,-6,8,9,1,101141,Ersan Ilyasova,54,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
7,Jump Shot,Made Shot,18,0021500420,Shot Chart Detail,-99,62,9,1,2757,Beno Udrih,32,1,11,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612748,Miami Heat
8,Jump Shot,Missed Shot,19,0021500420,Shot Chart Detail,-153,97,9,1,101141,Ersan Ilyasova,14,1,18,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612765,Detroit Pistons
9,Driving Dunk Shot,Made Shot,21,0021500420,Shot Chart Detail,0,1,9,1,2548,Dwyane Wade,8,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
10,Fadeaway Jump Shot,Made Shot,26,0021500420,Shot Chart Detail,-109,129,8,1,202704,Reggie Jackson,43,1,16,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612765,Detroit Pistons
11,Driving Layup Shot,Made Shot,27,0021500420,Shot Chart Detail,1,13,8,1,2548,Dwyane Wade,26,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
12,Jump Shot,Made Shot,28,0021500420,Shot Chart Detail,212,131,8,1,202704,Reggie Jackson,6,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612765,Detroit Pistons
13,Jump Shot,Missed Shot,29,0021500420,Shot Chart Detail,-132,213,7,1,2547,Chris Bosh,48,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612748,Miami Heat
14,Jump Shot,Made Shot,32,0021500420,Shot Chart Detail,-83,136,7,1,2547,Chris Bosh,33,1,15,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612748,Miami Heat
15,Hook Shot,Missed Shot,39,0021500420,Shot Chart Detail,-50,3,6,1,203083,Andre Drummond,59,1,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612765,Detroit Pistons
16,Jump Shot,Missed Shot,41,0021500420,Shot Chart Detail,53,218,6,1,202704,Reggie Jackson,48,1,22,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612765,Detroit Pistons
17,Driving Layup Shot,Missed Shot,43,0021500420,Shot Chart Detail,25,11,6,1,2548,Dwyane Wade,41,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
18,Jump Shot,Missed Shot,45,0021500420,Shot Chart Detail,101,223,6,1,2757,Beno Udrih,35,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612748,Miami Heat
19,Jump Shot,Missed Shot,47,0021500420,Shot Chart Detail,30,21,6,1,202355,Hassan Whiteside,33,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
20,Tip Layup Shot,Made Shot,48,0021500420,Shot Chart Detail,0,2,6,1,202355,Hassan Whiteside,31,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
21,Reverse Layup Shot,Missed Shot,53,0021500420,Shot Chart Detail,0,26,6,1,2736,Luol Deng,3,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
22,Layup Shot,Missed Shot,55,0021500420,Shot Chart Detail,0,16,6,1,202355,Hassan Whiteside,0,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
23,Jump Shot,Made Shot,57,0021500420,Shot Chart Detail,-110,139,5,1,2757,Beno Udrih,56,1,17,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612748,Miami Heat
24,Jump Shot,Missed Shot,60,0021500420,Shot Chart Detail,110,156,5,1,202694,Marcus Morris,22,1,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612765,Detroit Pistons
25,Jump Shot,Missed Shot,65,0021500420,Shot Chart Detail,-61,105,4,1,2548,Dwyane Wade,42,1,12,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612748,Miami Heat
26,Driving Layup Shot,Made Shot,68,0021500420,Shot Chart Detail,-19,7,4,1,202704,Reggie Jackson,30,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
27,Turnaround Jump Shot,Missed Shot,73,0021500420,Shot Chart Detail,4,80,4,1,2548,Dwyane Wade,15,1,8,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612748,Miami Heat
28,Jump Shot,Missed Shot,75,0021500420,Shot Chart Detail,-1,126,4,1,203484,Kentavious Caldwell-Pope,1,1,12,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612765,Detroit Pistons
29,Jump Shot,Missed Shot,77,0021500420,Shot Chart Detail,-110,90,3,1,202355,Hassan Whiteside,47,1,14,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612748,Miami Heat
30,Jump Bank Shot,Made Shot,79,0021500420,Shot Chart Detail,10,18,3,1,2548,Dwyane Wade,45,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
31,Jump Shot,Made Shot,84,0021500420,Shot Chart Detail,-71,134,3,1,2757,Beno Udrih,18,1,15,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612748,Miami Heat
32,Jump Shot,Made Shot,85,0021500420,Shot Chart Detail,-225,7,3,1,1626169,Stanley Johnson,5,1,22,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612765,Detroit Pistons
33,Hook Shot,Made Shot,86,0021500420,Shot Chart Detail,81,16,2,1,2736,Luol Deng,42,1,8,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612748,Miami Heat
34,Dunk Shot,Made Shot,95,0021500420,Shot Chart Detail,0,1,2,1,2547,Chris Bosh,14,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
35,Jump Shot,Missed Shot,97,0021500420,Shot Chart Detail,86,134,1,1,2757,Beno Udrih,54,1,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612748,Miami Heat
36,Jump Bank Shot,Missed Shot,99,0021500420,Shot Chart Detail,42,57,1,1,203382,Aron Baynes,38,1,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612765,Detroit Pistons
37,Jump Shot,Made Shot,101,0021500420,Shot Chart Detail,-155,3,1,1,2757,Beno Udrih,18,1,15,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612748,Miami Heat
38,Running Dunk Shot,Made Shot,103,0021500420,Shot Chart Detail,0,1,0,1,2736,Luol Deng,56,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
39,Jump Shot,Made Shot,104,0021500420,Shot Chart Detail,-243,-10,0,1,1626169,Stanley Johnson,36,1,24,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612765,Detroit Pistons
40,Jump Shot,Made Shot,105,0021500420,Shot Chart Detail,194,164,0,1,101123,Gerald Green,23,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612748,Miami Heat
41,Driving Dunk Shot,Missed Shot,106,0021500420,Shot Chart Detail,0,1,0,1,203382,Aron Baynes,0,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
42,Jump Shot,Made Shot,118,0021500420,Shot Chart Detail,218,126,11,2,2547,Chris Bosh,23,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612748,Miami Heat
43,Jump Shot,Made Shot,119,0021500420,Shot Chart Detail,-238,38,11,2,2581,Steve Blake,3,1,24,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612765,Detroit Pistons
44,Step Back Jump shot,Missed Shot,120,0021500420,Shot Chart Detail,105,139,10,2,2547,Chris Bosh,47,1,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612748,Miami Heat
