,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Hook Shot,Missed Shot,2,0021500552,Shot Chart Detail,-58,56,11,1,101162,Marcin Gortat,33,1,8,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612764,Washington Wizards
1,Pullup Bank shot,Made Shot,4,0021500552,Shot Chart Detail,133,38,11,1,203506,Victor Oladipo,14,1,13,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612753,Orlando Magic
2,Running Jump Shot,Made Shot,7,0021500552,Shot Chart Detail,161,41,10,1,201162,Jared Dudley,44,1,16,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612764,Washington Wizards
3,Jump Shot,Missed Shot,8,0021500552,Shot Chart Detail,158,193,10,1,202699,Tobias Harris,29,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612753,Orlando Magic
4,Jump Shot,Made Shot,10,0021500552,Shot Chart Detail,112,0,10,1,101162,Marcin Gortat,18,1,11,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612764,Washington Wizards
5,Pullup Jump shot,Missed Shot,12,0021500552,Shot Chart Detail,-12,203,10,1,203506,Victor Oladipo,3,1,20,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612753,Orlando Magic
6,Jump Shot,Made Shot,15,0021500552,Shot Chart Detail,186,13,9,1,202696,Nikola Vucevic,50,1,18,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612753,Orlando Magic
7,Running Layup Shot,Made Shot,24,0021500552,Shot Chart Detail,15,-5,9,1,203490,Otto Porter,21,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612764,Washington Wizards
8,Layup Shot,Missed Shot,25,0021500552,Shot Chart Detail,2,7,9,1,202699,Tobias Harris,5,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612753,Orlando Magic
9,Dunk Shot,Made Shot,27,0021500552,Shot Chart Detail,0,1,8,1,101112,Channing Frye,55,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612753,Orlando Magic
10,Turnaround Jump Shot,Missed Shot,29,0021500552,Shot Chart Detail,-112,51,8,1,101162,Marcin Gortat,38,1,12,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612764,Washington Wizards
11,Jump Shot,Made Shot,31,0021500552,Shot Chart Detail,-228,120,8,1,203095,Evan Fournier,21,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612753,Orlando Magic
12,Pullup Jump shot,Missed Shot,33,0021500552,Shot Chart Detail,6,247,7,1,203506,Victor Oladipo,51,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612753,Orlando Magic
13,Pullup Jump shot,Made Shot,35,0021500552,Shot Chart Detail,12,169,7,1,202322,John Wall,41,1,16,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612764,Washington Wizards
14,Running Layup Shot,Made Shot,43,0021500552,Shot Chart Detail,1,2,6,1,202322,John Wall,47,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612764,Washington Wizards
15,Cutting Dunk Shot,Made Shot,44,0021500552,Shot Chart Detail,0,1,6,1,101112,Channing Frye,36,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612753,Orlando Magic
16,Turnaround Hook Shot,Made Shot,45,0021500552,Shot Chart Detail,-109,41,6,1,101162,Marcin Gortat,18,1,11,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612764,Washington Wizards
17,Jump Shot,Missed Shot,46,0021500552,Shot Chart Detail,-37,174,5,1,203095,Evan Fournier,50,1,17,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612753,Orlando Magic
18,Layup Shot,Missed Shot,48,0021500552,Shot Chart Detail,-9,21,5,1,203506,Victor Oladipo,48,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612753,Orlando Magic
19,Pullup Jump shot,Missed Shot,56,0021500552,Shot Chart Detail,-16,208,5,1,203095,Evan Fournier,11,1,20,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612753,Orlando Magic
20,Running Jump Shot,Made Shot,58,0021500552,Shot Chart Detail,-178,-21,5,1,202066,Garrett Temple,4,1,17,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612764,Washington Wizards
21,Pullup Jump shot,Missed Shot,66,0021500552,Shot Chart Detail,81,151,4,1,202322,John Wall,38,1,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612764,Washington Wizards
22,Jump Shot,Made Shot,68,0021500552,Shot Chart Detail,225,-11,4,1,202066,Garrett Temple,28,1,22,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612764,Washington Wizards
23,Jump Shot,Made Shot,69,0021500552,Shot Chart Detail,15,185,4,1,202696,Nikola Vucevic,13,1,18,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612753,Orlando Magic
24,Running Dunk Shot,Made Shot,71,0021500552,Shot Chart Detail,0,1,4,1,203506,Victor Oladipo,0,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612753,Orlando Magic
25,Jump Shot,Missed Shot,72,0021500552,Shot Chart Detail,233,-6,3,1,201162,Jared Dudley,37,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612764,Washington Wizards
26,Pullup Jump shot,Missed Shot,74,0021500552,Shot Chart Detail,92,144,3,1,203095,Evan Fournier,16,1,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612753,Orlando Magic
27,Running Layup Shot,Missed Shot,76,0021500552,Shot Chart Detail,4,11,3,1,202066,Garrett Temple,8,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612764,Washington Wizards
28,Jump Shot,Missed Shot,86,0021500552,Shot Chart Detail,71,129,2,1,201162,Jared Dudley,38,1,14,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612764,Washington Wizards
29,Tip Layup Shot,Made Shot,88,0021500552,Shot Chart Detail,-11,-1,2,1,101162,Marcin Gortat,36,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612764,Washington Wizards
30,Floating Jump shot,Missed Shot,89,0021500552,Shot Chart Detail,51,61,2,1,203894,Shabazz Napier,16,1,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612753,Orlando Magic
31,Layup Shot,Missed Shot,110,0021500552,Shot Chart Detail,-12,-1,2,1,202066,Garrett Temple,11,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612764,Washington Wizards
32,Floating Jump shot,Missed Shot,96,0021500552,Shot Chart Detail,69,87,1,1,201196,Ramon Sessions,59,1,11,0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612764,Washington Wizards
33,Running Layup Shot,Made Shot,99,0021500552,Shot Chart Detail,9,-15,1,1,203490,Otto Porter,30,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612764,Washington Wizards
34,Jump Shot,Missed Shot,100,0021500552,Shot Chart Detail,99,154,1,1,201160,Jason Smith,13,1,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612753,Orlando Magic
35,Running Layup Shot,Missed Shot,104,0021500552,Shot Chart Detail,10,23,0,1,1626209,Mario Hezonja,48,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612753,Orlando Magic
36,Jump Shot,Missed Shot,106,0021500552,Shot Chart Detail,-12,259,0,1,203894,Shabazz Napier,33,1,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612753,Orlando Magic
37,Jump Shot,Missed Shot,108,0021500552,Shot Chart Detail,235,11,0,1,203932,Aaron Gordon,25,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612753,Orlando Magic
38,Pullup Jump shot,Made Shot,111,0021500552,Shot Chart Detail,-16,213,0,1,202390,Gary Neal,2,1,21,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612764,Washington Wizards
39,Jump Shot,Missed Shot,112,0021500552,Shot Chart Detail,205,159,0,1,203894,Shabazz Napier,0,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612753,Orlando Magic
40,Floating Jump shot,Missed Shot,123,0021500552,Shot Chart Detail,-1,51,11,2,201196,Ramon Sessions,27,1,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612764,Washington Wizards
41,Jump Shot,Missed Shot,127,0021500552,Shot Chart Detail,25,183,11,2,201160,Jason Smith,9,1,18,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612753,Orlando Magic
42,Jump Shot,Made Shot,141,0021500552,Shot Chart Detail,-207,0,10,2,2400,Drew Gooden,24,1,20,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612764,Washington Wizards
43,Turnaround Jump Shot,Made Shot,142,0021500552,Shot Chart Detail,28,110,10,2,201160,Jason Smith,5,1,11,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612753,Orlando Magic
44,Jump Shot,Made Shot,143,0021500552,Shot Chart Detail,58,237,9,2,2400,Drew Gooden,54,1,24,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612764,Washington Wizards
45,Jump Shot,Missed Shot,145,0021500552,Shot Chart Detail,-25,198,9,2,201160,Jason Smith,29,1,19,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612753,Orlando Magic
