,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Step Back Jump shot,Made Shot,2,0021500137,Shot Chart Detail,-35,164,11,1,201152,Thaddeus Young,44,1,16,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612751,Brooklyn Nets
1,Jump Shot,Missed Shot,3,0021500137,Shot Chart Detail,232,13,11,1,202341,James Anderson,22,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612758,Sacramento Kings
2,Layup Shot,Missed Shot,5,0021500137,Shot Chart Detail,-25,8,11,1,202326,DeMarcus Cousins,19,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
3,Reverse Layup Shot,Missed Shot,17,0021500137,Shot Chart Detail,8,14,10,1,2207,Joe Johnson,40,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612751,Brooklyn Nets
4,Step Back Jump shot,Made Shot,11,0021500137,Shot Chart Detail,-99,203,10,1,2207,Joe Johnson,29,1,22,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612751,Brooklyn Nets
5,Jump Shot,Missed Shot,12,0021500137,Shot Chart Detail,233,26,10,1,202326,DeMarcus Cousins,13,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612758,Sacramento Kings
6,Jump Shot,Missed Shot,14,0021500137,Shot Chart Detail,205,134,10,1,2207,Joe Johnson,3,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612751,Brooklyn Nets
7,Jump Shot,Made Shot,16,0021500137,Shot Chart Detail,-142,219,9,1,2406,Caron Butler,54,1,26,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612758,Sacramento Kings
8,Jump Bank Shot,Made Shot,18,0021500137,Shot Chart Detail,125,26,9,1,201572,Brook Lopez,41,1,12,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612751,Brooklyn Nets
9,Jump Shot,Missed Shot,19,0021500137,Shot Chart Detail,19,31,9,1,202326,DeMarcus Cousins,32,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
10,Tip Layup Shot,Missed Shot,21,0021500137,Shot Chart Detail,-19,8,9,1,200765,Rajon Rondo,31,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
11,Jump Shot,Made Shot,24,0021500137,Shot Chart Detail,128,100,9,1,101127,Jarrett Jack,21,1,16,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612751,Brooklyn Nets
12,Jump Shot,Missed Shot,25,0021500137,Shot Chart Detail,104,169,9,1,200765,Rajon Rondo,3,1,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612758,Sacramento Kings
13,Jump Shot,Missed Shot,27,0021500137,Shot Chart Detail,-30,87,8,1,201572,Brook Lopez,53,1,9,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612751,Brooklyn Nets
14,Jump Shot,Missed Shot,35,0021500137,Shot Chart Detail,79,170,8,1,2207,Joe Johnson,25,1,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612751,Brooklyn Nets
15,Jump Shot,Missed Shot,37,0021500137,Shot Chart Detail,-43,249,8,1,202326,DeMarcus Cousins,17,1,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612758,Sacramento Kings
