,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Made Shot,2,0021500841,Shot Chart Detail,-178,200,11,1,202066,Garrett Temple,43,1,26,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612764,Washington Wizards
1,Jump Shot,Missed Shot,3,0021500841,Shot Chart Detail,117,165,11,1,201967,Dante Cunningham,25,1,20,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612740,New Orleans Pelicans
2,Jump Shot,Made Shot,5,0021500841,Shot Chart Detail,-17,272,11,1,201162,Jared Dudley,15,1,27,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612764,Washington Wizards
3,Jump Shot,Missed Shot,6,0021500841,Shot Chart Detail,-7,134,10,1,203076,Anthony Davis,57,1,13,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612740,New Orleans Pelicans
4,Jump Shot,Missed Shot,8,0021500841,Shot Chart Detail,-124,165,10,1,201582,Alexis Ajinca,53,1,20,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612740,New Orleans Pelicans
5,Jump Shot,Missed Shot,10,0021500841,Shot Chart Detail,-143,244,10,1,202322,John Wall,35,1,28,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612764,Washington Wizards
6,Jump Shot,Missed Shot,13,0021500841,Shot Chart Detail,122,228,10,1,202708,Norris Cole,26,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612740,New Orleans Pelicans
7,Jump Shot,Made Shot,15,0021500841,Shot Chart Detail,4,159,10,1,201582,Alexis Ajinca,13,1,15,1,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612740,New Orleans Pelicans
8,Layup Shot,Missed Shot,16,0021500841,Shot Chart Detail,9,7,10,1,202066,Garrett Temple,5,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612764,Washington Wizards
9,Layup Shot,Missed Shot,18,0021500841,Shot Chart Detail,4,-11,9,1,1626214,Bryce Dejean-Jones,58,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612740,New Orleans Pelicans
10,Turnaround Jump Shot,Made Shot,20,0021500841,Shot Chart Detail,61,2,9,1,101162,Marcin Gortat,42,1,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612764,Washington Wizards
11,Jump Shot,Missed Shot,21,0021500841,Shot Chart Detail,-6,159,9,1,201582,Alexis Ajinca,25,1,15,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612740,New Orleans Pelicans
12,Jump Shot,Missed Shot,29,0021500841,Shot Chart Detail,-58,75,9,1,101162,Marcin Gortat,12,1,9,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612764,Washington Wizards
13,Jump Bank Shot,Made Shot,40,0021500841,Shot Chart Detail,73,16,8,1,2570,Kendrick Perkins,33,1,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612740,New Orleans Pelicans
14,Jump Shot,Missed Shot,42,0021500841,Shot Chart Detail,-40,203,8,1,202708,Norris Cole,5,1,20,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612740,New Orleans Pelicans
15,Jump Shot,Missed Shot,44,0021500841,Shot Chart Detail,-133,111,7,1,202322,John Wall,56,1,17,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612764,Washington Wizards
16,Jump Shot,Missed Shot,46,0021500841,Shot Chart Detail,-61,11,7,1,101162,Marcin Gortat,53,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612764,Washington Wizards
