,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Missed Shot,2,0021500528,Shot Chart Detail,-110,223,11,1,203484,Kentavious Caldwell-Pope,43,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612765,Detroit Pistons
1,Jump Shot,Missed Shot,4,0021500528,Shot Chart Detail,168,100,11,1,202694,Marcus Morris,27,1,19,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612765,Detroit Pistons
2,Jump Shot,Made Shot,6,0021500528,Shot Chart Detail,-129,169,11,1,203109,Jae Crowder,13,1,21,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612738,Boston Celtics
3,Jump Shot,Made Shot,7,0021500528,Shot Chart Detail,130,139,10,1,203484,Kentavious Caldwell-Pope,54,1,19,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612765,Detroit Pistons
4,Turnaround Fadeaway shot,Missed Shot,8,0021500528,Shot Chart Detail,101,13,10,1,202323,Evan Turner,40,1,10,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612738,Boston Celtics
5,Jump Shot,Missed Shot,10,0021500528,Shot Chart Detail,-66,242,10,1,101141,Ersan Ilyasova,31,1,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612765,Detroit Pistons
6,Step Back Jump shot,Made Shot,12,0021500528,Shot Chart Detail,-2,77,10,1,202323,Evan Turner,20,1,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612738,Boston Celtics
7,Driving Hook Shot,Made Shot,13,0021500528,Shot Chart Detail,-50,70,10,1,202704,Reggie Jackson,0,1,8,1,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612765,Detroit Pistons
8,Jump Shot,Made Shot,14,0021500528,Shot Chart Detail,155,2,9,1,202738,Isaiah Thomas,48,1,15,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612738,Boston Celtics
9,Pullup Jump shot,Missed Shot,15,0021500528,Shot Chart Detail,128,87,9,1,203484,Kentavious Caldwell-Pope,28,1,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612765,Detroit Pistons
10,Cutting Dunk Shot,Made Shot,17,0021500528,Shot Chart Detail,0,1,9,1,101161,Amir Johnson,12,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612738,Boston Celtics
11,Alley Oop Layup shot,Missed Shot,18,0021500528,Shot Chart Detail,-1,7,8,1,203083,Andre Drummond,58,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612765,Detroit Pistons
12,Driving Floating Jump Shot,Made Shot,26,0021500528,Shot Chart Detail,-38,61,8,1,101141,Ersan Ilyasova,33,1,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612765,Detroit Pistons
13,Floating Jump shot,Missed Shot,31,0021500528,Shot Chart Detail,74,21,7,1,202694,Marcus Morris,53,1,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612765,Detroit Pistons
14,Driving Finger Roll Layup Shot,Missed Shot,33,0021500528,Shot Chart Detail,14,7,7,1,202738,Isaiah Thomas,45,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612738,Boston Celtics
15,Putback Dunk Shot,Made Shot,34,0021500528,Shot Chart Detail,0,1,7,1,101161,Amir Johnson,44,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612738,Boston Celtics
16,Step Back Jump shot,Made Shot,38,0021500528,Shot Chart Detail,161,11,7,1,202704,Reggie Jackson,28,1,16,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612765,Detroit Pistons
