,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Turnaround Jump Shot,Made Shot,2,0021500174,Shot Chart Detail,60,82,11,1,2200,Pau Gasol,40,1,10,1,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612741,Chicago Bulls
1,Jump Shot,Missed Shot,4,0021500174,Shot Chart Detail,-101,232,11,1,203503,Tony Snell,4,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612741,Chicago Bulls
2,Running Layup Shot,Made Shot,6,0021500174,Shot Chart Detail,4,-1,10,1,200782,PJ Tucker,57,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612756,Phoenix Suns
3,Alley Oop Dunk Shot,Made Shot,7,0021500174,Shot Chart Detail,0,1,10,1,202710,Jimmy Butler,44,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612741,Chicago Bulls
4,Jump Shot,Made Shot,8,0021500174,Shot Chart Detail,230,-1,10,1,200782,PJ Tucker,20,1,23,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612756,Phoenix Suns
5,Jump Shot,Made Shot,9,0021500174,Shot Chart Detail,4,193,10,1,2200,Pau Gasol,4,1,19,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612741,Chicago Bulls
6,Jump Shot,Missed Shot,10,0021500174,Shot Chart Detail,45,-1,9,1,202688,Brandon Knight,55,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612756,Phoenix Suns
7,Tip Layup Shot,Missed Shot,11,0021500174,Shot Chart Detail,-12,-5,9,1,202693,Markieff Morris,52,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612756,Phoenix Suns
8,Running Dunk Shot,Made Shot,14,0021500174,Shot Chart Detail,0,1,9,1,2200,Pau Gasol,48,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612741,Chicago Bulls
9,Jump Shot,Missed Shot,15,0021500174,Shot Chart Detail,66,237,9,1,202339,Eric Bledsoe,37,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612756,Phoenix Suns
10,Jump Shot,Missed Shot,19,0021500174,Shot Chart Detail,-238,-11,9,1,200782,PJ Tucker,7,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612756,Phoenix Suns
11,Putback Dunk Shot,Made Shot,21,0021500174,Shot Chart Detail,0,1,8,1,2199,Tyson Chandler,59,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612756,Phoenix Suns
12,Jump Shot,Made Shot,22,0021500174,Shot Chart Detail,94,254,8,1,202703,Nikola Mirotic,39,1,27,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612741,Chicago Bulls
13,Jump Shot,Missed Shot,23,0021500174,Shot Chart Detail,55,237,8,1,202693,Markieff Morris,21,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612756,Phoenix Suns
14,Running Jump Shot,Made Shot,30,0021500174,Shot Chart Detail,-122,218,7,1,202710,Jimmy Butler,22,1,24,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612741,Chicago Bulls
15,Floating Jump shot,Made Shot,31,0021500174,Shot Chart Detail,96,13,7,1,202688,Brandon Knight,3,1,9,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612756,Phoenix Suns
16,Jump Shot,Missed Shot,32,0021500174,Shot Chart Detail,179,164,6,1,202703,Nikola Mirotic,52,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612741,Chicago Bulls
17,Running Pull-Up Jump Shot,Missed Shot,34,0021500174,Shot Chart Detail,105,149,6,1,202339,Eric Bledsoe,46,1,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612756,Phoenix Suns
18,Jump Shot,Made Shot,36,0021500174,Shot Chart Detail,20,203,6,1,2200,Pau Gasol,31,1,20,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612741,Chicago Bulls
19,Pullup Jump shot,Missed Shot,39,0021500174,Shot Chart Detail,-117,8,6,1,202339,Eric Bledsoe,9,1,11,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612756,Phoenix Suns
20,Jump Shot,Missed Shot,41,0021500174,Shot Chart Detail,-78,174,5,1,202703,Nikola Mirotic,50,1,19,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612741,Chicago Bulls
21,Jump Shot,Made Shot,43,0021500174,Shot Chart Detail,117,210,5,1,202688,Brandon Knight,42,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612756,Phoenix Suns
22,Layup Shot,Made Shot,44,0021500174,Shot Chart Detail,-19,3,5,1,2550,Kirk Hinrich,21,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612741,Chicago Bulls
23,Pullup Jump shot,Missed Shot,48,0021500174,Shot Chart Detail,-109,174,5,1,202688,Brandon Knight,8,1,20,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612756,Phoenix Suns
24,Turnaround Jump Shot,Made Shot,50,0021500174,Shot Chart Detail,-71,80,4,1,202710,Jimmy Butler,58,1,10,1,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612741,Chicago Bulls
25,Driving Finger Roll Layup Shot,Made Shot,61,0021500174,Shot Chart Detail,30,11,4,1,200782,PJ Tucker,27,1,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612756,Phoenix Suns
26,Jump Shot,Made Shot,62,0021500174,Shot Chart Detail,63,239,4,1,202703,Nikola Mirotic,17,1,24,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612741,Chicago Bulls
27,Jump Shot,Missed Shot,63,0021500174,Shot Chart Detail,-233,-1,3,1,200782,PJ Tucker,50,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612756,Phoenix Suns
