,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Made Shot,2,0021501225,Shot Chart Detail,-237,-15,11,1,203524,Solomon Hill,44,1,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612754,Indiana Pacers
1,Driving Layup Shot,Made Shot,3,0021501225,Shot Chart Detail,-9,2,11,1,202328,Greg Monroe,28,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
2,Jump Shot,Made Shot,7,0021501225,Shot Chart Detail,-237,46,11,1,203524,Solomon Hill,12,1,24,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612754,Indiana Pacers
3,Hook Shot,Missed Shot,8,0021501225,Shot Chart Detail,4,47,10,1,203507,Giannis Antetokounmpo,53,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612749,Milwaukee Bucks
4,Jump Shot,Missed Shot,10,0021501225,Shot Chart Detail,235,7,10,1,203507,Giannis Antetokounmpo,48,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612749,Milwaukee Bucks
5,Turnaround Jump Shot,Missed Shot,12,0021501225,Shot Chart Detail,123,3,10,1,1626167,Myles Turner,38,1,12,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612754,Indiana Pacers
6,Driving Layup Shot,Missed Shot,14,0021501225,Shot Chart Detail,1,7,10,1,203507,Giannis Antetokounmpo,17,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
7,Running Layup Shot,Made Shot,16,0021501225,Shot Chart Detail,4,11,10,1,201155,Rodney Stuckey,9,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612754,Indiana Pacers
8,Jump Shot,Missed Shot,17,0021501225,Shot Chart Detail,-171,11,9,1,203953,Jabari Parker,56,1,17,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612749,Milwaukee Bucks
9,Jump Shot,Missed Shot,19,0021501225,Shot Chart Detail,-71,31,9,1,201951,Ty Lawson,48,1,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612754,Indiana Pacers
10,Layup Shot,Missed Shot,28,0021501225,Shot Chart Detail,1,2,9,1,201155,Rodney Stuckey,21,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612754,Indiana Pacers
11,Layup Shot,Missed Shot,29,0021501225,Shot Chart Detail,-12,7,9,1,202730,Lavoy Allen,20,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612754,Indiana Pacers
12,Turnaround Hook Shot,Made Shot,32,0021501225,Shot Chart Detail,-76,0,9,1,202730,Lavoy Allen,18,1,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612754,Indiana Pacers
13,Step Back Jump shot,Made Shot,34,0021501225,Shot Chart Detail,-132,120,9,1,203953,Jabari Parker,4,1,17,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612749,Milwaukee Bucks
14,Jump Shot,Made Shot,35,0021501225,Shot Chart Detail,161,213,8,1,203524,Solomon Hill,54,1,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612754,Indiana Pacers
15,Running Layup Shot,Made Shot,37,0021501225,Shot Chart Detail,-1,-1,8,1,201155,Rodney Stuckey,26,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612754,Indiana Pacers
16,Turnaround Hook Shot,Missed Shot,42,0021501225,Shot Chart Detail,1,8,8,1,202328,Greg Monroe,7,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
17,Jump Shot,Made Shot,44,0021501225,Shot Chart Detail,6,272,7,1,203524,Solomon Hill,48,1,27,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612754,Indiana Pacers
18,Pullup Jump shot,Missed Shot,45,0021501225,Shot Chart Detail,-29,134,7,1,203114,Khris Middleton,35,1,13,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612749,Milwaukee Bucks
19,Alley Oop Layup shot,Made Shot,52,0021501225,Shot Chart Detail,-7,3,7,1,202328,Greg Monroe,17,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
20,Running Layup Shot,Made Shot,53,0021501225,Shot Chart Detail,-14,11,7,1,202730,Lavoy Allen,10,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612754,Indiana Pacers
21,Jump Shot,Missed Shot,54,0021501225,Shot Chart Detail,141,208,6,1,203114,Khris Middleton,54,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612749,Milwaukee Bucks
22,Jump Shot,Missed Shot,58,0021501225,Shot Chart Detail,82,136,6,1,203948,Johnny O'Bryant,46,1,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612749,Milwaukee Bucks
23,Jump Shot,Missed Shot,60,0021501225,Shot Chart Detail,232,65,6,1,201155,Rodney Stuckey,32,1,24,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612754,Indiana Pacers
24,Dunk Shot,Made Shot,63,0021501225,Shot Chart Detail,0,1,6,1,202730,Lavoy Allen,1,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612754,Indiana Pacers
25,Fadeaway Jump Shot,Missed Shot,64,0021501225,Shot Chart Detail,114,92,5,1,203114,Khris Middleton,47,1,14,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612749,Milwaukee Bucks
26,Running Reverse Layup Shot,Made Shot,67,0021501225,Shot Chart Detail,-9,0,5,1,203948,Johnny O'Bryant,34,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
