,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Made Shot,7,0021501176,Shot Chart Detail,-210,120,11,1,203952,Andrew Wiggins,25,1,24,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612750,Minnesota Timberwolves
1,Alley Oop Dunk Shot,Made Shot,8,0021501176,Shot Chart Detail,0,1,11,1,1626161,Willie Cauley-Stein,13,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
2,Hook Shot,Missed Shot,9,0021501176,Shot Chart Detail,-43,18,10,1,1626157,Karl-Anthony Towns,52,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612750,Minnesota Timberwolves
3,Jump Shot,Missed Shot,11,0021501176,Shot Chart Detail,-29,11,10,1,201585,Kosta Koufos,42,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612758,Sacramento Kings
4,Hook Shot,Made Shot,13,0021501176,Shot Chart Detail,53,11,10,1,1626161,Willie Cauley-Stein,36,1,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612758,Sacramento Kings
5,Reverse Layup Shot,Missed Shot,14,0021501176,Shot Chart Detail,24,21,10,1,203952,Andrew Wiggins,26,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612750,Minnesota Timberwolves
6,Pullup Jump shot,Made Shot,16,0021501176,Shot Chart Detail,-148,110,10,1,203552,Seth Curry,15,1,18,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612758,Sacramento Kings
7,Jump Shot,Made Shot,18,0021501176,Shot Chart Detail,-7,193,9,1,203476,Gorgui Dieng,52,1,19,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612750,Minnesota Timberwolves
8,Jump Shot,Missed Shot,20,0021501176,Shot Chart Detail,61,210,9,1,1626157,Karl-Anthony Towns,30,1,21,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612750,Minnesota Timberwolves
9,Hook Shot,Missed Shot,22,0021501176,Shot Chart Detail,-2,82,9,1,201585,Kosta Koufos,16,1,8,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612758,Sacramento Kings
