,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Missed Shot,2,0021500985,Shot Chart Detail,225,11,11,1,203900,Markel Brown,42,1,22,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612751,Brooklyn Nets
1,Jump Bank Shot,Missed Shot,4,0021500985,Shot Chart Detail,53,28,11,1,203507,Giannis Antetokounmpo,27,1,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612749,Milwaukee Bucks
2,Hook Shot,Made Shot,6,0021500985,Shot Chart Detail,-42,18,11,1,201152,Thaddeus Young,11,1,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612751,Brooklyn Nets
3,Jump Shot,Made Shot,7,0021500985,Shot Chart Detail,-25,203,10,1,203507,Giannis Antetokounmpo,51,1,20,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612749,Milwaukee Bucks
4,Jump Shot,Missed Shot,8,0021500985,Shot Chart Detail,-225,-15,10,1,203900,Markel Brown,29,1,22,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612751,Brooklyn Nets
5,Running Layup Shot,Missed Shot,10,0021500985,Shot Chart Detail,-27,11,10,1,203507,Giannis Antetokounmpo,23,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
6,Jump Shot,Missed Shot,12,0021500985,Shot Chart Detail,-79,33,10,1,201152,Thaddeus Young,13,1,8,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612751,Brooklyn Nets
7,Jump Shot,Made Shot,15,0021500985,Shot Chart Detail,-140,120,10,1,203953,Jabari Parker,0,1,18,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612749,Milwaukee Bucks
8,Jump Shot,Missed Shot,16,0021500985,Shot Chart Detail,-196,151,9,1,202711,Bojan Bogdanovic,39,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612751,Brooklyn Nets
9,Driving Dunk Shot,Made Shot,18,0021500985,Shot Chart Detail,0,1,9,1,203953,Jabari Parker,32,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612749,Milwaukee Bucks
10,Jump Shot,Missed Shot,19,0021500985,Shot Chart Detail,48,160,9,1,201152,Thaddeus Young,9,1,16,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612751,Brooklyn Nets
